building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
rom_HELLENIC_temple_Hephaistos_4	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_5	false	twr2_rome_greek_Temple_of_hephaistos_polumetis_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_Hephaistos_4	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_5	false	twr2_rome_greek_Temple_of_hephaistos_polumetis_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_Hephaistos_4	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_5	false	twr2_rome_greek_Temple_of_hephaistos_polumetis_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_Hermes_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Temple_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Temple_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Basilica_of_hermes_kriophoros_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_4	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_5	false	twr2_rome_greek_Basilica_of_hermes_kriophoros_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_4	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_5	false	twr2_rome_greek_Basilica_of_hermes_kriophoros_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Hermes_4	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_5	false	twr2_rome_greek_Basilica_of_hermes_kriophoros_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_Nymphs_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_4	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_5	false	twr2_rome_greek_Nymphaion_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_4	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_5	false	twr2_rome_greek_Nymphaion_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Nymphs_4	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_5	false	twr2_rome_greek_Nymphaion_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_Oracle_of_Dodona_5	rom_Hellenistic	sc_rom_greek	rom_epirus		campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_agora_research_Oracle_of_Dodona_5	false	twr2_rome_greek_Oracle_of_dondona_short	twr2_rome_greek_Oracle_of_dondona_flavour	true
rom_HELLENIC_temple_Poseidon_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_4	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_5	false	twr2_rome_greek_Temple_of_poseidon_hippios_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_4	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_5	false	twr2_rome_greek_Temple_of_poseidon_hippios_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Poseidon_4	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_5	false	twr2_rome_greek_Temple_of_poseidon_hippios_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_Zeus_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_4	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_5	false	twr2_rome_greek_Basilica_of_zeus_panhellenios_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_4	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_5	false	twr2_rome_greek_Basilica_of_zeus_panhellenios_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_Zeus_4	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_5	false	twr2_rome_greek_Basilica_of_zeus_panhellenios_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_1	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_1	false	twr2_rome_greek_Consecrated_ground_short	twr2_rome_greek_Consecrated_ground_flavour	true
rom_HELLENIC_temple_minor_1	rom_Hellenistic				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_1	false	twr2_rome_greek_Consecrated_ground_short	twr2_rome_greek_Consecrated_ground_flavour	true
rom_HELLENIC_temple_minor_Ares_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_3	false	twr2_rome_greek_Shrine_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Ares_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_3	false	twr2_rome_greek_Shrine_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Ares_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_3	false	twr2_rome_greek_Shrine_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Ares_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_4	false	twr2_rome_greek_Temple_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Ares_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_4	false	twr2_rome_greek_Temple_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Ares_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mars_4	false	twr2_rome_greek_Temple_of_ares_short	twr2_rome_greek_Shrine_of_ares_flavour	true
rom_HELLENIC_temple_minor_Athene_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_3	false	twr2_rome_greek_Shrine_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Athene_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_3	false	twr2_rome_greek_Shrine_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Athene_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_3	false	twr2_rome_greek_Shrine_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Athene_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_4	false	twr2_rome_greek_Temple_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Athene_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_4	false	twr2_rome_greek_Temple_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Athene_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Minerva_4	false	twr2_rome_greek_Temple_of_athena_short	twr2_rome_greek_Shrine_of_athena_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_3	false	twr2_rome_greek_Shrine_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_3	false	twr2_rome_greek_Shrine_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_3	false	twr2_rome_greek_Shrine_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_4	false	twr2_rome_greek_Temple_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_4	false	twr2_rome_greek_Temple_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hephaistos_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Vulcan_4	false	twr2_rome_greek_Temple_of_hephaistos_short	twr2_rome_greek_Shrine_of_hephaistos_flavour	true
rom_HELLENIC_temple_minor_Hermes_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Hermes_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Hermes_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_3	false	twr2_rome_greek_Shrine_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Hermes_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Temple_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Hermes_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Temple_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Hermes_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Mercury_4	false	twr2_rome_greek_Temple_of_hermes_short	twr2_rome_greek_Shrine_of_hermes_flavour	true
rom_HELLENIC_temple_minor_Nymphs_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Nymphs_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Nymphs_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_3	false	twr2_rome_greek_Sacred_grove_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Nymphs_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Nymphs_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Nymphs_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Nymphs_4	false	twr2_rome_greek_Grove_nymphs_short	twr2_rome_greek_Sacred_grove_flavour	true
rom_HELLENIC_temple_minor_Poseidon_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Poseidon_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Poseidon_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_3	false	twr2_rome_greek_Shrine_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Poseidon_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Poseidon_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Poseidon_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_Neptune_4	false	twr2_rome_greek_Temple_of_poseidon_short	twr2_rome_greek_Shrine_of_poseidon_flavour	true
rom_HELLENIC_temple_minor_Zeus_2	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_Zeus_2	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_Zeus_2	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_3	false	twr2_rome_greek_Shrine_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_Zeus_3	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_Zeus_3	rom_Hellenistic	sc_rom_greek			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_Zeus_3	rom_Hellenistic	sc_rom_pontic			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_Zeus_4	false	twr2_rome_greek_Temple_of_zeus_short	twr2_rome_greek_Shrine_of_zeus_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_1	rom_Barbarian	sc_rom_illyrian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_1	false	twr2_rome_greek_Consecrated_ground_short	twr2_rome_rome_Consecrated_Ground_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_1	rom_Hellenistic				campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_ROMAN_temple_1	false	twr2_rome_greek_Consecrated_ground_short	twr2_rome_rome_Consecrated_Ground_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	false	twr2_rome_egypt_Shrine_of_zeus_ammon_short	twr2_rome_egypt_Shrine_of_zeus_ammon_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_AmmonZeus_4	false	twr2_rome_egypt_Temple_of_zeus_ammon_short	twr2_rome_egypt_Shrine_of_zeus_ammon_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_HathorMaat_3	false	twr2_rome_egypt_Shrine_of_hathor_and_maat_short	twr2_rome_egypt_Shrine_of_hathor_and_maat_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_HathorMaat_4	false	twr2_rome_egypt_Temple_of_hathor_and_maat_short	twr2_rome_egypt_Shrine_of_hathor_and_maat_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_Horus_3	false	twr2_rome_egypt_Shrine_of_horus_short	twr2_rome_egypt_Shrine_of_horus_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_Horus_4	false	twr2_rome_egypt_Temple_of_horus_short	twr2_rome_egypt_Shrine_of_horus_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_Imhotep_3	false	twr2_rome_egypt_Shrine_of_imhotep_short	twr2_rome_egypt_Shrine_of_imhotep_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_Imhotep_4	false	twr2_rome_egypt_Temple_of_imhotep_short	twr2_rome_egypt_Shrine_of_imhotep_flavour	true
rom_HELLENIC_temple_minor_ptolemaic_Isis_2	rom_Hellenistic	sc_rom_egyptian			campaign_sho_castle_1_fort		rom_PLACEHOLDER	rom_HELLENIC_temple_ptolemaic_Isis_3	false	twr2_rome_egypt_Shrine_of_isis_short	twr2_rome_egypt_Shrine_of_isis_flavour	true
