faction	unit	name	variant	height_variation	height_scale	unit_card
	inv_iol_ballista	Iolean Ballista	inv_iol_art_crew	0.0750	0.9750	Rom_Ballista
	inv_iol_heavy_nuragic_runners	Heavy Nuragic Runners	inv_iol_heavy_nuragic_runners	0.0750	1.0000	inv_iol_heavy_nuragic_runners_S
	inv_iol_iolean_javelinmen	Iolean Javelinmen	inv_iol_iolean_javelinmen	0.0750	1.0000	inv_iol_iolean_javelinmen
	inv_iol_noble_sardi_archers	Noble Sardi Archers	inv_iol_noble_sardi_archers	0.0750	1.0000	inv_iol_noble_sardi_archers_S
	inv_iol_nuragic_ambushers	Nuragic Ambushers	inv_iol_nuragic_ambushers	0.0750	1.0000	inv_iol_nuragic_ambushers_S
	inv_iol_nuragic_runners	Nuragic Runners	inv_iol_nuragic_runners	0.0750	1.0000	inv_iol_nuragic_runners_S
	inv_iol_nuragic_shield_wall	Nuragic Shield Wall	inv_iol_nuragic_shield_wall	0.0750	1.0000	inv_iol_nuragic_shield_wall_S
	inv_iol_nuragic_warriors	Nuragic Warriors	inv_iol_nuragic_warriors	0.0750	1.0000	inv_iol_nuragic_warriors_S
	inv_iol_polybolos	Sardi Polybolos	inv_iol_art_crew	0.0750	0.9750	Rom_Polybolos
	inv_iol_sardi_axemen	Sardi Axemen	inv_iol_sardi_axemen	0.0750	1.0000	inv_iol_sardi_axemen_S
	inv_iol_sardi_bowmen	Sardi Bowmen	inv_iol_sardi_bowmen	0.0750	1.0000	inv_iol_sardi_bowmen_S
	inv_iol_sardi_cavalry	Sardi Cavalry	inv_iol_sardi_cavalry	0.0750	1.0000	inv_iol_sardi_cavalry
	inv_iol_sardi_hillmen	Sardi Hillmen	inv_iol_sardi_hillmen	0.0750	1.0000	inv_iol_sardi_hillmen_S
	inv_iol_sardi_horse_skirmishers	Sardi Horse Skirmishers	inv_iol_sardi_horse_skirmishers	0.0750	1.0000	inv_iol_sardi_horse_skirmishers_S
	inv_iol_sardi_skirmishers	Sardi Skirmishers	inv_iol_sardi_skirmishers	0.0750	1.0000	inv_iol_sardi_skirmishers
	inv_iol_sardi_slingers	Sardi Slingers	inv_iol_sardi_slingers	0.0750	1.0000	Ita_Levy_Slingers
	inv_iol_sardi_spearmen	Sardi Spearmen	inv_iol_sardi_spearmen	0.0750	1.0000	inv_iol_sardi_spearmen_S
	inv_iol_sherden_horsemen	Sherden Horsemen	inv_iol_sherden_swordsmen	0.0750	1.0000	inv_iol_sherden_horse_swordsmen_S
	inv_iol_sherden_swordsmen	Sherden Swordsmen	inv_iol_sherden_swordsmen	0.0750	1.0000	inv_iol_sherden_swordsmen_S
	inv_ita_horse_skirmishers	Italian Horse Skirmishers	inv_rom_italian_horse_skirmishers	0.0750	1.0000	Gre_Skirm_Cav_S
	inv_ita_italian_cavalry	Italian Cavalry	inv_ita_italian_cavalry	0.0750	1.0000	inv_ita_italian_cavalry_S
	inv_ita_italic_skirmishers	Italian Skirmishers	inv_ita_italian_skirmishers	0.0750	1.0000	Ibe_Skirm
	inv_ita_italic_slingers	Italian Slingers	inv_ita_italian_slingers	0.0750	1.0000	dk_kush_slave_slingers
	inv_ita_italic_spearmen	Italian Spearmen	inv_ita_italian_spearmen	0.0750	1.0000	Ibe_Tribesmen
	inv_ita_italic_swordsmen	Italian Swordsmen	inv_ita_italian_swordsmen	0.0750	1.0000	inv_italian_swordsmen_S
	inv_ita_umbrian_defenders	Umbrian Defenders	inv_mercenary_umbiran_defenders	0.0750	1.0000	inv_mercenary_umbrian_defenders_S
	inv_ita_veteran_spearmen	Italian Veteran Spearmen	inv_ita_veteran_italian_spearmen	0.0750	1.0000	inv_ita_veteran_spearmen_S
	inv_ita_veteran_swordsmen	Italian Veteran Swordsmen	inv_ita_veteran_italian_swordsmen	0.0750	1.0000	inv_ita_veteran_swordsmen
	inv_italian_hillmen	Italian Hillmen	inv_ita_italian_hillmen	0.0750	1.0000	inv_italian_hillmen_S
	inv_italian_skirmishers	Italian Skirmishers	inv_ita_italian_skirmishers	0.0750	0.9750	Ibe_Skirm
	inv_italian_slingers	Italian Slingers	inv_ita_italian_slingers	0.0750	1.0000	inv_native_italian_slingers_S
	inv_italian_swordsmen	Italian Swordsmen	inv_ita_italian_swordsmen	0.0750	1.0000	inv_italian_swordsmen_S
	inv_latin_spearmen	Latin Spearmen	inv_rom_latin_spearmen	0.0750	1.0000	inv_rom_latin_spearmen
	inv_latin_tribesmen	Latin Tribesmen	inv_rom_latin_tribesmen	0.0750	1.0000	Ita_Mob
	inv_ligurian_axe_warriors	Ligurian Axe Warriors	inv_local_liguran_axemen	0.0750	1.0000	inv_ligurian_axe_warriors_S
	inv_ligurian_horsemen	Veteran Ligurian Horsemen	inv_local_ligurian_horsemen	0.0750	1.0000	inv_ligurian_horsemen_S
	inv_ligurian_swordsmen	Veteran Ligurian Swordsmen	inv_local_ligurian_swordsmen	0.0750	1.0000	inv_ligurian_swordsmen_S
	inv_local_campanian_cavalry	Campanian Cavalry	Ita_Campanian_Cavalry	0.0750	1.0000	Ita_Campanian_Cavalry
	inv_local_gallic_axemen	Gallic Axemen	inv_sen_gallic_axemen	0.0750	1.0000	Cel_Axe_Warriors
	inv_local_gallic_horsemen	Gallic Horsemen	inv_sen_gallic_horsemen	0.0750	1.0000	Inv_Light_Horse_Shieldless_S
	inv_local_gallic_hunters	Gallic Hunters	inv_sen_gallic_hunters	0.0750	1.0000	Ger_Longbow_Hunters
	inv_local_naked_warriors	Naked Warriors	inv_sen_naked_warriors	0.0750	1.0000	inv_sen_naked_warriors
	inv_lucanian_ambushers	Lucanian Ambushers	inv_local_lucanian_ambushers	0.0750	1.0000	inv_lucanian_ambushers
	inv_lucanian_warriors	Lucanian Warriors	inv_local_lucanian_warriors	0.0750	1.0000	inv_lucanian_warriors
	inv_mercenary_aequi_swordsmen	Mercenary Aequi Swordsmen	inv_ita_veteran_italian_swordsmen	0.0750	1.0000	inv_mercenary_aequi_swordsmen_S
	inv_mercenary_african_cavalry	Mercenary African Cavalry	Afr_Numidian_Cav	0.0750	1.0000	inv_mercenary_african_cavalry_S
	inv_mercenary_african_elephants	Mercenary African Elephants	African_Elephants	0.0750	1.0000	inv_mercenary_african_elephants_S
	inv_mercenary_artas'_chosen	Mercenary Artas' Chosen	inv_mercenary_artas_chosen	0.0750	1.0000	inv_mercenary_artas_chosen
	inv_mercenary_balearic_slingers	Mercenary Balearic Slingers	Ibe_Balearic_Slingers	0.0750	1.0000	inv_mercenary_balearic_slingers_S
	inv_mercenary_ballista	Mercenary Ballista	Gre_Art	0.0750	1.0000	inv_mercenary_ballista_S
	inv_mercenary_brutti_veterans	Mercenary Brutti Veterans	inv_local_brutii_veterans	0.0750	1.0000	inv_mercenary_brutti_veterans
	inv_mercenary_campanian_cavalry	Mercenary Campanian Cavalry	Ita_Campanian_Cavalry	0.0750	1.0000	inv_mercenary_campanian_cavalry_S
	inv_mercenary_carthaginian_hoplites	Mercenary Carthaginian Hoplites	Car_Hoplites	0.0750	1.0000	inv_mercenary_carthaginian_hoplites_S
	inv_mercenary_carthaginian_javelin	Mercenary Carthaginian Javelinmen	Car_Libyan_Javelin	0.0750	1.0000	inv_mercenary_carthaginian_javelin_S
	inv_mercenary_carthaginian_peltasts	Mercenary Carthaginian Peltasts	Car_Libyan_Peltasts	0.0750	1.0000	inv_mercenary_carthaginian_peltasts_S
	inv_mercenary_cretan_archers	Mercenary Cretan Archers	Gre_Archers	0.0750	1.0000	inv_mercenary_cretan_archers_S
	inv_mercenary_eques	Mercenary Eques	inv_rom_equites	0.0750	1.0000	inv_mercenary_eques_S
	inv_mercenary_etr_archers	Mercenary Etruscan Archers	inv_etr_archers	0.0750	1.0000	inv_mercenary_etr_archers_S
	inv_mercenary_etruscan_axe_infantry	Mercenary Etruscan Axe Infantry	inv_etr_axe_infantry	0.0750	1.0000	inv_mercenary_etruscan_axe_infantry_S
	inv_mercenary_etruscan_hoplites	Mercenary Etruscan Hoplites	inv_etr_etruscan_hoplites	0.0750	1.0000	inv_mercenary_etruscan_hoplites_S
	inv_mercenary_gallic_axe_cavalry	Mercenary Gallic Axe Cavalry	inv_sen_gallic_axemen	0.0750	1.0000	inv_mercenary_gallic_axe_cavalry_S
	inv_mercenary_gallic_axemen	Mercenary Gallic Axemen	inv_sen_gallic_axemen	0.0750	1.0000	inv_mercenary_gallic_axemen_S
	inv_mercenary_gallic_horsemen	Mercenary Gallic Horsemen	inv_sen_gallic_horsemen	0.0750	1.0000	inv_mercenary_gallic_horsemen_S
	inv_mercenary_hippeus	Mercenary Hippeus	Pel_Hippeus	0.0750	0.9750	inv_mercenary_hippeus_S
	inv_mercenary_hoplites	Mercenary Hoplites	Pel_Hoplites	0.0750	1.0000	inv_mercenary_hoplites_S
	inv_mercenary_iberian_cavalry	Mercenary Iberian Cavalry	Ibe_Scutarii_Cav	0.0750	1.0000	inv_mercenary_iberian_cavalry_S
	inv_mercenary_ill_hoplites	Mercenary Illyrian Hoplites	Ill_Hoplites	0.0750	1.0000	inv_mercenary_ill_hoplites_S
	inv_mercenary_ill_raiders	Mercenary Illyrian Raiders	Ill_Raiders	0.0750	1.0000	inv_mercenary_ill_raiders_S
	inv_mercenary_italian_hillmen	Mercenary Italian Hillmen	inv_ita_italian_hillmen	0.0750	1.0000	inv_mercenary_italian_hillmen_S
	inv_mercenary_italian_swordsmen	Mercenary Italian Swordsmen	inv_ita_italian_swordsmen	0.0750	1.0000	inv_mercenary_italian_swordsmen_S
	inv_mercenary_italic_skirmishers	Mercenary Italian Skirmishers	inv_ita_italian_skirmishers	0.0750	0.9750	inv_mercenary_italic_skirmishers_S
	inv_mercenary_latin_warriors	Mercenary Latin Warriors	inv_mercenary_latin_warriors	0.0750	1.0000	inv_mercenary_latin_warriors_S
	inv_mercenary_ligurian_axe_warriors	Mercenary Ligurian Axe Warriors	inv_local_liguran_axemen	0.0750	1.0000	inv_mercenary_ligurian_axe_warriors
	inv_mercenary_ligurian_horsemen	Mercenary Ligurian Horsemen	inv_local_ligurian_horsemen	0.0750	1.0000	inv_mercenary_ligurian_horsemen
	inv_mercenary_ligurian_swordsmen	Mercenary Ligurian Swordsmen	inv_local_ligurian_swordsmen	0.0750	1.0000	inv_mercenary_ligurian_swordsmen
	inv_mercenary_lucanian_veterans	Mercenary Lucanian Veterans	inv_local_lucanian_warriors	0.0750	1.0000	inv_mercenary_lucanian_veterans_S
	inv_mercenary_massilian_hoplites	Mercenary Massilian Hoplites	Gre_Massilian_Hoplites	0.0750	0.9750	inv_mercenary_massilian_hoplites_S
	inv_mercenary_naked_warriors	Mercenary Naked Warriors	inv_sen_naked_warriors	0.0750	1.0000	inv_sen_naked_warriors
	inv_mercenary_nuragic_runners	Nuragic Runners	inv_iol_nuragic_runners	0.0750	1.0000	inv_mercenary_nuragic_runners_S
	inv_mercenary_nuragic_warriors	Mercenary Nuragic Warriors	inv_iol_nuragic_warriors	0.0750	1.0000	inv_mercenary_nuragic_warriors_S
	inv_mercenary_sabine_skirmishers	Mercenary Sabine Skirmishers	inv_ita_italian_skirmishers	0.0750	1.0000	inv_mercenary_sabine_skirmishers_S
	inv_mercenary_samnite_veterans	Mercenary Samnite Swordsmen	inv_local_samnite_veterans	0.0750	1.0000	inv_mercenary_samnite_veterans_S
	inv_mercenary_sardi_bowmen	Mercenary Sardi Bowmen	inv_iol_sardi_bowmen	0.0750	1.0000	inv_mercenary_sardi_bowmen_S
	inv_mercenary_sicilian_slingers	Mercenary Sicilian Slingers	inv_gre_slingers	0.0750	1.0000	inv_mercenary_sicilian_slingers_S
	inv_mercenary_sicilian_tribesmen	Mercenary Sicilian Tribesmen	inv_local_sicillian_tribesmen	0.0750	1.0000	inv_sicilian_tribesmen_S
	inv_mercenary_sileraioi_hoplites	Mercenary Sileraioi Hoplites	inv_mercenary_sileraioi_hoplites	0.0750	1.0000	inv_mercenary_sileraioi_hoplites_S
	inv_mercenary_spartan_hoplites	Mercenary Spartan Hoplites	inv_mercenary_spartan_hoplites	0.0750	1.0000	inv_mercenary_spartan_hoplites_S
	inv_mercenary_thessalian_cavalry	Mercenary Thessalian Cavalry	Pel_Thessalian_Hippeus	0.0750	1.0000	inv_mercenary_thessalian_cavalry_S
	inv_mercenary_toxotes	Mercenary Toxotes	Gre_Archers	0.0750	1.0000	inv_mercenary_toxotes_S
	inv_mercenary_umbrian_defenders	Mercenary Umbrian Defenders	inv_mercenary_umbiran_defenders	0.0750	1.0000	inv_mercenary_umbrian_defenders_S
	inv_mercenary_velites	Mercenary Velites	inv_rom_velites	0.0750	1.0000	inv_mercenary_velites_S
	inv_mercenary_veneti_axemen	Mercenary Veneti Axemen	inv_ven_veneti_axemen	0.0750	1.0000	inv_mercenary_veneti_axemen_S
	inv_mercenary_veneti_horsemen	Mercenary Veneti Horsemen	inv_ven_veneti_horsemen	0.0750	1.0000	inv_mercenary_veneti_horsemen_S
	inv_mercenary_veneti_raiders	Mercenary Veneti Raiders	inv_ven_veneti_mounted_raiders	0.0750	1.0000	inv_mercenary_veneti_raiders_S
	inv_mercenary_volsci_veterans	Mercenary Volsci Veterans	inv_ita_veteran_italian_swordsmen	0.0750	1.0000	inv_mercenary_volsci_veterans_S
	inv_rom_accensi	Accensi	inv_rom_accensi	0.0750	1.0000	Ita_Levy_Slingers
	inv_rom_ballista	Roman Ballista	inv_rom_art_crew	0.0750	0.9750	Rom_Ballista
	inv_rom_centuriae	Centuriae	inv_rom_centuriae	0.0750	1.0000	inv_rom_centuriae_S
	inv_rom_elite_equites	Elite Equites	inv_rom_elite_equites	0.0750	1.0000	Aux_Ita_Socii_Equites_Extraordinarii
	inv_rom_ensis_centuriae	Ensis Centuriae	inv_rom_ensis_centuriae	0.0750	1.0000	inv_rom_ensis_centuriae_S
	inv_rom_ensis_principes	Ensis Principes	inv_rom_ensis_principes	0.0750	1.0000	Rom_Principes
	inv_rom_eques	Eques	inv_rom_equites	0.0750	1.0000	Rom_Equites
	inv_rom_hastati	Hastati	inv_rom_hastati	0.0750	1.0000	Ita_Spear
	inv_rom_horse_skirmishers	Horse Skirmishers	inv_sam_horse_skirmishers	0.0750	1.0000	inv_sam_campanian_skirmishers
	inv_rom_latin_spearmen	Latin Spearmen	inv_rom_latin_spearmen	0.0750	1.0000	inv_rom_latin_spearmen_S
	inv_rom_latin_tribesmen	Latin Tribesmen	inv_rom_latin_tribesmen	0.0750	1.0000	Ita_Mob
	inv_rom_leves	Leves	inv_rom_leves	0.0750	1.0000	Rom_Leves
	inv_rom_polybolos	Roman Polybolos	inv_rom_art_crew	0.0750	0.9750	Rom_Polybolos
	inv_rom_principes	Principes	inv_rom_principes	0.0750	1.0000	inv_rom_principes
	inv_rom_roman_light_hoplites	Roman Light Hoplites	inv_rom_roman_light_hoplites	0.0750	1.0000	inv_rom_roman_light_hoplites_S
	inv_rom_roman_swordsmen	Roman Swordsmen	inv_rom_roman_swordsmen	0.0750	1.0000	inv_rom_roman_swordsmen_S
	inv_rom_rorarii	Rorarii	inv_rom_rorarii	0.0750	1.0000	inv_rorarii_S
	inv_rom_triarii	Triarii	inv_rom_triarii	0.0750	1.0000	Rom_Triarii
	inv_rom_velites	Velites	inv_rom_velites	0.0750	1.0000	Rom_Velites
	inv_rom_veteran_centuriae	Veteran Centuriae	inv_rom_veteran_centuriae	0.0750	1.0000	inv_rom_veteran_centuriae_S
	inv_sabine_skirmishers	Sabine Skirmishers	inv_ita_italian_skirmishers	0.0750	1.0000	inv_levy_sabine_skirmishers_S
	inv_sabine_warriors	Sabine Warriors	inv_ita_italian_hillmen	0.0750	1.0000	inv_italian_hillmen
	inv_sam_armoured_spearmen	Samnite Armoured Spearmen	inv_sam_samnite_armoured_spearmen	0.0750	1.0000	inv_sam_armoured_spearmen_S
	inv_sam_ballista	Samnite Ballista	inv_etr_art_crew	0.0750	0.9750	Rom_Ballista
	inv_sam_hirpinian_warriors	Hirpinian Warriors	inv_sam_hirpinian_warriors	0.0750	1.0000	inv_sam_hirpinian_warriors_S
	inv_sam_italian_hillmen	Italian Hillmen	inv_ita_italian_hillmen	0.0750	1.0000	inv_italian_hillmen_S
	inv_sam_italian_hillmen_ver_sacrum	Ver Sacrum Swordsmen	inv_ita_italian_hillmen	0.0750	1.0000	inv_italian_hillmen
	inv_sam_italian_horse_skirmishers	Horse Skirmishers	inv_sam_horse_skirmishers	0.0750	1.0000	Gre_Skirm_Cav_S
	inv_sam_italian_slingers	Italian Slingers	inv_ita_italian_slingers	0.0750	1.0000	inv_native_italian_slingers_S
	inv_sam_italian_slingers_ver_sacrum	Ver Sacrum Slingers	inv_ita_italian_slingers	0.0750	1.0000	Ita_Levy_Slingers
	inv_sam_light_infantryman	Samnite Light Infantryman	inv_sam_samnite_light_infantryman	0.0750	1.0000	Ita_Sword
	inv_sam_light_spearmen	Samnite Light Spearmen	inv_sam_samnite_light_spearmen	0.0750	1.0000	Ita_Spear
	inv_sam_light_spearmen_ver_sacrum	Ver Sacrum Spearmen	inv_sam_samnite_light_spearmen	0.0750	1.0000	Ita_Spear
	inv_sam_linen_legion	Linen Legion	inv_sam_linen_legion	0.0750	1.0000	inv_sam_linen_legion_S
	inv_sam_lucanian_warriors	Lucanian Warriors	inv_sam_lucanian_warriors	0.0750	1.0000	inv_sam_lucanian_warriors_S
	inv_sam_polybolos	Samnite Polybolos	inv_etr_art_crew	0.0750	0.9750	Rom_Polybolos
	inv_sam_silver_infantryman	Samnite Silver Infantryman	inv_sam_samnite_silver_infantryman	0.0750	1.0000	Aux_Socii_Extraordinarii
	inv_samnite_infantryman	Samnite Infantryman	inv_sam_samnite_light_infantryman	0.0750	1.0000	inv_native_samnite_infantrymen_S
	inv_sar_corsic_marksmen	Corsican Marksmen	inv_iol_noble_sardi_archers	0.0750	1.0000	inv_iol_noble_sardi_archers
	inv_sardi_bowmen	Sardi Bowmen	inv_iol_sardi_bowmen	0.0750	1.0000	inv_iol_sardi_bowmen
	inv_sardi_hillmen	Sardi Hillmen	inv_iol_sardi_hillmen	0.0750	1.0000	inv_iol_sardi_hillmen
	inv_sen_chariots	Gallic Chariots	inv_sen_gallic_skirmishers	0.0750	1.0000	inv_sen_chariots
	inv_sen_gallic_axe_cavalry	Gallic Axe Cavalry	inv_sen_gallic_axemen	0.0750	1.0000	inv_sen_gallic_axe_cavalry
	inv_sen_gallic_axemen	Gallic Axemen	inv_sen_gallic_axemen	0.0750	1.0000	inv_sen_gallic_axemen_S
	inv_sen_gallic_horse_skirmishers	Gallic Horse Skirmishers	inv_sen_gallic_horse_skirmishers	0.0750	1.0000	inv_sen_gallic_horse_skirmishers_S
	inv_sen_gallic_horsemen	Gallic Horsemen	inv_sen_gallic_horsemen	0.0750	1.0000	Inv_Light_Horse_Shieldless_S
	inv_sen_gallic_hunters	Gallic Hunters	inv_sen_gallic_hunters	0.0750	1.0000	Ger_Longbow_Hunters
	inv_sen_gallic_skirmishers	Gallic Skirmishers	inv_sen_gallic_skirmishers	0.0750	1.0000	inv_sen_gallic_skirmishers_S
	inv_sen_gallic_spearmen	Gallic Spearmen	inv_sen_gallic_spearmen	0.0750	1.0000	inv_sen_gallic_spearmen_S
	inv_sen_naked_warriors	Naked Warriors	inv_sen_naked_warriors	0.0750	1.0000	inv_sen_naked_warriors
	inv_sen_noble_horsemen	Noble Horsemen	inv_sen_noble_horsemen	0.0750	1.0000	inv_sen_noble_horsemen
	inv_sen_noble_swordsmen	Noble Swordsmen	inv_sen_noble_gallic_swordsmen	0.0750	1.0000	inv_sen_noble_swordsmen
	inv_sen_tribeless_slingers	Tribeless Slingers	inv_sen_tribeless_slingers	0.0750	1.0250	inv_sen_tribeless_slingers_S
	inv_sen_tribeless_spearmen	Tribeless Spearmen	inv_sen_tribeless_spearmen	0.0750	1.0000	inv_sen_tribeless_spearmen_S
	inv_sen_tribeless_warriors	Tribeless Warriors	inv_sen_tribeless_warriors	0.0750	1.0000	inv_sen_tribeless_warriors_S
	inv_sen_young_swords	Young Swords	inv_sen_young_swords	0.0750	1.0000	inv_sen_young_swords_S
	inv_sicilian_tribesmen	Sicilian Tribesmen	inv_local_sicillian_tribesmen	0.0750	1.0000	inv_sicilian_tribesmen_S
	inv_syr_elite_hoplites	Elite Hoplites	inv_syr_elite_hoplites	0.0750	1.0000	Gre_Picked_Hoplites
	inv_syr_giant_ballista	Giant Ballista	Gre_Art	0.0750	0.9750	Rom_Giant_Ballista
	inv_tar_tarantine_cavalry	Tarantine Cavalry	inv_tar_tarantine_cavalry	0.0750	1.0000	Gre_Tarantine_Cav
	inv_tar_tarantine_hoplites	Tarantine Hoplites	inv_tar_tarantine_hoplites	0.0750	1.0000	Pel_Spartan_Hoplites
	inv_tar_tarantine_peltasts	Gre_Picked_Peltasts	inv_tar_tarantine_peltasts	0.0750	0.9750	Gre_Picked_Peltasts
	inv_tribeless_warriors	Tribeless Warriors	inv_sen_tribeless_warriors	0.0750	1.0000	inv_sen_tribeless_warriors
	inv_umbrian_hillmen	Umbrian Hillmen	inv_local_umbrian_hillmen	0.0750	1.0000	inv_umbrian_hillmen_S
	inv_umbrian_spearmen	Umbrian Spearmen	inv_local_umbrian_spearmen	0.0750	1.0000	inv_umbrian_spearmen
	inv_ven_ambushers	Veneti Ambushers	inv_ven_ambushers	0.0750	1.0000	inv_ven_ambushers
	inv_ven_italian_swordsmen	Italian Swordsmen	inv_ita_italian_swordsmen	0.0750	1.0000	inv_italian_swordsmen_S
	inv_ven_noble_veneti_swordsmen	Noble Veneti Swordsmen	inv_ven_veneti_noble_swordsmen	0.0750	1.0000	inv_ven_noble_veneti_swordsmen_S
	inv_ven_veneti_axemen	Veneti Axemen	inv_ven_veneti_axemen	0.0750	1.0000	inv_ven_veneti_axemen_S
	inv_ven_veneti_ekuperatis	Veneti Ekuperatis	inv_ven_veneti_ekuperatis	0.0750	1.0000	inv_ven_veneti_heroic_riders
	inv_ven_veneti_heavy_cavalry	Veneti Heavy Cavalry	inv_ven_veneti_heavy_cavalry	0.0750	1.0000	inv_ven_veneti_heavy_cavalry
	inv_ven_veneti_horsemen	Veneti Horsemen	inv_ven_veneti_horsemen	0.0750	1.0000	inv_ven_veneti_horsemen_S
	inv_ven_veneti_hunters	Veneti Hunters	inv_ven_veneti_hunters	0.0750	1.0000	inv_ven_veneti_hunters
	inv_ven_veneti_mounted_raiders	Veneti Mounted Raiders	inv_ven_veneti_mounted_raiders	0.0750	1.0000	inv_ven_veneti_mounted_raiders_S
	inv_ven_veneti_outriders	Veneti Outriders	inv_ven_veneti_outriders	0.0750	1.0000	inv_ven_veneti_outriders_S
	inv_ven_veneti_spearmen	Veneti Spearmen	inv_ven_veneti_spearmen	0.0750	1.0000	inv_ven_veneti_spearmen_S
	inv_veneti_raiders	Veneti Raiders	inv_ven_veneti_mounted_raiders	0.0750	1.0000	inv_ven_veneti_mounted_raiders
	inv_volsci_spearmen	Veteran Volsci Spearmen	inv_local_volsci_spearmen	0.0750	1.0000	inv_native_volsci_spearmen_S
	inv_volsci_warriors	Veteran Volsci Warriors	inv_local_volsci_warriors	0.0750	1.0000	inv_native_volsci_warriors_S
rom_brigantes	Cel_Levy_Freemen	Cel_Freemen_Bri_1	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
rom_caledones	Cel_Levy_Freemen	Cel_Freemen_Bri_3	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
rom_demetae	Cel_Levy_Freemen	Cel_Freemen_Bri_6	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
rom_dumnonii	Cel_Levy_Freemen	Cel_Freemen_Bri_5	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
rom_ebdani	Cel_Levy_Freemen	Cel_Freemen_Bri_2	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
rom_iceni	Cel_Levy_Freemen	Cel_Freemen_Bri_4	Bri_Farmers	0.0750	1.0250	Cel_Levy_Freemen
	test_placeholder_nuragic_warriors	Test Placeholder Nuragic Warriors	inv_iol_nuragic_boxer	0.0750	1.0000	Ita_Sword
