key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	diplomacy_culture	senator_total	use_legion_names
rom_rebel_illyrian	2041768922	sc_rom_celtic	playable	Illyrian Rebels	Illyrian Rebels	97	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Illyrian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	illyrian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Illyrian Rebels!	You are defending against Illyrian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
rom_rebel_latin	2041768864	sc_rom_roman	playable	Latin Rebels	Latin Rebels	46	default		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Italian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	italian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Latin Rebels!	You are defending against Latin Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
rom_rebel_nomadic	2041768889	sc_rom_barb_east	playable	Nomadic Rebels	Nomadic Rebels	73	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Steppe		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	scythian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Nomadic Rebels!	You are defending against Nomadic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
rom_rebel_punic	2041768872	sc_rom_carthaginian	playable	Punic Rebels	Punic Rebels	81	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Punic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	carthaginian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Punic Rebels!	You are defending against Punic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
rom_rebel_spartan	2041768938	sc_rom_greek	playable	Spartan Rebels	Spartan Rebels	48	hellenic		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Sparta		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sparta	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Spartan Rebels!	You are defending against Spartan Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Hellenistic	0	false
rom_rebel_thracian	2041768928	sc_rom_celtic	playable	Thracian Rebels	Thracian Rebels	48	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Thracian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	thracian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Thracian Rebels!	You are defending against Thracian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
rom_rhodos	2041768833	sc_rom_greek	playable	Rhodos	Rhodos	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Rhodos		data\ui\flags\Carthage	85.0000	104.0000	162.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	greek_minor	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Rhodos!	You are defending against Rhodos!		FACTION_CHOSOKABE	true	85.0000	104.0000	162.0000	rom_Hellenistic	0	false
rom_rome	2041768170	sc_rom_roman	playable	Rome	Rome	46	default		false	true	true	data\ui\units\icons\france	data\ui\flags\Rome		data\ui\flags\Rome	166.0000	36.0000	22.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Rome!	You are defending against Rome!		FACTION_CHOSOKABE	true	167.0000	20.0000	2.0000	rom_Roman	500	true
rom_rome_civil_war	2041768843	sc_rom_roman	playable	Senate loyalists	Senate loyalists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Civil_War		data\ui\flags\Rome	43.0000	78.0000	132.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman_secession	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Roman Senate Loyalists!	You are defending against Roman Senate Loyalists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
rom_rome_secession	2041770935	sc_rom_roman	playable	Senate Secessionists	Senate Secessionists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Civil_War		data\ui\flags\Rome	43.0000	78.0000	132.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman_secession	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Senate Secessionists!	You are defending against Senate Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
rom_roxolani	2041768622	sc_rom_barb_east	playable	Roxolani	Roxolani	73	barbarian		false	true	true	data\ui\units\icons\france	data\ui\flags\Roxolani		data\ui\flags\Carthage	219.0000	145.0000	36.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sarmatian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Roxolani!	You are defending against the Roxolani!		FACTION_CHOSOKABE	true	219.0000	145.0000	36.0000	rom_Barbarian	1200	false
rom_roxolani_civil_war	2041769020	sc_rom_barb_east	playable	Roxolani Nobles	Roxolani Nobles	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Roxolani_Civil_War		data\ui\flags\Carthage	0.0000	121.0000	88.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sarmatian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Roxolani Nobles!	You are defending against the Roxolani Nobles!		FACTION_CHOSOKABE	true	0.0000	121.0000	88.0000	rom_Barbarian	0	false
rom_roxolani_secession	2041770941	sc_rom_barb_east	playable	Roxolani Secessionists	Roxolani Secessionists	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Roxolani_Civil_War		data\ui\flags\Carthage	0.0000	121.0000	88.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sarmatian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Roxolani Secessionists!	You are defending against Roxolani Secessionists!		FACTION_CHOSOKABE	true	0.0000	121.0000	88.0000	rom_Barbarian	0	false
rom_rugii	2041768417	sc_rom_germanic	playable	Rugii	Rugii	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Rugii		data\ui\flags\Carthage	134.0000	104.0000	70.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Rugii!	You are defending against the Rugii!		FACTION_CHOSOKABE	true	134.0000	104.0000	70.0000	rom_Barbarian	0	false
rom_saba	2041768705	sc_rom_african_arabian	playable	Saba	Saba	170	eastern		false	true	true	data\ui\units\icons\france	data\ui\flags\Saba		data\ui\flags\Carthage	121.0000	165.0000	104.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	dk_sabaean	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Saba!	You are defending against the Saba!		FACTION_CHOSOKABE	true	121.0000	165.0000	104.0000	rom_Eastern	0	false
rom_saba_civil_war	2041771140	sc_rom_african_arabian	playable	Sabaean Tribal Council	Sabaean Tribal Council	170	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Saba_Civil_War		data\ui\flags\Carthage	228.0000	217.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	228.0000	217.0000	199.0000	228.0000	217.0000	199.0000	dk_sabaean	date_rebels	228.0000	217.0000	199.0000	71	false	false	63	63	You are attacking Sabaean Tribal Council!	You are defending against the Sabaean Tribal Council!		FACTION_CHOSOKABE	true	121.0000	165.0000	104.0000	rom_Eastern	0	false
rom_saba_secession	2041771134	sc_rom_african_arabian	playable	Sabaean Secessionists	Sabaean Secessionists	170	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Saba_Civil_War		data\ui\flags\Carthage	228.0000	217.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	228.0000	217.0000	199.0000	228.0000	217.0000	199.0000	dk_sabaean	date_rebels	228.0000	217.0000	199.0000	71	false	false	63	63	You are attacking Sabaean Secessionists!	You are defending against the Sabaean Secessionists!		FACTION_CHOSOKABE	true	121.0000	165.0000	104.0000	rom_Eastern	0	false
rom_sagartia	2041768682	sc_rom_eastern	playable	Sagartia	Sagartia	64	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\Sagartia		data\ui\flags\Carthage	82.0000	107.0000	111.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid_eastern	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Sagartia!	You are defending against Sagartia!		FACTION_CHOSOKABE	true	82.0000	107.0000	111.0000	rom_Eastern	0	false
rom_sardes	2041768559	sc_rom_greek	playable	Sardes	Sardes	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Sardes		data\ui\flags\Carthage	142.0000	121.0000	120.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid_greek	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Sardes!	You are defending against Sardes!		FACTION_CHOSOKABE	true	142.0000	121.0000	120.0000	rom_Hellenistic	0	false
rom_scordisci	2041768490	sc_rom_celtic	playable	Scordisci	Scordisci	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Scordisci		data\ui\flags\Carthage	195.0000	163.0000	90.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	balkan_celts	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Scordisci!	You are defending against the Scordisci!		FACTION_CHOSOKABE	true	195.0000	163.0000	90.0000	rom_Barbarian	0	false
rom_scythia	2041768540	sc_rom_barb_east	playable	Royal Scythia	Royal Scythia	73	barbarian		false	true	true	data\ui\units\icons\france	data\ui\flags\Royal Scythia		data\ui\flags\Carthage	236.0000	192.0000	59.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	scythian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Royal Scythia!	You are defending against Royal Scythia!		FACTION_CHOSOKABE	true	236.0000	192.0000	59.0000	rom_Barbarian	1200	false
rom_scythia_civil_war	2041769010	sc_rom_barb_east	playable	Royal Scythian Nobles	Royal Scythian Nobles	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Royal Scythia_Civil_War		data\ui\flags\Carthage	212.0000	197.0000	181.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	scythian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Royal Scythian Nobles!	You are defending against Royal Scythian Nobles!		FACTION_CHOSOKABE	true	212.0000	197.0000	181.0000	rom_Barbarian	0	false
rom_scythia_secession	2041770949	sc_rom_barb_east	playable	Royal Scythian Secessionists	Royal Scythian Secessionists	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Royal Scythia_Civil_War		data\ui\flags\Carthage	212.0000	197.0000	181.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	scythian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Royal Scythian Secessionists!	You are defending against Royal Scythian Secessionists!		FACTION_CHOSOKABE	true	212.0000	197.0000	181.0000	rom_Barbarian	0	false
rom_seleucid	2041768199	sc_rom_greek	playable	Seleucid	Seleucid	48	hellenic		false	true	true	data\ui\units\icons\france	data\ui\flags\Seleucid		data\ui\flags\Carthage	180.0000	199.0000	214.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Seleucids!	You are defending against the Seleucids!		FACTION_CHOSOKABE	true	180.0000	199.0000	214.0000	rom_Hellenistic	300	false
rom_seleucid_civil_war	2041769031	sc_rom_greek	playable	Seleucid Nobles	Seleucid Nobles	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Seleucid_Civil_War		data\ui\flags\Carthage	35.0000	35.0000	35.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Seleucid Noble Usurpers!	You are defending against the Seleucid Noble Usurpers!		FACTION_CHOSOKABE	true	35.0000	35.0000	35.0000	rom_Hellenistic	0	false
rom_seleucid_secession	2041770953	sc_rom_greek	playable	Seleucid Secessionists	Seleucid Secessionists	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Seleucid_Civil_War		data\ui\flags\Carthage	35.0000	35.0000	35.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	seleucid	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Seleucid Secessionists!	You are defending against Seleucid Secessionists!		FACTION_CHOSOKABE	true	35.0000	35.0000	35.0000	rom_Hellenistic	0	false
rom_sequani	2041768336	sc_rom_gaul	playable	Sequani	Sequani	55	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Sequani		data\ui\flags\Carthage	75.0000	131.0000	0.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	gallic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Sequani!	You are defending against the Sequani!		FACTION_CHOSOKABE	true	75.0000	131.0000	0.0000	rom_Barbarian	0	false
rom_siraces	2041768610	sc_rom_barb_east	playable	Siraces	Siraces	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Siraces		data\ui\flags\Carthage	160.0000	81.0000	66.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sarmatian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Siraces!	You are defending against Siraces!		FACTION_CHOSOKABE	true	160.0000	81.0000	66.0000	rom_Barbarian	0	false
rom_slave	2041768826	sc_rom_roman	playable	Slaves	Slaves	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Slave		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Slaves!	You are defending against Slaves!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
rom_sparta	2041768189	sc_rom_greek	playable	Sparta	Sparta	48	hellenic		false	true	true	data\ui\units\icons\france	data\ui\flags\Sparta		data\ui\flags\Carthage	96.0000	5.0000	2.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sparta	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Sparta!	You are defending against Sparta!		FACTION_CHOSOKABE	true	96.0000	5.0000	2.0000	rom_Hellenistic	300	false
rom_sparta_civil_war	2041768992	sc_rom_greek	playable	Spartan Gerousia	Spartan Gerousia	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Sparta_Civil_War		data\ui\flags\Carthage	74.0000	72.0000	75.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sparta	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Spartan Gerousia!	You are defending against the Spartan Gerousia!		FACTION_CHOSOKABE	true	74.0000	72.0000	75.0000	rom_Hellenistic	0	false
rom_sparta_secession	2041770961	sc_rom_greek	playable	Spartan Secessionists	Spartan Secessionists	48	hellenic		false	false	false	data\ui\units\icons\france	data\ui\flags\Sparta_Civil_War		data\ui\flags\Carthage	74.0000	72.0000	75.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	sparta	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Spartan Secessionists!	You are defending against Spartan Secessionists!		FACTION_CHOSOKABE	true	74.0000	72.0000	75.0000	rom_Hellenistic	0	false
rom_suebi	2041768408	sc_rom_germanic	playable	Suebi	Suebi	87	barbarian		false	true	true	data\ui\units\icons\france	data\ui\flags\Suebi		data\ui\flags\Carthage	96.0000	52.0000	51.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Suebi!	You are defending against the Suebi!		FACTION_CHOSOKABE	true	96.0000	52.0000	51.0000	rom_Barbarian	1200	false
rom_suebi_civil_war	2041768982	sc_rom_germanic	playable	Suebi tribal council	Suebi tribal council	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Suebi_Civil_War		data\ui\flags\Carthage	37.0000	53.0000	76.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking the Suebi Tribal Council!	You are defending against the Suebi Tribal Council!		FACTION_CHOSOKABE	true	37.0000	53.0000	76.0000	rom_Barbarian	0	false
rom_suebi_secession	2041770965	sc_rom_germanic	playable	Suebi Secessionists	Suebi Secessionists	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Suebi_Civil_War		data\ui\flags\Carthage	37.0000	53.0000	76.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Suebi Secessionists!	You are defending against Suebi Secessionists!		FACTION_CHOSOKABE	true	37.0000	53.0000	76.0000	rom_Barbarian	0	false
