key	generate	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised
senate_bar_balance_strength_artillery_ship	false	"There is concern that we do not have not enough artillery ships. Without them we will find it difficult to defeat enemies at sea."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_bar_balance_strength_assault_ship	false	"The elders worry that we lack assault ships. Without them we will find it difficult to defeat our enemies at sea."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_bar_balance_strength_cavalry	false	"There is concern that we lack cavalry. Riders may be vulnerable to pikes and spears, but speed makes them perfect for flanking and skirmishing."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_bar_balance_strength_infantry	false	"There is a belief that we don't have enough infantry. Our warriors could be strong: what they may lack in speed they could make up for in power and versatility."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_bar_balance_strength_support_ship	false	"Perhaps we have not built enough support ships. They are essential for weakening enemy crews and can help other ships in battle."	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_bar_capture_region_random_enemy	true	"The elders have spoken: the tribe must seize this settlement from the enemy."	Conquest	CAPTURE_REGIONS	rom_event_mission.png	barb_generic.png	false
senate_bar_military_might	true	"The tribe grows stronger every day, but we lack armies! The elders think it wise to raise additional armies, so that we may crush the weak and protect our lands."	Military Might	RAISE_FORCE	rom_event_mission.png	barb_army_up.png	false
senate_bar_muster_army	true	"War makes us strong and rich! Mustering a new army would allow us fresh conquests and plunder!"	Muster Army	RAISE_FORCE	rom_event_mission.png	barb_army_up.png	false
senate_bar_naval_supremacy	true	"Our strength grows with each new moon, yet we cannot protect ourselves at sea. Raising additional fleets will allow us to defend our shores and our trade!"	Naval Supremacy	RAISE_FORCE	rom_event_mission.png	barb_navy_up.png	false
senate_bar_protect_lands	false	"We have no warriors! Our lands are threatened! We must raise an army to keep them from enemy hands!"	Protecting the Lands	RECRUIT_UNIT	rom_event_mission.png	barb_army_up.png	false
senate_bar_raise_fleet	true	"Our enemies say that we lack seafarers' stomachs! Let us raise a fleet and prove them wrong!"	Raise Fleet	RAISE_FORCE	rom_event_mission.png	barb_navy_up.png	false
senate_bar_research_civil_construction	true	"To survive, the tribe must be strong, wise and wealthy: it is known! The elders therefore wish for us to develop construction methods."	Construction	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_building complete.png	false
senate_bar_research_civil_economy	true	"To survive, the tribe must be strong, wise and wealthy: it is known! The elders therefore wish for us to develop our economy."	Economy	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_trade.png	false
senate_bar_research_civil_philosophy	true	"To survive, the tribe must be strong, wise and wealthy: it is known! The elders therefore wish for us to develop our capacity to rule."	Rule	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_politics.png	false
senate_bar_research_military_management	true	"We are a warrior people. As such, the elders see wisdom in developing our art of war, the very methods we use to destroy our foes in the field!"	The Way of War	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_land_victory.png	false
senate_bar_research_military_siege	true	"We are a warrior people. As such, the elders see wisdom in developing our siege capabilities, so that we may topple enemy cities and protect our own."	Siege Warfare	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_under_siege.png	false
senate_bar_research_military_tactics	true	"We are a warrior people. As such, the elders see wisdom in developing our warrior code, that we might better arrange our enemies' downfall!"	Warrior Code	RESEARCH_TECHNOLOGY	rom_event_mission.png	barb_army_up.png	false
senate_bri_construct_building_cultural	false	"The elders have spoken, the sombre state of this province will not do! Why do we deny the people even the smallest of pleasures?"	Cultural Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_bri_construct_building_economic	false	"This province is an affront to the gods! It is of little of worth. The elders demand to see improvements here! Now!"	Economic Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_bri_construct_building_military	false	"In Andraste's name, give this province the military power it needs to protect its people!"	Military Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_bri_recruit_champion	true	"In these times the tribe needs champions. The elders want a warlord to be sent to rally the people against our foes."	Instrument of War	RECRUIT_AGENT	rom_event_mission.png	agent_combat.png	true
senate_bri_recruit_dignitary	true	"Our druids commune with the gods and know things from beyond mortal ken. The tribe needs this knowledge, now more than ever."	Instrument of Power	RECRUIT_AGENT	rom_event_mission.png	agent_hire.png	true
senate_bri_recruit_spy	true	"Our scouts hide from the eyes of others but see much. Send them forth to seek out enemy treachery."	Instrument of Deception	RECRUIT_AGENT	rom_event_mission.png	agent_betray.png	true
senate_briton_common_interest	true	“We are not men of many words, so my message is simple. We must rouse the tribes to battle against this enemy that comes for us all. In the name of the gods - if we fight now, we fight together!” 	Common Interest	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
senate_car_construct_building_cultural	false	"This province has little that reflects our rich heritage. In Ba'al's name, we must give these people true Carthaginian culture."	Cultural Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_car_construct_building_economic	false	"The council cannot measure this province's contribution to our coffers. For the glory of Carthage, we must improve it and our wealth!"	Economic Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_car_construct_building_military	false	"The Council consider this province lacks military potential. For Carthage's glory, they wish a stronger military presence here."	Military Development	CONSTRUCT_BUILDING	rom_event_mission.png	barb_building complete.png	false
senate_car_defend_carthage	true	"Carthago is in grave danger! In the name of Tanit, the Face of Ba'al, destroy these usurpers at once!"	Defender of Carthago	ENGAGE_FORCE	rom_event_mission.png	east_under_siege.png	true
senate_car_muster_army	true	"The defence of Carthage and the destruction of her enemies is paramount. Mustering an army is vital!"	Muster Army	RAISE_FORCE	rom_event_mission.png	greek_army_up.png	false
senate_car_raise_fleet	true	"The Council has spoken! A fleet must be raised to ensure the safety of Carthage and her vital interests."	Raise Fleet	RAISE_FORCE	rom_event_mission.png	greek_navy_up.png	false
senate_car_recapture_carthage	true	"Carthago has fallen into enemy hands! Ba'al Hammon demands His city be liberated! Immediately!"	The Re-taking of Carthago	CAPTURE_REGIONS	rom_event_mission.png	greek_army_up.png	true
senate_car_recruit_champion	true	"The Council has spoken: we should employ the services of a mercenary warlord to further our interests."	Instrument of War	RECRUIT_AGENT	rom_event_mission.png	agent_combat.png	true
senate_car_recruit_dignitary	true	"Carthage must maintain her power. The Council insists that a judge be recruited from among the nobles."	Instrument of Power	RECRUIT_AGENT	rom_event_mission.png	agent_hire.png	true
senate_car_recruit_dignitary_hannibal	true	"Carthage must maintain her power. The Council insists that a judge be recruited from among the nobles."	Instrument of Power	RECRUIT_AGENT	rom_event_mission.png	agent_hire.png	true
senate_car_recruit_spy	true	"The glory of Carthage has given many cause to fear us. Spies will guard our interests from the shadows."	Instrument of Deception	RECRUIT_AGENT	rom_event_mission.png	agent_betray.png	true
senate_cel_nectar_of_the_gods	false	"Wine is the nectar of the gods! Capture this region so we may provide enough wine to keep our people happy and loyal!"	Nectar of the Gods	CAPTURE_REGIONS	rom_event_mission.png	barb_civ_up.png	false
senate_celtiberian_common_interest	true	“We are not men of many words, so my message is simple. We must rouse the tribes to battle against this enemy that comes for us all. In the name of the gods - if we fight now, we fight together!” 	Common Interest	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
senate_celtic_common_interest	true	“We are not men of many words, so my message is simple. We must rouse the tribes to battle against this enemy that comes for us all. In the name of the gods - if we fight now, we fight together!” 	Common Interest	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
senate_civ_balance_strength_artillery	false	We are, perhaps, lacking siege engines. Built for the breaching of enemy defences, these great machines aid greatly in the capture of walled cities.	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_balance_strength_artillery_ship	false	There is concern that we do not have not enough artillery ships. Without them we will find it difficult to defeat enemies at sea or set enemy ships ablaze!	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_balance_strength_assault_ship	false	There is a worry in naval circles that we lack assault ships. Without them we will find it difficult to defeat our enemies at sea.	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_balance_strength_cavalry	false	The army worry that we lack cavalry. Although vulnerable against pikes and spears, their speed makes them ideal for flanking and skirmishing duties.	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_balance_strength_infantry	false	There are mutterings in the ranks that we do not have enough infantry. The common infantryman should be the backbone of any army.	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_balance_strength_support_ship	false	The fleet officers worry that we have not built enough support ships. They are essential for weakening enemy crews and can offer invaluable aid for attacks during battle.	Balance of Strength	RECRUIT_UNIT	rom_event_mission.png	agent_combat.png	false
senate_civ_protect_lands	false	Our lands are under threat and we have no armies to protect them! We must raise an army here to protect the people!	Protecting the Lands	RECRUIT_UNIT	rom_event_mission.png	greek_army_up.png	false
senate_daco_thracian_common_interest	true	“We are not men of many words, so my message is simple. We must rouse the tribes to battle against this enemy that comes for us all. In the name of the gods - if we fight now, we fight together!” 	Common Interest	CAPTURE_REGIONS	rom_event_mission.png	barb_politics.png	false
senate_eas_capture_region_random_enemy	true	"Sire, we can but profit by capturing this settlement from the enemy. Shall I give the order?"	Conquest	CAPTURE_REGIONS	rom_event_mission.png	east_generic.png	false
senate_eas_common_interest	true	“Friends! The time has come to take up arms and help our brothers across the way. Like an ever-lapping sea, the enemy is relentless – you must go to the aid of our allies or risk being drowned when the tide rises against us!” 	Common Interest	CAPTURE_REGIONS	rom_event_mission.png	greek_politics.png	false
senate_eas_military_might	true	"Noble master! Your power is without limit, but I fear your armies are not. May I suggest additional forces, to ensure the protection of your people and the demise of your enemies?"	Military Might	RAISE_FORCE	rom_event_mission.png	east_army_up.png	false
