attitude	culture	faction	government_type	key	option	string
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	too_many_counters	0	rome_Etr_Gen1_too_many_counters_01
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	too_many_counters	1	rome_Etr_Gen1_too_many_counters_02
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	0	rome_ee_too_many_counters_01
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	1	rome_ee_too_many_counters_02
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	4	rome_ee_too_many_counters_05
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	too_many_counters	5	rome_ee_too_many_counters_06
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	0	eastern_carthage_war_declaration_03
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	1	eastern_carthage_war_declaration_04
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	2	eastern_carthage_war_declaration_05
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	3	eastern_carthage_war_declaration_06
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	4	eastern_carthage_war_declaration_07
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	war	5	eastern_carthage_war_declaration_08
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	0	eastern_carthage_war_declaration_03
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	1	eastern_carthage_war_declaration_04
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	2	eastern_carthage_war_declaration_05
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	3	eastern_carthage_war_declaration_06
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	4	eastern_carthage_war_declaration_07
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	war	5	eastern_carthage_war_declaration_08
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	0	eastern_egypt_war_declaration_01
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	1	eastern_egypt_war_declaration_02
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	2	eastern_egypt_war_declaration_03
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	3	eastern_egypt_war_declaration_04
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	4	eastern_egypt_war_declaration_05
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	5	eastern_egypt_war_declaration_06
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	6	eastern_egypt_war_declaration_07
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	7	eastern_egypt_war_declaration_08
hostile	rom_Hellenistic	rom_ptolemaics	gov_absolute_monarchy	war	8	eastern_egypt_war_declaration_09
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	war	0	fem_rome_zenobia_acknowledge_war_03
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	war	1	fem_rome_zenobia_acknowledge_war_08
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	war	2	fem_rome_zenobia_acknowledge_war_10
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	war	3	fem_rome_zenobia_war_declaration_01
hostile	rom_Roman	3c_palmyra	gov_absolute_monarchy	war	4	fem_rome_zenobia_war_declaration_03
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	emp_antony	gov_absolute_monarchy	war	4	rome_ee_war_declaration_10
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	emp_lepidus	gov_absolute_monarchy	war	4	rome_ee_war_declaration_10
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	emp_octavian	gov_absolute_monarchy	war	4	rome_ee_war_declaration_10
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	emp_pompey	gov_absolute_monarchy	war	4	rome_ee_war_declaration_10
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_aequi	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	war	0	rome_Etr_Gen1_war_declaration_01
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	war	1	rome_Etr_Gen1_war_declaration_02
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	war	2	rome_Etr_Gen1_war_declaration_03
hostile	rom_Roman	inv_aleria	gov_absolute_monarchy	war	3	rome_Etr_Gen1_war_declaration_04
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	war	0	rome_Etr_Gen1_war_declaration_01
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	war	1	rome_Etr_Gen1_war_declaration_02
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	war	2	rome_Etr_Gen1_war_declaration_03
hostile	rom_Roman	inv_aritim	gov_absolute_monarchy	war	3	rome_Etr_Gen1_war_declaration_04
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_bruttii	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_daunians	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_felathri	gov_absolute_monarchy	war	0	rome_Etr_Gen1_war_declaration_01
hostile	rom_Roman	inv_felathri	gov_absolute_monarchy	war	1	rome_Etr_Gen1_war_declaration_02
hostile	rom_Roman	inv_felathri	gov_absolute_monarchy	war	2	rome_Etr_Gen1_war_declaration_03
hostile	rom_Roman	inv_felathri	gov_absolute_monarchy	war	3	rome_Etr_Gen1_war_declaration_04
hostile	rom_Roman	inv_frentani	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_frentani	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_frentani	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_frentani	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_hernici	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_hernici	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_hernici	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_hernici	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_inc_hirpini	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_inc_hirpini	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_inc_hirpini	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_inc_hirpini	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_lucani	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_lucani	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_lucani	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_lucani	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_marrucini	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_marrucini	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_marrucini	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_marrucini	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_messapians	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_messapians	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_messapians	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_messapians	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_paeligni	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_paeligni	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_paeligni	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_paeligni	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_peucetians	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	war	0	rome_ee_war_declaration_02
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	war	1	rome_ee_war_declaration_04
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	war	2	rome_ee_war_declaration_05
hostile	rom_Roman	inv_picentes	gov_absolute_monarchy	war	3	rome_war_declaration_07
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	war	0	rome_Etr_Gen1_war_declaration_01
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	war	1	rome_Etr_Gen1_war_declaration_02
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	war	2	rome_Etr_Gen1_war_declaration_03
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	war	3	rome_Etr_Gen1_war_declaration_04
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	war	0	rome_Etr_Gen1_war_declaration_01
