attitude	culture	government_type	key	option	string
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	5	barbarian_generic_reject_respectful_06
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	6	barbarian_generic_reject_respectful_07
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	7	barbarian_generic_reject_respectful_08
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	8	barbarian_generic_reject_respectful_09
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	9	barbarian_generic_reject_respectful_10
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	0	barbarian_reject_angry_offer_demand_trade_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	1	barbarian_reject_angry_offer_demand_trade_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	2	barbarian_reject_angry_offer_demand_trade_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_demand_trade	20	fem_barbarian_reject_angry_offer_demand_trade
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	0	eastern_generic_reject_respectful_01
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	1	eastern_generic_reject_respectful_02
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	2	eastern_generic_reject_respectful_03
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	3	eastern_generic_reject_respectful_04
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	4	eastern_generic_reject_respectful_05
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	5	eastern_generic_reject_respectful_06
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	6	eastern_generic_reject_respectful_07
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	7	eastern_generic_reject_respectful_08
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	8	eastern_generic_reject_respectful_09
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	9	eastern_generic_reject_respectful_10
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	0	eastern_reject_angry_offer_demand_trade_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	1	eastern_reject_angry_offer_demand_trade_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	2	eastern_reject_angry_offer_demand_trade_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_demand_trade	20	fem_eastern_reject_angry_offer_demand_trade
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	0	greek_generic_reject_respectful_01
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	1	greek_generic_reject_respectful_02
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	2	greek_generic_reject_respectful_03
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	3	greek_generic_reject_respectful_04
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	4	greek_generic_reject_respectful_05
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	5	greek_generic_reject_respectful_06
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	6	greek_generic_reject_respectful_07
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	7	greek_generic_reject_respectful_08
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	8	greek_generic_reject_respectful_09
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	9	greek_generic_reject_respectful_10
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	0	greek_reject_angry_offer_demand_trade_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	1	greek_reject_angry_offer_demand_trade_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	2	greek_reject_angry_offer_demand_trade_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_demand_trade	20	fem_rome_greek_reject_angry_offer_demand_trade
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	0	rome_generic_reject_respectful_01
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	1	rome_generic_reject_respectful_02
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	2	rome_generic_reject_respectful_03
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	3	rome_generic_reject_respectful_04
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	4	rome_generic_reject_respectful_05
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	5	rome_generic_reject_respectful_06
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	6	rome_generic_reject_respectful_07
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	7	rome_generic_reject_respectful_08
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	8	rome_generic_reject_respectful_09
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	9	rome_generic_reject_respectful_10
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	0	rome_reject_angry_offer_demand_trade_01
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	1	rome_reject_angry_offer_demand_trade_02
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	2	rome_reject_angry_offer_demand_trade_03
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_demand_trade	20	fem_rome_greek_reject_angry_offer_demand_trade
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_hostage	20	fem_barbarian_generic_reject_respectful
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_hostage	20	fem_barbarian_generic_reject_angry
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_hostage	20	fem_eastern_generic_reject_respectful
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_hostage	20	fem_eastern_generic_reject_angry
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_hostage	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_hostage	20	fem_rome_greek_generic_reject_angry
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_hostage	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_hostage	20	fem_rome_greek_generic_reject_angry
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_marriage	20	fem_barbarian_generic_reject_respectful
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_marriage	20	fem_barbarian_generic_reject_angry
friendly	rom_Eastern	gov_absolute_monarchy	reject_offer_marriage	20	fem_eastern_generic_reject_respectful
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_marriage	20	fem_eastern_generic_reject_angry
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_marriage	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_marriage	20	fem_rome_greek_generic_reject_angry
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_marriage	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_marriage	20	fem_rome_greek_generic_reject_angry
friendly	rom_Barbarian	gov_absolute_monarchy	reject_offer_regions	20	fem_barbarian_generic_reject_respectful
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_regions	20	fem_barbarian_generic_reject_angry
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_regions	20	fem_eastern_generic_reject_angry
friendly	rom_Hellenistic	gov_absolute_monarchy	reject_offer_regions	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_regions	20	fem_rome_greek_generic_reject_angry
friendly	rom_Roman	gov_absolute_monarchy	reject_offer_regions	20	fem_rome_greek_generic_reject_respectful
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_regions	20	fem_rome_greek_generic_reject_angry
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_regular_payment	0	barbarian_reject_angry_offer_regular_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_regular_payment	1	barbarian_reject_angry_offer_regular_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_regular_payment	2	barbarian_reject_angry_offer_regular_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_regular_payment	0	eastern_reject_angry_offer_regular_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_regular_payment	1	eastern_reject_angry_offer_regular_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_regular_payment	2	eastern_reject_angry_offer_regular_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_regular_payment	0	greek_reject_angry_offer_regular_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_regular_payment	1	greek_reject_angry_offer_regular_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_regular_payment	2	greek_reject_angry_offer_regular_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_regular_payment	0	rome_reject_angry_offer_regular_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_regular_payment	1	rome_reject_angry_offer_regular_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_regular_payment	2	rome_reject_angry_offer_regular_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_single_payment	0	barbarian_reject_angry_offer_single_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_single_payment	1	barbarian_reject_angry_offer_single_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_single_payment	0	eastern_reject_angry_offer_single_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_single_payment	1	eastern_reject_angry_offer_single_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_single_payment	2	eastern_reject_angry_offer_single_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_single_payment	0	greek_reject_angry_offer_single_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_single_payment	1	greek_reject_angry_offer_single_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_single_payment	2	greek_reject_angry_offer_single_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_single_payment	0	rome_reject_angry_offer_single_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_single_payment	1	rome_reject_angry_offer_single_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_single_payment	2	rome_reject_angry_offer_single_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_state_gift_single_payment	0	barbarian_reject_offer_single_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_state_gift_single_payment	1	barbarian_reject_offer_single_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	reject_offer_state_gift_single_payment	2	barbarian_reject_offer_single_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_state_gift_single_payment	0	eastern_reject_offer_single_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_state_gift_single_payment	1	eastern_reject_offer_single_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	reject_offer_state_gift_single_payment	2	eastern_reject_offer_single_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_state_gift_single_payment	0	greek_reject_offer_single_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_state_gift_single_payment	1	greek_reject_offer_single_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	reject_offer_state_gift_single_payment	2	greek_reject_offer_single_payment_03
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_state_gift_single_payment	0	rome_reject_offer_single_payment_01
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_state_gift_single_payment	1	rome_reject_offer_single_payment_02
hostile	rom_Roman	gov_absolute_monarchy	reject_offer_state_gift_single_payment	2	rome_reject_offer_single_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	state_gift	0	barbarian_offer_single_payment_01
hostile	rom_Barbarian	gov_absolute_monarchy	state_gift	1	barbarian_offer_single_payment_02
hostile	rom_Barbarian	gov_absolute_monarchy	state_gift	2	barbarian_offer_single_payment_03
hostile	rom_Eastern	gov_absolute_monarchy	state_gift	0	eastern_offer_single_payment_01
hostile	rom_Eastern	gov_absolute_monarchy	state_gift	1	eastern_offer_single_payment_02
hostile	rom_Eastern	gov_absolute_monarchy	state_gift	2	eastern_offer_single_payment_03
hostile	rom_Hellenistic	gov_absolute_monarchy	state_gift	0	greek_offer_single_payment_01
hostile	rom_Hellenistic	gov_absolute_monarchy	state_gift	1	greek_offer_single_payment_02
hostile	rom_Hellenistic	gov_absolute_monarchy	state_gift	2	greek_offer_single_payment_03
hostile	rom_Roman	gov_absolute_monarchy	state_gift	0	rome_offer_single_payment_01
hostile	rom_Roman	gov_absolute_monarchy	state_gift	1	rome_offer_single_payment_02
hostile	rom_Roman	gov_absolute_monarchy	state_gift	2	rome_offer_single_payment_03
hostile	rom_Barbarian	gov_absolute_monarchy	too_many_counters	0	barbarian_too_many_counters_01
hostile	rom_Barbarian	gov_absolute_monarchy	too_many_counters	1	barbarian_too_many_counters_02
hostile	rom_Barbarian	gov_absolute_monarchy	too_many_counters	2	barbarian_too_many_counters_03
hostile	rom_Barbarian	gov_absolute_monarchy	too_many_counters	3	barbarian_too_many_counters_04
hostile	rom_Barbarian	gov_absolute_monarchy	too_many_counters	4	barbarian_too_many_counters_06
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	0	eastern_too_many_counters_01
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	1	eastern_too_many_counters_02
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	2	eastern_too_many_counters_03
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	3	eastern_too_many_counters_04
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	4	eastern_too_many_counters_05
hostile	rom_Eastern	gov_absolute_monarchy	too_many_counters	5	eastern_too_many_counters_06
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	0	greek_too_many_counters_01
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	1	greek_too_many_counters_02
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	2	greek_too_many_counters_03
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	3	greek_too_many_counters_04
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	4	greek_too_many_counters_05
hostile	rom_Hellenistic	gov_absolute_monarchy	too_many_counters	5	greek_too_many_counters_06
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	0	rome_too_many_counters_01
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	1	rome_too_many_counters_02
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	2	rome_too_many_counters_03
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	3	rome_too_many_counters_04
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	4	rome_too_many_counters_05
hostile	rom_Roman	gov_absolute_monarchy	too_many_counters	5	rome_too_many_counters_06
hostile	rom_Barbarian	gov_absolute_monarchy	war	0	barbarian_war_declaration_03
hostile	rom_Barbarian	gov_absolute_monarchy	war	1	barbarian_war_declaration_04
hostile	rom_Barbarian	gov_absolute_monarchy	war	2	barbarian_war_declaration_05
hostile	rom_Barbarian	gov_absolute_monarchy	war	3	barbarian_war_declaration_06
hostile	rom_Barbarian	gov_absolute_monarchy	war	4	barbarian_war_declaration_07
hostile	rom_Barbarian	gov_absolute_monarchy	war	5	barbarian_war_declaration_08
hostile	rom_Barbarian	gov_absolute_monarchy	war	6	barbarian_war_declaration_09
hostile	rom_Barbarian	gov_absolute_monarchy	war	7	barbarian_war_declaration_10
hostile	rom_Eastern	gov_absolute_monarchy	war	0	eastern_war_declaration_02
hostile	rom_Eastern	gov_absolute_monarchy	war	1	eastern_war_declaration_03
hostile	rom_Eastern	gov_absolute_monarchy	war	2	eastern_war_declaration_04
hostile	rom_Eastern	gov_absolute_monarchy	war	3	eastern_war_declaration_05
hostile	rom_Eastern	gov_absolute_monarchy	war	4	eastern_war_declaration_06
hostile	rom_Eastern	gov_absolute_monarchy	war	5	eastern_war_declaration_08
hostile	rom_Eastern	gov_absolute_monarchy	war	6	eastern_war_declaration_10
hostile	rom_Hellenistic	gov_absolute_monarchy	war	0	greek_war_declaration_01
hostile	rom_Hellenistic	gov_absolute_monarchy	war	1	greek_war_declaration_03
hostile	rom_Hellenistic	gov_absolute_monarchy	war	2	greek_war_declaration_04
hostile	rom_Hellenistic	gov_absolute_monarchy	war	3	greek_war_declaration_06
