building_chain	building_instance	building_or_building_range_start_inclusive	building_range_end_inclusive	building_super_chain	cai_construction_system_category	cai_construction_system_category_group	campaign	culture	faction	sub_culture	per_faction_building_limit_start	per_faction_building_limit_end	per_faction_building_minimum_discount_when_exceeding_limit_start	per_faction_building_maximum_discount_when_exceeding_limit_start	per_faction_building_minimum_discount_when_exceeding_limit_end	per_faction_building_maximum_discount_when_exceeding_limit_end	per_faction_per_building_discount_increment_when_exceeding_limit_start	per_faction_per_building_discount_increment_when_exceeding_limit_end	per_province_building_limit_start	per_province_building_limit_end	per_province_building_minimum_discount_when_exceeding_limit_start	per_province_building_maximum_discount_when_exceeding_limit_start	per_province_building_minimum_discount_when_exceeding_limit_end	per_province_building_maximum_discount_when_exceeding_limit_end	per_province_per_building_discount_increment_when_exceeding_limit_start	per_province_per_building_discount_increment_when_exceeding_limit_end	score_end_inclusive	score_or_score_start_inclusive
		rom_HELLENIC_port_trade_2	rom_HELLENIC_port_trade_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_HELLENIC_temple_1				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	15
		rom_HELLENIC_temple_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	50
		rom_HELLENIC_temple_Acropolis_5				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	750
		rom_HELLENIC_temple_Altar_Zeus_5				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	1800
		rom_HELLENIC_temple_Ares_2	rom_HELLENIC_temple_Ares_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	150	30
		rom_HELLENIC_temple_Athene_2	rom_HELLENIC_temple_Athene_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	60
		rom_HELLENIC_temple_Athene_2	rom_HELLENIC_temple_Athene_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_HELLENIC_temple_Hephaistos_2	rom_HELLENIC_temple_Hephaistos_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	225	45
		rom_HELLENIC_temple_Hephaistos_2	rom_HELLENIC_temple_Hephaistos_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	100	20
		rom_HELLENIC_temple_Hermes_2	rom_HELLENIC_temple_Hermes_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	750	150
		rom_HELLENIC_temple_Hermes_2	rom_HELLENIC_temple_Hermes_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_temple_Nymphs_2	rom_HELLENIC_temple_Nymphs_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	225	45
		rom_HELLENIC_temple_Nymphs_2	rom_HELLENIC_temple_Nymphs_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	350	70
		rom_HELLENIC_temple_Poseidon_2	rom_HELLENIC_temple_Poseidon_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_HELLENIC_temple_Poseidon_2	rom_HELLENIC_temple_Poseidon_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_HELLENIC_temple_Zeus_2	rom_HELLENIC_temple_Zeus_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_HELLENIC_temple_minor_1				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	15
		rom_HELLENIC_temple_minor_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	50
		rom_HELLENIC_temple_minor_Ares_2	rom_HELLENIC_temple_minor_Ares_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	40
		rom_HELLENIC_temple_minor_Athene_2	rom_HELLENIC_temple_minor_Athene_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	225	75
		rom_HELLENIC_temple_minor_Athene_2	rom_HELLENIC_temple_minor_Athene_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	135	45
		rom_HELLENIC_temple_minor_Hephaistos_2	rom_HELLENIC_temple_minor_Hephaistos_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	135	45
		rom_HELLENIC_temple_minor_Hephaistos_2	rom_HELLENIC_temple_minor_Hephaistos_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	60	20
		rom_HELLENIC_temple_minor_Hermes_2	rom_HELLENIC_temple_minor_Hermes_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	450	150
		rom_HELLENIC_temple_minor_Hermes_2	rom_HELLENIC_temple_minor_Hermes_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	150	50
		rom_HELLENIC_temple_minor_Nymphs_2	rom_HELLENIC_temple_minor_Nymphs_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	135	45
		rom_HELLENIC_temple_minor_Nymphs_2	rom_HELLENIC_temple_minor_Nymphs_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	50
		rom_HELLENIC_temple_minor_Poseidon_2	rom_HELLENIC_temple_minor_Poseidon_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	40
		rom_HELLENIC_temple_minor_Poseidon_2	rom_HELLENIC_temple_minor_Poseidon_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	120	40
		rom_HELLENIC_temple_minor_Zeus_2	rom_HELLENIC_temple_minor_Zeus_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_HELLENIC_temple_minor_ptolemaic_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	675	225
		rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2	rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	675	225
		rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_HELLENIC_temple_minor_ptolemaic_Horus_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	240	80
		rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2	rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	100
		rom_HELLENIC_temple_minor_ptolemaic_Isis_2	rom_HELLENIC_temple_minor_ptolemaic_Isis_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	150	50
		rom_HELLENIC_temple_minor_ptolemaic_Serapis_2	rom_HELLENIC_temple_minor_ptolemaic_Serapis_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	600	200
		rom_HELLENIC_temple_minor_ptolemaic_imperial_2	rom_HELLENIC_temple_minor_ptolemaic_imperial_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	675	225
		rom_HELLENIC_temple_minor_punic_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_temple_minor_punic_BaalHamon_2	rom_HELLENIC_temple_minor_punic_BaalHamon_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	100
		rom_HELLENIC_temple_minor_punic_BaalZephon_2	rom_HELLENIC_temple_minor_punic_BaalZephon_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	180	60
		rom_HELLENIC_temple_minor_punic_Eshmun_2	rom_HELLENIC_temple_minor_punic_Eshmun_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	600	200
		rom_HELLENIC_temple_minor_punic_Kore_2	rom_HELLENIC_temple_minor_punic_Kore_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	150	50
		rom_HELLENIC_temple_minor_punic_Melqart_2	rom_HELLENIC_temple_minor_punic_Melqart_3			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	450	150
		rom_HELLENIC_temple_minor_punic_Melqart_2	rom_HELLENIC_temple_minor_punic_Melqart_3			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	150	50
		rom_HELLENIC_temple_paradise_of_daphne_5				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	1000
		rom_HELLENIC_temple_paradise_of_daphne_5				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	900
		rom_HELLENIC_temple_ptolemaic_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_temple_ptolemaic_AmmonZeus_2	rom_HELLENIC_temple_ptolemaic_AmmonZeus_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1125	225
		rom_HELLENIC_temple_ptolemaic_HathorMaat_2	rom_HELLENIC_temple_ptolemaic_HathorMaat_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1125	225
		rom_HELLENIC_temple_ptolemaic_Horus_2	rom_HELLENIC_temple_ptolemaic_Horus_4			cai_military_sea_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_temple_ptolemaic_Horus_2	rom_HELLENIC_temple_ptolemaic_Horus_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	400	80
		rom_HELLENIC_temple_ptolemaic_Imhotep_2	rom_HELLENIC_temple_ptolemaic_Imhotep_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
		rom_HELLENIC_temple_ptolemaic_Isis_2	rom_HELLENIC_temple_ptolemaic_Isis_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_temple_ptolemaic_Serapis_2	rom_HELLENIC_temple_ptolemaic_Serapis_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	200
		rom_HELLENIC_temple_ptolemaic_imperial_2	rom_HELLENIC_temple_ptolemaic_imperial_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1125	225
		rom_HELLENIC_temple_ptolemaic_temple_complex_5				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	875
		rom_HELLENIC_temple_ptolemaic_temple_complex_5				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	800
		rom_HELLENIC_temple_punic_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_temple_punic_BaalHamon_2	rom_HELLENIC_temple_punic_BaalHamon_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	500	100
		rom_HELLENIC_temple_punic_BaalZephon_2	rom_HELLENIC_temple_punic_BaalZephon_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	300	60
		rom_HELLENIC_temple_punic_Eshmun_2	rom_HELLENIC_temple_punic_Eshmun_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1000	200
		rom_HELLENIC_temple_punic_Kore_2	rom_HELLENIC_temple_punic_Kore_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_temple_punic_Melqart_2	rom_HELLENIC_temple_punic_Melqart_4			cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	750	150
		rom_HELLENIC_temple_punic_Melqart_2	rom_HELLENIC_temple_punic_Melqart_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	350	70
		rom_HELLENIC_temple_punic_Tophet_5				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	800
		rom_HELLENIC_temple_temple_complex_5				cai_economic_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	600
		rom_HELLENIC_temple_temple_complex_5				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	550
		rom_HELLENIC_water_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_water_PUNIC_1				cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	80
		rom_HELLENIC_water_bath_2	rom_HELLENIC_water_bath_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1300	260
		rom_HELLENIC_water_bath_PUNIC_2	rom_HELLENIC_water_bath_PUNIC_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1300	260
		rom_HELLENIC_water_firefighter_2	rom_HELLENIC_water_firefighter_4			cai_military_land_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_water_firefighter_2	rom_HELLENIC_water_firefighter_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1100	220
		rom_HELLENIC_water_firefighter_PUNIC_2	rom_HELLENIC_water_firefighter_PUNIC_4			cai_military_land_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_HELLENIC_water_firefighter_PUNIC_2	rom_HELLENIC_water_firefighter_PUNIC_4			cai_public_order_group					-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1100	220
		rom_BARBARIAN_artisans_major_bronze_2	rom_BARBARIAN_artisans_major_bronze_4		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1800	360
		rom_BARBARIAN_artisans_major_bronze_2	rom_BARBARIAN_artisans_major_bronze_4		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_BARBARIAN_artisans_major_iron_2	rom_BARBARIAN_artisans_major_iron_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	250	50
		rom_BARBARIAN_artisans_major_wood_2	rom_BARBARIAN_artisans_major_wood_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1800	360
		rom_BARBARIAN_enclosure_minor_stables_2	rom_BARBARIAN_enclosure_minor_stables_4		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_enclosure_minor_stables_2	rom_BARBARIAN_enclosure_minor_stables_4		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_enclosure_minor_stables_2	rom_BARBARIAN_enclosure_minor_stables_4		cai_category_military_land_cavalry_shock	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_enclosure_stables_2	rom_BARBARIAN_enclosure_stables_4		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_enclosure_stables_2	rom_BARBARIAN_enclosure_stables_4		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_enclosure_stables_2	rom_BARBARIAN_enclosure_stables_4		cai_category_military_land_cavalry_shock	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1500	300
		rom_BARBARIAN_religious_celtic_Andraste_2	rom_BARBARIAN_religious_celtic_Andraste_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_BARBARIAN_religious_celtic_Andraste_minor_2	rom_BARBARIAN_religious_celtic_Andraste_minor_3			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	200	40
		rom_BARBARIAN_religious_celtic_Epona_2	rom_BARBARIAN_religious_celtic_Epona_4		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2250	450
		rom_BARBARIAN_religious_celtic_Epona_minor_2	rom_BARBARIAN_religious_celtic_Epona_minor_3		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2250	450
		rom_BARBARIAN_religious_celtic_Nodens_2	rom_BARBARIAN_religious_celtic_Nodens_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1200	240
		rom_BARBARIAN_religious_celtic_Nodens_minor_2	rom_BARBARIAN_religious_celtic_Nodens_minor_3		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1200	240
		rom_BARBARIAN_religious_germanic_Teiwaz_2	rom_BARBARIAN_religious_germanic_Teiwaz_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	375	75
		rom_BARBARIAN_religious_germanic_Teiwaz_minor_2	rom_BARBARIAN_religious_germanic_Teiwaz_minor_3			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	375	75
		rom_BARBARIAN_religious_germanic_Thunaraz_2	rom_BARBARIAN_religious_germanic_Thunaraz_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1200	240
		rom_BARBARIAN_religious_germanic_Thunaraz_minor_2	rom_BARBARIAN_religious_germanic_Thunaraz_minor_3		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1200	240
		rom_EASTERN_buff_1				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	40
		rom_EASTERN_buff_melee_2	rom_EASTERN_buff_melee_3		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	900	300
		rom_EASTERN_buff_melee_2	rom_EASTERN_buff_melee_3		cai_category_military_land_cavalry_shock	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	900	300
		rom_EASTERN_buff_melee_2	rom_EASTERN_buff_melee_3		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	900	300
		rom_EASTERN_buff_melee_2	rom_EASTERN_buff_melee_3		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1350	450
		rom_EASTERN_buff_ranged_2	rom_EASTERN_buff_ranged_3		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1800	600
		rom_EASTERN_buff_ranged_2	rom_EASTERN_buff_ranged_3		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	1800	600
		rom_EASTERN_buff_siege_2	rom_EASTERN_buff_siege_3		cai_category_military_land_artillery	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	3600	1200
		rom_HELLENIC_military_buff_1				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	90
		rom_HELLENIC_military_buff_Hero-Shrine_5				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	2100
		rom_HELLENIC_military_buff_aux_2	rom_HELLENIC_military_buff_aux_4		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_aux_2	rom_HELLENIC_military_buff_aux_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_cav_2	rom_HELLENIC_military_buff_cav_4		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_cav_2	rom_HELLENIC_military_buff_cav_4		cai_category_military_land_cavalry_shock	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_inf_attack_2	rom_HELLENIC_military_buff_inf_attack_4		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_inf_attack_2	rom_HELLENIC_military_buff_inf_attack_4		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	4000	800
		rom_HELLENIC_military_buff_inf_defence_2	rom_HELLENIC_military_buff_inf_defence_4		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_buff_inf_defence_2	rom_HELLENIC_military_buff_inf_defence_4		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2700	540
		rom_HELLENIC_military_equipment_1				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	300	300	250	250	50	50	0	330
		rom_HELLENIC_military_equipment_armour_2	rom_HELLENIC_military_equipment_armour_3		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	2250	450
		rom_HELLENIC_military_equipment_armour_2	rom_HELLENIC_military_equipment_armour_3		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	3000	60
		rom_HELLENIC_military_equipment_siege_2	rom_HELLENIC_military_equipment_siege_3		cai_category_military_land_artillery	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	17000	5500	14000	4500	3000	1000	18000	6500
		rom_HELLENIC_military_equipment_weapon_2	rom_HELLENIC_military_equipment_weapon_3		cai_category_military_land_infantry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	3750	750
		rom_HELLENIC_military_equipment_weapon_2	rom_HELLENIC_military_equipment_weapon_3		cai_category_military_land_infantry_spearmen	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5350	1050
		rom_HELLENIC_military_main_1				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	300	300	100	100	200	200	0	360
		rom_HELLENIC_military_main_PUNIC_1				cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	300	300	100	100	200	200	0	360
		rom_HELLENIC_military_main_aux_2	rom_HELLENIC_military_main_aux_4		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	8800	2200	8800	2200	0	0	8800	2200
		rom_HELLENIC_military_main_aux_2	rom_HELLENIC_military_main_aux_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	8800	2200	8800	2200	0	0	8800	2200
		rom_HELLENIC_military_main_aux_PUNIC_2	rom_HELLENIC_military_main_aux_PUNIC_4		cai_category_military_land_cavalry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	8800	2200	8800	2200	0	0	8800	2200
		rom_HELLENIC_military_main_aux_PUNIC_2	rom_HELLENIC_military_main_aux_PUNIC_4		cai_category_military_land_infantry_missile	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	8800	2200	8800	2200	0	0	8800	2200
		rom_HELLENIC_military_main_heavy_2	rom_HELLENIC_military_main_heavy_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	4000	1000	3000	600	1250	400	4200	1150
		rom_HELLENIC_military_main_heavy_PUNIC_2	rom_HELLENIC_military_main_heavy_PUNIC_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	4000	1000	3000	600	1250	400	4200	1150
		rom_HELLENIC_military_main_heavy_SELEUCID_2	rom_HELLENIC_military_main_heavy_SELEUCID_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	4000	1000	3000	600	1250	400	4200	1150
		rom_HELLENIC_military_main_stables_SELEUCID_2	rom_HELLENIC_military_main_stables_SELEUCID_4			cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	1	1	3250	650	2000	400	1250	250	4000	1000
		rom_HELLENIC_outskirts_minor_horses_MACEDON_2	rom_HELLENIC_outskirts_minor_horses_MACEDON_4		cai_category_military_land_cavalry_melee	cai_military_land_group		rom_Hellenistic			-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	5000	1000
