key	culture	government_type	faction	option	string
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_umbri	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veii	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veii	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veii	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	2	rome_ee_offer_single_payment_03
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	0	rome_Etr_Gen1_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	1	rome_Etr_Gen1_request_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_viesul	2	rome_Etr_Gen1_request_state_gift_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_ee_offer_single_payment_01
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	1	rome_ee_offer_single_payment_02
offer_state_gift_single_payment	rom_Roman	gov_absolute_monarchy	inv_volsci	2	rome_ee_offer_single_payment_03
offer_technology	rom_Barbarian	gov_absolute_monarchy	rom_ardiaei	20	fem_rome_greek_accept_begging
offer_technology	rom_Hellenistic	gov_absolute_monarchy	emp_egypt	20	fem_cleopatra_egypt_accept_begging
offer_technology	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_lucani	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_marrucini	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_messapians	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_paeligni	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_peucetians	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_picentes	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_raeti	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_sabines	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_samnites	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_tarchuna	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_umbri	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_veii	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_veneti	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_veneti_civil_war	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_veneti_secession	0	rome_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_viesul	0	rome_Etr_Gen1_accept_begging_01
offer_technology	rom_Roman	gov_absolute_monarchy	inv_volsci	0	rome_accept_begging_01
receive	rom_Barbarian	gov_absolute_monarchy	rom_ardiaei	20	fem_rome_greek_receive_requesting
receive	rom_Hellenistic	gov_absolute_monarchy	emp_egypt	20	fem_cleopatra_egypt_receive_requesting
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	0	eastern_carthage_receive_requesting_01
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	1	eastern_carthage_receive_requesting_02
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	2	eastern_carthage_receive_requesting_03
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	3	eastern_carthage_receive_requesting_04
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	4	eastern_carthage_receive_requesting_05
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	5	eastern_carthage_receive_requesting_06
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	6	eastern_carthage_receive_requesting_07
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	7	eastern_carthage_receive_requesting_08
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	8	eastern_carthage_receive_requesting_09
receive	rom_Hellenistic	gov_absolute_monarchy	inv_carthage	9	eastern_carthage_receive_requesting_10
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	0	eastern_carthage_receive_requesting_01
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	1	eastern_carthage_receive_requesting_02
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	2	eastern_carthage_receive_requesting_03
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	3	eastern_carthage_receive_requesting_04
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	4	eastern_carthage_receive_requesting_05
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	5	eastern_carthage_receive_requesting_06
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	6	eastern_carthage_receive_requesting_07
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	7	eastern_carthage_receive_requesting_08
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	8	eastern_carthage_receive_requesting_09
receive	rom_Hellenistic	gov_absolute_monarchy	rom_carthage	9	eastern_carthage_receive_requesting_10
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	0	eastern_egypt_receive_requesting_01
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	1	eastern_egypt_receive_requesting_02
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	2	eastern_egypt_receive_requesting_03
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	3	eastern_egypt_receive_requesting_04
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	4	eastern_egypt_receive_requesting_05
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	5	eastern_egypt_receive_requesting_06
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	6	eastern_egypt_receive_requesting_07
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	7	eastern_egypt_receive_requesting_08
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	8	eastern_egypt_receive_requesting_09
receive	rom_Hellenistic	gov_absolute_monarchy	rom_ptolemaics	9	eastern_egypt_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	3c_palmyra	0	fem_rome_zenobia_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	3c_palmyra	1	fem_rome_zenobia_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	3c_palmyra	2	fem_rome_zenobia_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	emp_antony	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	emp_antony	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	emp_antony	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	emp_antony	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	emp_antony	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	emp_antony	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	emp_antony	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	emp_antony	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	emp_antony	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	emp_antony	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	emp_lepidus	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	emp_octavian	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	emp_pompey	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	inv_aequi	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	inv_bruttii	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	inv_daunians	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_felathri	1	rome_Etr_Gen1_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_felathri	2	rome_Etr_Gen1_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	6	rome_ee_receive_requesting_07
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	7	rome_ee_receive_requesting_08
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	8	rome_ee_receive_requesting_09
receive	rom_Roman	gov_absolute_monarchy	inv_frentani	9	rome_ee_receive_requesting_10
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_ee_receive_requesting_01
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	1	rome_ee_receive_requesting_02
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	2	rome_ee_receive_requesting_03
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	3	rome_ee_receive_requesting_04
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	4	rome_ee_receive_requesting_05
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	5	rome_ee_receive_requesting_06
receive	rom_Roman	gov_absolute_monarchy	inv_hernici	6	rome_ee_receive_requesting_07
