key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture
ger_general_skillcommander_3_naval_assault		general_commander_3_naval_assault	general_skills_ger		17	3	sc_rom_germanic
ger_general_skillcommander_3_naval_support		general_commander_3_naval_support	general_skills_ger		17	4	sc_rom_germanic
ger_general_skillcommander_4_great_leader		general_commander_4_great_leader	general_skills_ger		15	6	sc_rom_germanic
ger_general_skillstrategist_1		general_strategist_1	general_skills_ger		25	1	sc_rom_germanic
ger_general_skillstrategist_2_navigator		general_strategist_2_navigator	general_skills_ger		30	2	sc_rom_germanic
ger_general_skillstrategist_2_tactician		general_strategist_2_tactician	general_skills_ger		22	2	sc_rom_germanic
ger_general_skillstrategist_3_administration		general_strategist_3_administration	general_skills_ger		22	3	sc_rom_germanic
ger_general_skillstrategist_3_covert_action		general_strategist_3_covert_action_germanic	general_skills_ger		30	3	sc_rom_germanic
ger_general_skillstrategist_3_logistics		general_strategist_3_logistics	general_skills_ger		22	4	sc_rom_germanic
ger_general_skillstrategist_3_mercenary		general_strategist_3_mercenary	general_skills_ger		22	5	sc_rom_germanic
ger_general_skillstrategist_3_siegecraft		general_strategist_3_siegecraft	general_skills_ger		30	4	sc_rom_germanic
ger_general_skillstrategist_4_master_tactician		general_strategist_4_master_tactician	general_skills_ger		25	6	sc_rom_germanic
ger_general_skillwarmonger_1		general_warmonger_1	general_skills_ger		39	1	sc_rom_germanic
ger_general_skillwarmonger_2_marine		general_warmonger_2_marine	general_skills_ger		42	2	sc_rom_germanic
ger_general_skillwarmonger_2_soldier		general_warmonger_2_soldier	general_skills_ger		36	2	sc_rom_germanic
ger_general_skillwarmonger_3_defence		general_warmonger_3_defence	general_skills_ger		36	4	sc_rom_germanic
ger_general_skillwarmonger_3_despoil		general_warmonger_3_despoil	general_skills_ger		36	5	sc_rom_germanic
ger_general_skillwarmonger_3_dread		general_warmonger_3_dread	general_skills_ger		42	4	sc_rom_germanic
ger_general_skillwarmonger_3_offense		general_warmonger_3_offense	general_skills_ger		36	3	sc_rom_germanic
ger_general_skillwarmonger_3_virtue		general_warmonger_3_virtue	general_skills_ger		42	3	sc_rom_germanic
ger_general_skillwarmonger_4_fearless_warrior		general_warmonger_4_fearless_warrior	general_skills_ger		39	6	sc_rom_germanic
inv_army_legacy_insumbres_1_accomplished_skirmishers		army_2_keepers_of_peace	inv_insubres_army_legacy		30	1	
inv_army_legacy_insumbres_1_formidable_fighters		army_1_accomplished_skirmishers	inv_insubres_army_legacy		20	1	
inv_army_legacy_insumbres_1_keepers_of_the_peace		army_1_formidable_fighters	inv_insubres_army_legacy		10	1	
inv_army_legacy_insumbres_2_grand_camp_following		3c_army_3_Grand_Camp_Following	inv_insubres_army_legacy		10	2	
inv_army_legacy_insumbres_2_stalwart_defenders		army_2_forest_ambushers	inv_insubres_army_legacy		30	2	
inv_army_legacy_insumbres_2_unfettered_warriors		army_2_stalwart_defenders_barbarian	inv_insubres_army_legacy		20	2	
inv_army_legacy_insumbres_3_dread_ambushers		army_1_siege_experts	inv_insubres_army_legacy		10	3	
inv_army_legacy_insumbres_3_siege_experts		army_2_unrelenting_force	inv_insubres_army_legacy		20	3	
inv_army_legacy_insumbres_3_unrelenting_force		army_3_unfettered_warriors	inv_insubres_army_legacy		30	3	
inv_army_legacy_insumbres_4_caravan_guard		3c_army_1_Dread_Charioteers	inv_insubres_army_legacy		20	4	
inv_army_legacy_insumbres_4_dread_charioteers		3c_army_4_Veteran_Army	inv_insubres_army_legacy		10	4	
inv_army_legacy_insumbres_4_veteran_army		army_4_caravan_guards	inv_insubres_army_legacy		30	4	
inv_army_legacy_iolei_1_accomplished_skirmishers		army_1_accomplished_archers	inv_iolei_army_legacy		10	1	
inv_army_legacy_iolei_1_dread_ambushers		army_1_accomplished_skirmishers	inv_iolei_army_legacy		20	1	
inv_army_legacy_iolei_1_unfettered_warriors		army_1_formidable_fighters	inv_iolei_army_legacy		30	1	
inv_army_legacy_iolei_2_accomplished_archers		army_2_ambushers	inv_iolei_army_legacy		10	2	
inv_army_legacy_iolei_2_formidable_fighters		army_2_stalwart_defenders_barbarian	inv_iolei_army_legacy		30	2	
inv_army_legacy_iolei_2_stalwart_defenders		army_3_unfettered_warriors	inv_iolei_army_legacy		20	2	
inv_army_legacy_iolei_3_Grand_Camp_Following		army_3_camp_following	inv_iolei_army_legacy		20	3	
inv_army_legacy_iolei_3_forest_ambushers		army_2_forest_ambushers	inv_iolei_army_legacy		10	3	
inv_army_legacy_iolei_3_light_cavalry_masters		army_3_light_cavalry_masters	inv_iolei_army_legacy		30	3	
inv_army_legacy_iolei_4_expert_archers		3c_army_4_Veteran_Army	inv_iolei_army_legacy		20	4	
inv_army_legacy_iolei_4_unrelenting_force		army_2_unrelenting_force	inv_iolei_army_legacy		10	4	
inv_army_legacy_iolei_4_veteran_army		army_4_expert_archers	inv_iolei_army_legacy		30	4	
inv_army_legacy_rome_1_barbarian_subjigators		3c_army_3_Barbarian_Subjugators	inv_rome_army_legacy		30	1	
inv_army_legacy_rome_1_formidable_fighters		army_1_accomplished_skirmishers	inv_rome_army_legacy		20	1	
inv_army_legacy_rome_1_stalwart_defenders		army_2_stalwart_defenders_rome	inv_rome_army_legacy		10	1	
inv_army_legacy_rome_2_auxiliary_corps		army_3_native_corps	inv_rome_army_legacy		10	2	
inv_army_legacy_rome_2_indomitable_infantry		army_3_indomitable_infantry	inv_rome_army_legacy		20	2	
inv_army_legacy_rome_2_unrelenting_force		army_2_unrelenting_force	inv_rome_army_legacy		30	2	
inv_army_legacy_rome_3_defenders_of_rome		army_4_defenders_of_rome	inv_rome_army_legacy		20	3	
inv_army_legacy_rome_3_hounds_of_molossus		army_4_hounds_of_molossus	inv_rome_army_legacy		10	3	
inv_army_legacy_rome_3_indomitable_legionaries		army_3_indomitable_heavy_warriors	inv_rome_army_legacy		10	4	
inv_army_legacy_rome_3_siege_experts		army_1_siege_experts	inv_rome_army_legacy		30	3	
inv_army_legacy_rome_4_veteran_army		3c_army_4_Veteran_Army	inv_rome_army_legacy		30	4	
inv_army_legacy_rome_4_wrath_of_romulus		army_4_the_wrath_of_romulus	inv_rome_army_legacy		20	4	
inv_army_legacy_samnites_1_accomplished_skirmishers		army_1_accomplished_skirmishers	inv_samnites_army_legacy		10	1	
inv_army_legacy_samnites_1_dread_ambushers		army_2_ambushers_samnites	inv_samnites_army_legacy		20	1	
inv_army_legacy_samnites_1_grand_camp_following		army_3_camp_following	inv_samnites_army_legacy		30	1	
inv_army_legacy_samnites_2_forest_ambushers		army_2_forest_ambushers	inv_samnites_army_legacy		30	2	
inv_army_legacy_samnites_2_formidable_fighters		army_1_formidable_fighters	inv_samnites_army_legacy		10	2	
inv_army_legacy_samnites_2_stalwart_defenders		army_2_stalwart_defenders_rome	inv_samnites_army_legacy		20	2	
inv_army_legacy_samnites_3_dread_marauders		army_3_dread_marauders	inv_samnites_army_legacy		20	3	
inv_army_legacy_samnites_3_mercenary_host		army_3_mercenary_host	inv_samnites_army_legacy		30	3	
inv_army_legacy_samnites_3_strength_through_unity		army_3_strength_through_unity	inv_samnites_army_legacy		10	3	
inv_army_legacy_samnites_4_logistic_experts		army_4_logistic_experts	inv_samnites_army_legacy		10	4	
inv_army_legacy_samnites_4_unrelenting_force		army_2_unrelenting_force	inv_samnites_army_legacy		20	4	
inv_army_legacy_samnites_4_veteran_army		3c_army_4_Veteran_Army	inv_samnites_army_legacy		30	4	
inv_army_legacy_senones_1_accomplished_skirmishers		army_1_accomplished_skirmishers	inv_senones_army_legacy		10	1	
inv_army_legacy_senones_1_formidable_fighters		army_1_formidable_fighters	inv_senones_army_legacy		20	1	
inv_army_legacy_senones_1_unfettered_warriors		army_3_unfettered_warriors	inv_senones_army_legacy		30	1	
inv_army_legacy_senones_2_grand_camp_following		army_3_camp_following	inv_senones_army_legacy		20	2	
inv_army_legacy_senones_2_stalwart_defenders		army_2_stalwart_defenders_barbarian	inv_senones_army_legacy		30	2	
inv_army_legacy_senones_2_unrelenting_force		army_2_unrelenting_force	inv_senones_army_legacy		10	2	
inv_army_legacy_senones_3_dread_ambushers_gallic		3c_army_1_Dread_Ambushers_gallic	inv_senones_army_legacy		10	3	
inv_army_legacy_senones_3_dread_marauders		army_3_dread_marauders	inv_senones_army_legacy		20	3	
inv_army_legacy_senones_3_inexorable_horde		army_2_inexorable_conquerors	inv_senones_army_legacy		30	3	
inv_army_legacy_senones_4_dread_charioteers		3c_army_1_Dread_Charioteers	inv_senones_army_legacy		10	4	
inv_army_legacy_senones_4_legacy_of_brennus		army_4_legacy_of_brennus	inv_senones_army_legacy		20	4	
inv_army_legacy_senones_4_veteran_army		3c_army_4_Veteran_Army	inv_senones_army_legacy		30	4	
inv_army_legacy_syracuse_1_artillery_experts		army_1_artillery_experts	inv_syracuse_army_legacy		30	1	
inv_army_legacy_syracuse_1_engineering_experts		army_1_accomplished_skirmishers	inv_syracuse_army_legacy		10	1	
inv_army_legacy_syracuse_1_formidable_spearmen		army_1_formidable_spearmen	inv_syracuse_army_legacy		20	1	
inv_army_legacy_syracuse_2_mercenary_host		army_3_mercenary_host	inv_syracuse_army_legacy		10	2	
inv_army_legacy_syracuse_2_siege_experts		army_1_siege_experts	inv_syracuse_army_legacy		20	2	
inv_army_legacy_syracuse_2_stalwart_defenders		army_2_stalwart_defenders_hellenic	inv_syracuse_army_legacy		30	2	
inv_army_legacy_syracuse_3_auxiliary_corps		army_3_native_corps	inv_syracuse_army_legacy		20	3	
inv_army_legacy_syracuse_3_hounds_of_molossus		army_4_hounds_of_molossus	inv_syracuse_army_legacy		10	3	
inv_army_legacy_syracuse_3_indomitable_infantry		army_3_indomitable_infantry	inv_syracuse_army_legacy		30	3	
inv_army_legacy_syracuse_4_dread_charioteers		army_3_camp_following	inv_syracuse_army_legacy		10	4	
inv_army_legacy_syracuse_4_indomitable_hoplites		army_3_indomitable_hoplites	inv_syracuse_army_legacy		20	4	
inv_army_legacy_syracuse_4_veteran_army		3c_army_4_Veteran_Army	inv_syracuse_army_legacy		30	4	
inv_army_legacy_taranto_1_artillery_experts		army_1_artillery_experts	inv_taranto_army_legacy		30	1	
inv_army_legacy_taranto_1_engineering_experts		army_1_accomplished_skirmishers	inv_taranto_army_legacy		10	1	
inv_army_legacy_taranto_1_formidable_spearmen		army_1_formidable_spearmen	inv_taranto_army_legacy		20	1	
inv_army_legacy_taranto_2_barbarian_subjugators		3c_army_3_Barbarian_Subjugators	inv_taranto_army_legacy		20	2	
inv_army_legacy_taranto_2_cavalry_masters		army_3_cavalry_masters	inv_taranto_army_legacy		10	2	
inv_army_legacy_taranto_2_siege_experts		army_1_siege_experts	inv_taranto_army_legacy		30	2	
inv_army_legacy_taranto_3_hounds_of_molossus		army_4_hounds_of_molossus	inv_taranto_army_legacy		10	3	
inv_army_legacy_taranto_3_stalwart_defenders		army_2_stalwart_defenders_hellenic	inv_taranto_army_legacy		30	3	
inv_army_legacy_taranto_3_unrelenting_force		army_2_unrelenting_force	inv_taranto_army_legacy		20	3	
