key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier
rom_eastern_engineering_construction_009_improved_fortifications			4	rom_eastern_engineering_construction_improved_fortifications	rom_eastern_engineering_construction	5
rom_eastern_engineering_siege_001_engineering			3	rom_eastern_engineering_top_mechanics	rom_eastern_engineering_siege	0
rom_eastern_engineering_siege_001_engineering_EMP_ARMENIA		emp_armenia	2	rom_eastern_engineering_top_engineering_EMP_ARMENIA	rom_eastern_engineering_siege	1
rom_eastern_engineering_siege_001_engineering_ROM_ARMENIA		rom_armenia	2	rom_eastern_engineering_top_engineering_ROM_ARMENIA	rom_eastern_engineering_siege	1
rom_eastern_engineering_siege_002_siege_tower			2	rom_eastern_engineering_siege_siege_tower	rom_eastern_engineering_siege	1
rom_eastern_engineering_siege_002_siege_tower_EMP_ARMENIA		emp_armenia	1	rom_eastern_engineering_siege_siege_tower_EMP_ARMENIA	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_002_siege_tower_ROM_ARMENIA		rom_armenia	1	rom_eastern_engineering_siege_siege_tower_ROM_ARMENIA	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_003_armoured_siege_engineers			6	rom_eastern_engineering_siege_armoured_siege_engineers	rom_eastern_engineering_siege	1
rom_eastern_engineering_siege_004_battering_ram			1	rom_eastern_engineering_siege_battering_ram	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_004_battering_ram_EMP_ARMENIA		emp_armenia	2	rom_eastern_engineering_siege_battering_ram_EMP_ARMENIA	rom_eastern_engineering_siege	4
rom_eastern_engineering_siege_004_battering_ram_ROM_ARMENIA		rom_armenia	2	rom_eastern_engineering_siege_battering_ram_ROM_ARMENIA	rom_eastern_engineering_siege	4
rom_eastern_engineering_siege_005_ammunition_stores			5	rom_eastern_engineering_siege_ammunition_stores	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_005_ammunition_stores_EMP_ARMENIA		emp_armenia	5	rom_eastern_engineering_siege_ammunition_stores_EMP_ARMENIA	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_005_ammunition_stores_ROM_ARMENIA		rom_armenia	5	rom_eastern_engineering_siege_ammunition_stores_ROM_ARMENIA	rom_eastern_engineering_siege	2
rom_eastern_engineering_siege_006_central_grain_warehouse			4	rom_eastern_engineering_siege_central_grain_warehouse	rom_eastern_engineering_siege	3
rom_eastern_engineering_siege_007_improved_defensive_artillery			3	rom_eastern_engineering_siege_improved_defensive_artillery	rom_eastern_engineering_siege	4
rom_eastern_engineering_siege_008_elephant_ram			2	rom_eastern_engineering_siege_elephant_ram	rom_eastern_engineering_siege	5
rom_eastern_engineering_siege_008_emergency_siege_measures_EMP_ARMENIA		emp_armenia	3	rom_eastern_military_siege_emergency_siege_measures_EMP_ARMENIA	rom_eastern_engineering_siege	0
rom_eastern_engineering_siege_008_emergency_siege_measures_ROM_ARMENIA		rom_armenia	3	rom_eastern_military_siege_emergency_siege_measures_ROM_ARMENIA	rom_eastern_engineering_siege	0
rom_eastern_engineering_siege_009_onager			6	rom_eastern_engineering_siege_onager	rom_eastern_engineering_siege	5
rom_eastern_engineering_siege_009_onager_EMP_ARMENIA		emp_armenia	6	rom_eastern_engineering_siege_onager_EMP_ARMENIA	rom_eastern_engineering_siege	5
rom_eastern_engineering_siege_009_onager_ROM_ARMENIA		rom_armenia	6	rom_eastern_engineering_siege_onager_ROM_ARMENIA	rom_eastern_engineering_siege	5
rom_eastern_military_management_001_logistics			3	rom_eastern_military_top_logistics	rom_eastern_military_management	0
rom_eastern_military_management_002_signalling			2	rom_eastern_military_management_signalling	rom_eastern_military_management	1
rom_eastern_military_management_003_naval_manoeuvres			6	rom_eastern_military_navy_naval_manoeuvres	rom_eastern_military_management	1
rom_eastern_military_management_004_ammunition_supply_chain			1	rom_eastern_military_management_increased_ammunition	rom_eastern_military_management	2
rom_eastern_military_management_005_marine_training			5	rom_eastern_military_navy_marine_training	rom_eastern_military_management	2
rom_eastern_military_management_006_military_method			4	rom_eastern_military_management_military_method	rom_eastern_military_management	3
rom_eastern_military_management_007_training_reforms			3	rom_eastern_military_management_training_reforms	rom_eastern_military_management	4
rom_eastern_military_management_008_elephant_trading			2	rom_eastern_military_management_elephant_trading	rom_eastern_military_management	5
rom_eastern_military_management_008_supply_reforms_EMP_ARMENIA		emp_armenia	2	rom_eastern_military_management_supply_reforms_EMP_ARMENIA	rom_eastern_military_management	5
rom_eastern_military_management_008_supply_reforms_ROM_ARMENIA		rom_armenia	2	rom_eastern_military_management_supply_reforms_ROM_ARMENIA	rom_eastern_military_management	5
rom_eastern_military_management_009_fore_and_aft_rigging			6	rom_eastern_military_navy_fore_and_aft_rigging	rom_eastern_military_management	5
rom_eastern_military_tactics_001_physical_conditioning			3	rom_eastern_military_tactics_physical_conditioning	rom_eastern_military_tactics	0
rom_eastern_military_tactics_002_advanced_cavalry_tactics			2	rom_eastern_military_tactics_advanced_cavalry_tactics	rom_eastern_military_tactics	1
rom_eastern_military_tactics_003_ram			6	rom_eastern_military_navy_ram	rom_eastern_military_tactics	1
rom_eastern_military_tactics_004_kataphractoi			1	rom_eastern_military_tactics_kataphractoi	rom_eastern_military_tactics	2
rom_eastern_military_tactics_005_improved_ramming			5	rom_eastern_military_navy_improved_ramming	rom_eastern_military_tactics	2
rom_eastern_military_tactics_006_weapon_proficiency			4	rom_eastern_military_tactics_weapon_proficiency	rom_eastern_military_tactics	3
rom_eastern_military_tactics_007_tactical_flexibility			3	rom_eastern_military_tactics_tactical_flexibility	rom_eastern_military_tactics	4
rom_eastern_military_tactics_008_tactical_drills			2	rom_eastern_military_tactics_tactical_drills	rom_eastern_military_tactics	5
rom_eastern_military_tactics_009_nisean_breeders			6	rom_eastern_military_management_chariotry	rom_eastern_military_tactics	5
rom_eastern_military_top_001_organised_supply			7	rom_eastern_military_management_organised_supply	rom_eastern_military_top	0
rom_egypt_civil_economy_001_administration_reforms			3	rom_egypt_civil_economy_administration_reforms	rom_egypt_civil_economy	0
rom_egypt_civil_economy_002_land_tax			2	rom_egypt_civil_economy_land_tax	rom_egypt_civil_economy	1
rom_egypt_civil_economy_003_double_cropping			6	rom_egypt_civil_agriculture_double_cropping	rom_egypt_civil_economy	1
rom_egypt_civil_economy_004_public_auction			1	rom_egypt_civil_economy_public_auction	rom_egypt_civil_economy	2
rom_egypt_civil_economy_005_artificial_lakes			5	rom_egypt_civil_agriculture_artificial_lakes	rom_egypt_civil_economy	2
rom_egypt_civil_economy_006_tribal_vassalage			4	rom_egypt_civil_economy_tribal_vassalage	rom_egypt_civil_economy	3
rom_egypt_civil_economy_007_labour_organisation			3	rom_egypt_civil_economy_labour_organisation	rom_egypt_civil_economy	4
rom_egypt_civil_economy_008_desert_reclamation			6	rom_egypt_civil_agriculture_desert_reclamation	rom_egypt_civil_economy	4
rom_egypt_civil_economy_009_intensified_agriculture			2	rom_egypt_civil_agriculture_intensified_agriculture	rom_egypt_civil_economy	5
rom_egypt_civil_philosophy_001_intellectual_headhunting			3	rom_egypt_civil_philosophy_intellectual_headhunting	rom_egypt_civil_philosophy	0
rom_egypt_civil_philosophy_002_dynastic_list			2	rom_egypt_civil_philosophy_dynastic_list	rom_egypt_civil_philosophy	1
rom_egypt_civil_philosophy_003_legal_institutions			6	rom_egypt_civil_economy_legal_institutions	rom_egypt_civil_philosophy	1
rom_egypt_civil_philosophy_004_astronomy			1	rom_egypt_civil_philosophy_astronomy	rom_egypt_civil_philosophy	2
rom_egypt_civil_philosophy_005_archive			5	rom_egypt_civil_economy_archive	rom_egypt_civil_philosophy	2
rom_egypt_civil_philosophy_006_astrolabe			4	rom_egypt_civil_philosophy_astrolabe	rom_egypt_civil_philosophy	3
rom_egypt_civil_philosophy_007_natural_philosophy			3	rom_egypt_civil_philosophy_natural_philosophy	rom_egypt_civil_philosophy	4
rom_egypt_civil_philosophy_008_cult_of_alexander			2	rom_egypt_civil_philosophy_cult_of_alexander	rom_egypt_civil_philosophy	5
rom_egypt_civil_philosophy_009_annual_survey			6	rom_egypt_civil_economy_annual_survey	rom_egypt_civil_philosophy	5
rom_egypt_civil_top_001_nile_calendar			7	rom_egypt_civil_agriculture_nile_calendar	rom_egypt_civil_top	0
rom_egypt_engineering_construction_001_tax_labour			1	rom_egypt_engineering_construction_tax_labour	rom_egypt_engineering_construction	0
rom_egypt_engineering_construction_002_water_sluicing			5	rom_egypt_engineering_construction_water_sluicing	rom_egypt_engineering_construction	1
rom_egypt_engineering_construction_003_advanced_construction_techniques			4	rom_egypt_engineering_construction_advanced_construction_techniques	rom_egypt_engineering_construction	1
rom_egypt_engineering_construction_004_architectural_advances			3	rom_egypt_engineering_construction_architectural_advances	rom_egypt_engineering_construction	2
rom_egypt_engineering_construction_005_border_forts			2	rom_egypt_engineering_construction_border_forts	rom_egypt_engineering_construction	3
rom_egypt_engineering_construction_006_dioptra			6	rom_egypt_engineering_construction_dioptra	rom_egypt_engineering_construction	3
rom_egypt_engineering_construction_007_improved_fortifications			1	rom_egypt_engineering_construction_improved_fortifications	rom_egypt_engineering_construction	4
rom_egypt_engineering_construction_008_crane			5	rom_egypt_engineering_construction_crane	rom_egypt_engineering_construction	4
rom_egypt_engineering_construction_009_monumental_architecture			4	rom_egypt_engineering_construction_monumental_architecture	rom_egypt_engineering_construction	5
rom_egypt_engineering_siege_001_engineering			3	rom_egypt_engineering_top_engineering	rom_egypt_engineering_siege	0
rom_egypt_engineering_siege_002_siege_tower			2	rom_egypt_engineering_siege_siege_tower	rom_egypt_engineering_siege	1
rom_egypt_engineering_siege_003_central_grain_warehouse			6	rom_egypt_engineering_siege_central_grain_warehouse	rom_egypt_engineering_siege	1
rom_egypt_engineering_siege_004_battering_ram			1	rom_egypt_engineering_siege_battering_ram	rom_egypt_engineering_siege	2
rom_egypt_engineering_siege_005_ammunition_stores			5	rom_egypt_engineering_siege_ammunition_stores	rom_egypt_engineering_siege	2
rom_egypt_engineering_siege_006_armoured_siege_engineers			4	rom_egypt_engineering_siege_armoured_siege_engineers	rom_egypt_engineering_siege	3
rom_egypt_engineering_siege_007_onager			3	rom_egypt_engineering_siege_onager	rom_egypt_engineering_siege	4
rom_egypt_engineering_siege_008_emergency_siege_measures			6	rom_egypt_engineering_siege_emergency_siege_measures	rom_egypt_engineering_siege	4
rom_egypt_engineering_siege_009_improved_defensive_artillery			2	rom_egypt_engineering_siege_improved_defensive_artillery	rom_egypt_engineering_siege	5
rom_egypt_military_management_001_training_reforms			3	rom_egypt_military_management_training_reforms	rom_egypt_military_management	0
rom_egypt_military_management_002_cultural_assimilation			2	rom_egypt_military_management_cultural_assimilation	rom_egypt_military_management	1
rom_egypt_military_management_003_deck_artillery			6	rom_egypt_military_navy_deck_artillery	rom_egypt_military_management	1
rom_egypt_military_management_004_land_grant			1	rom_egypt_military_management_land_grant	rom_egypt_military_management	2
rom_egypt_military_management_005_improved_artillery			5	rom_egypt_military_navy_improved_artillery	rom_egypt_military_management	2
rom_egypt_military_management_006_supply_reforms			4	rom_egypt_military_management_supply_reforms	rom_egypt_military_management	3
rom_egypt_military_management_007_professional_soldiery			3	rom_egypt_military_management_professional_soldiery	rom_egypt_military_management	4
rom_egypt_military_management_008_fore_and_aft_rigging			6	rom_egypt_military_navy_fore_and_aft_rigging	rom_egypt_military_management	4
rom_egypt_military_management_009_epic_naval_architecture			2	rom_egypt_military_navy_epic_naval_architecture	rom_egypt_military_management	5
rom_egypt_military_tactics_001_physical_conditioning			3	rom_egypt_military_tactics_physical_conditioning	rom_egypt_military_tactics	0
rom_egypt_military_tactics_002_gymnasia			2	rom_egypt_military_tactics_gymnasia	rom_egypt_military_tactics	1
rom_egypt_military_tactics_003_ram			6	rom_egypt_military_navy_ram	rom_egypt_military_tactics	1
rom_egypt_military_tactics_004_weapon_proficiency			1	rom_egypt_military_tactics_weapon_proficiency	rom_egypt_military_tactics	2
rom_egypt_military_tactics_005_improved_ramming			5	rom_egypt_military_navy_improved_ramming	rom_egypt_military_tactics	2
rom_egypt_military_tactics_006_tactical_flexibility			4	rom_egypt_military_tactics_tactical_flexibility	rom_egypt_military_tactics	3
rom_egypt_military_tactics_007_tactical_drills			3	rom_egypt_military_tactics_tactical_drills	rom_egypt_military_tactics	4
rom_egypt_military_tactics_008_strategic_manoeuvres			2	rom_egypt_military_tactics_strategic_manoeuvres	rom_egypt_military_tactics	5
rom_egypt_military_tactics_009_advanced_cavalry_tactics			6	rom_egypt_military_tactics_advanced_cavalry_tactics	rom_egypt_military_tactics	5
rom_egypt_military_top_001_ways_of_horus			7	rom_egypt_military_management_ways_of_horus	rom_egypt_military_top	0
rom_gaul_civil_construction_001_earth_works			1	rom_gaul_engineering_top_earth_works	rom_gaul_engineering_construction	0
rom_gaul_civil_construction_002_under_floor_drainage			5	rom_gaul_engineering_construction_under_floor_drainage	rom_gaul_engineering_construction	1
rom_gaul_civil_construction_003_raised_site			4	rom_gaul_engineering_construction_raised_site	rom_gaul_engineering_construction	1
rom_gaul_civil_construction_004_tax_labour			3	rom_gaul_engineering_construction_tax_labour	rom_gaul_engineering_construction	2
rom_gaul_civil_construction_005_large_defences			2	rom_gaul_engineering_construction_large_defences	rom_gaul_engineering_construction	3
rom_gaul_civil_construction_006_stone_footing			6	rom_gaul_engineering_construction_stone_footing	rom_gaul_engineering_construction	3
rom_gaul_civil_construction_007_double_wall_construction			1	rom_gaul_engineering_construction_double_wall_construction	rom_gaul_engineering_construction	4
rom_gaul_civil_construction_008_dry_stone_construction			5	rom_gaul_engineering_construction_dry_stone_construction	rom_gaul_engineering_construction	4
rom_gaul_civil_construction_009_enclosed_settlement			4	rom_gaul_engineering_construction_enclosed_settlement	rom_gaul_engineering_construction	5
rom_gaul_civil_druidic_council_001_knowledge_of_the_oak			3	rom_gaul_civil_druidism_knowledge_of_the_oak	rom_gaul_civil_druidism	0
rom_gaul_civil_druidic_council_002_cupellation_furnace			1	rom_gaul_civil_tribal_council_cupellation_furnace	rom_gaul_civil_druidism	2
rom_gaul_civil_druidic_council_003_sacred_grove			6	rom_gaul_civil_druidism_sacred_grove	rom_gaul_civil_druidism	1
rom_gaul_civil_druidic_council_004_mint			2	rom_gaul_civil_tribal_council_mint	rom_gaul_civil_druidism	1
rom_gaul_civil_druidic_council_005_stargazing			5	rom_gaul_civil_druidism_stargazing	rom_gaul_civil_druidism	2
rom_gaul_civil_druidic_council_006_celtic_calendar			4	rom_gaul_civil_tribal_council_celtic_calendar	rom_gaul_civil_druidism	3
rom_gaul_civil_druidic_council_007_multilingual			3	rom_gaul_civil_tribal_council_multilingual	rom_gaul_civil_druidism	4
rom_gaul_civil_druidic_council_008_land_and_community_laws			2	rom_gaul_civil_tribal_council_land_and_community_laws	rom_gaul_civil_druidism	5
rom_gaul_civil_druidic_council_009_temple_of_the_oak			6	rom_gaul_civil_druidism_temple_of_the_oak	rom_gaul_civil_druidism	5
rom_gaul_civil_top_001_celtic_field_systems			7	rom_gaul_civil_top_celtic_field_systems	rom_gaul_civil_top	0
rom_gaul_civil_tribal_economy_001_iron_tools			3	rom_gaul_civil_farming_iron_tools	rom_gaul_civil_tribal_council	0
rom_gaul_civil_tribal_economy_002_animal_husbandry			2	rom_gaul_civil_farming_animal_husbandry	rom_gaul_civil_tribal_council	1
rom_gaul_civil_tribal_economy_003_craft_specialisation			6	rom_gaul_civil_tribal_council_craft_specialisation	rom_gaul_civil_tribal_council	1
rom_gaul_civil_tribal_economy_004_celtic_plough			1	rom_gaul_civil_farming_celtic_plough	rom_gaul_civil_tribal_council	2
rom_gaul_civil_tribal_economy_005_timber_trackway			5	rom_gaul_civil_tribal_council_timber_trackway	rom_gaul_civil_tribal_council	2
rom_gaul_civil_tribal_economy_006_crop_rotation			4	rom_gaul_civil_farming_crop_rotation	rom_gaul_civil_tribal_council	3
rom_gaul_civil_tribal_economy_007_souterrain			3	rom_gaul_civil_farming_souterrain	rom_gaul_civil_tribal_council	4
rom_gaul_civil_tribal_economy_008_grain_kiln			2	rom_gaul_civil_farming_grain_kiln	rom_gaul_civil_tribal_council	5
