id	mission_key	option_key	value
42051	senate_sel_recapture_antioch	VAR_MISSION_LENGTH_MOD_EASY	2.0
42058	senate_sel_recapture_antioch	VAR_MISSION_LENGTH_MOD_HARD	1.2
4206	senate_egy_recruit_dignitary	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
42064	senate_sel_recapture_antioch	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42070	senate_sel_recapture_antioch	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42077	senate_hel_recruit_champion	CND_FACTION	rom_seleucid
42085	senate_hel_recruit_dignitary	CND_FACTION	rom_seleucid
42086	senate_hel_recruit_spy	CND_FACTION	rom_seleucid
42091	senate_hel_muster_army	CND_FACTION	rom_seleucid
42095	senate_hel_raise_fleet	CND_FACTION	rom_seleucid
4212	senate_egy_recruit_dignitary	VAR_MISSION_LENGTH_MOD_EASY	2.0
42155	senate_med_research_civil_construction	CND_FACTION	rom_epirus
42161	senate_med_research_civil_economy	CND_FACTION	rom_epirus
42162	senate_med_research_civil_philosophy	CND_FACTION	rom_epirus
42164	senate_med_research_military_management	CND_FACTION	rom_epirus
42166	senate_med_research_military_siege	CND_FACTION	rom_epirus
42170	senate_med_research_military_tactics	CND_FACTION	rom_epirus
42171	senate_med_capture_region_random_enemy	CND_FACTION	rom_epirus
42179	senate_med_naval_supremacy	CND_FACTION	rom_epirus
4218	senate_egy_recruit_dignitary	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42187	senate_med_research_civil_construction	CND_FACTION	rom_seleucid
42196	senate_med_research_civil_economy	CND_FACTION	rom_seleucid
42206	senate_med_research_civil_philosophy	CND_FACTION	rom_seleucid
4221	senate_egy_recruit_dignitary	VAR_MISSION_LENGTH_MOD_HARD	1.2
42212	senate_med_research_military_management	CND_FACTION	rom_seleucid
42219	senate_med_research_military_siege	CND_FACTION	rom_seleucid
42223	senate_med_research_military_tactics	CND_FACTION	rom_seleucid
42233	senate_med_capture_region_random_enemy	CND_FACTION	rom_seleucid
42237	senate_med_military_might	CND_FACTION	rom_seleucid
42240	senate_med_naval_supremacy	CND_FACTION	rom_seleucid
42243	senate_bak_defend_baktra	GEN_CND_NOT_EMBARKED	
42253	senate_bak_defend_baktra	CND_OWNS_HOME_REGION	
42259	senate_bak_defend_baktra	GEN_CND_OWNS_REGION	
42260	senate_bak_defend_baktra	VAR_OBJECTIVE_REQUIRES_VICTORY	
42262	senate_bak_defend_baktra	GEN_CND_WAR	
42266	senate_bak_defend_baktra	GEN_CND_TARGET_ARMY_NEAR_ORIGINAL_HOME_REGION	
42268	senate_bak_defend_baktra	GEN_TARGET_MILITARY_FORCE	
42273	senate_bak_defend_baktra	VAR_OBJECTIVE_ARMIES_ONLY	
42275	senate_bak_defend_baktra	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42280	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42286	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MOD_HARD	1.2
42290	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42297	senate_bak_defend_baktra	CND_ROUNDS_UNTIL_NEXT	16
42298	senate_bak_defend_baktra	CND_FIRST_ROUND	2
4230	senate_egy_recruit_dignitary	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42308	senate_bak_defend_baktra	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
42309	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MIN	2
42315	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MOD_EASY	2.0
42317	senate_bak_defend_baktra	VAR_FOLLOWUP_CHANCE	25
42327	senate_bak_defend_baktra	VAR_MISSION_LENGTH_MAX	3
42332	senate_bak_defend_baktra	VAR_CHANCE	50
42337	senate_bak_defend_baktra	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42344	senate_bak_defend_baktra	CND_CAMPAIGN	main_rome
4235	senate_egy_recruit_dignitary	VAR_OBJECTIVE_AGENT	dignitary
42352	senate_bak_defend_baktra	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_AMBUSH
42361	senate_bak_defend_baktra	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_MUSTER
42364	senate_bak_defend_baktra	GEN_CND_NOT_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_SET_CAMP
42373	senate_bak_defend_baktra	GEN_CND_NOT_STANCE	MILITARY_FORCE_SITUATIONAL_STANCE_GARRISON
42379	senate_bak_defend_baktra	CND_FACTION	rom_baktria
42388	senate_bak_recapture_baktra	CND_CAMPAIGN	main_rome
42398	senate_bak_recapture_baktra	CND_FACTION	rom_baktria
42399	senate_bak_recapture_baktra	CND_FIRST_ROUND	0
42405	senate_bak_recapture_baktra	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42408	senate_bak_recapture_baktra	CND_NOT_OWNS_HOME_REGION	
42409	senate_bak_recapture_baktra	CND_ROUNDS_UNTIL_NEXT	16
42412	senate_bak_recapture_baktra	GEN_CND_NOT_ARMY_IN_REGION	
42419	senate_bak_recapture_baktra	GEN_CND_NOT_OWNS	
42422	senate_bak_recapture_baktra	GEN_CND_REGION	rom_bactria_baktria
42427	senate_bak_recapture_baktra	GEN_TARGET_REGION	
42432	senate_bak_recapture_baktra	VAR_CHANCE	50
42436	senate_bak_recapture_baktra	VAR_FOLLOWUP_CHANCE	25
4244	senate_egy_recruit_dignitary	CND_CAMPAIGN	main_rome
42443	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
42450	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42451	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MAX	3
42460	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MIN	2
42462	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MOD_EASY	2.0
42464	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MOD_HARD	1.2
4247	senate_egy_recruit_dignitary	CND_FIRST_ROUND	8
42474	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42479	senate_bak_recapture_baktra	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42483	senate_hel_recruit_dignitary	CND_FACTION	rom_baktria
42485	senate_hel_recruit_spy	CND_FACTION	rom_baktria
42486	senate_hel_muster_army	CND_FACTION	rom_baktria
42494	senate_hel_raise_fleet	CND_FACTION	rom_baktria
42496	senate_med_research_civil_construction	CND_FACTION	rom_baktria
42497	senate_med_research_civil_economy	CND_FACTION	rom_baktria
42499	senate_med_research_civil_philosophy	CND_FACTION	rom_baktria
425	senate_bar_research_military_management	CND_ROUNDS_UNTIL_NEXT	32
42503	senate_med_research_military_management	CND_FACTION	rom_baktria
42513	senate_med_research_military_siege	CND_FACTION	rom_baktria
42522	senate_med_research_military_tactics	CND_FACTION	rom_baktria
42532	senate_med_capture_region_random_enemy	CND_FACTION	rom_baktria
42536	senate_med_military_might	CND_FACTION	rom_baktria
4254	senate_egy_recruit_dignitary	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42543	senate_med_naval_supremacy	CND_FACTION	rom_baktria
4255	senate_egy_recruit_dignitary	GEN_TARGET_NONE	
42587	gaul_senate_gal_attack_force	VAR_CHANCE	50
42589	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MIN	3
42596	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MAX	6
42602	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42612	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
42615	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MOD_EASY	2.0
42624	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42626	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MOD_HARD	1.2
4263	senate_egy_recruit_dignitary	CND_FACTION	rom_ptolemaics
42632	gaul_senate_gal_attack_force	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42633	gaul_senate_gal_attack_force	CND_CAMPAIGN	main_gaul
42638	gaul_senate_gal_attack_force	CND_FIRST_ROUND	4
42644	gaul_senate_gal_attack_force	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42647	gaul_senate_gal_attack_force	CND_ROUNDS_UNTIL_NEXT	12
42654	gaul_senate_gal_attack_force	GEN_TARGET_MILITARY_FORCE	
42661	gaul_senate_gal_attack_force	GEN_CND_WAR	
42665	gaul_senate_gal_attack_force	GEN_CND_MIN_REGION_DISTANCE	0
42668	gaul_senate_gal_attack_force	GEN_CND_MAX_REGION_DISTANCE	2
42676	gaul_senate_gal_attack_force	VAR_OBJECTIVE_ARMIES_ONLY	
42677	gaul_senate_gal_attack_force	VAR_OBJECTIVE_REQUIRES_VICTORY	
42684	gaul_senate_gal_attack_force	CND_FACTION	gaul_nervii
42690	gaul_senate_gal_attack_force	CND_FACTION	gaul_arverni
42696	gaul_senate_gal_capture_region	GEN_CND_NOT_ARMY_IN_REGION	
42702	gaul_senate_gal_capture_region	GEN_CND_REGION_NEIGHBOURS	
4271	senate_egy_recruit_dignitary	CND_NOT_HAS_AGENT	dignitary
42710	gaul_senate_gal_capture_region	GEN_CND_WAR	
42718	gaul_senate_gal_capture_region	GEN_TARGET_REGION	
42719	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42727	gaul_senate_gal_capture_region	CND_MIN_FACTION_NEIGHBOUR_WAR	1
42737	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42744	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MOD_HARD	1.2
4275	senate_egy_recruit_dignitary	CND_TECHNOLOGY_RESEARCHED	rom_egypt_civil_philosophy_intellectual_headhunting
42754	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42756	gaul_senate_gal_capture_region	CND_ROUNDS_UNTIL_NEXT	16
42761	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MIN	2
42769	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MOD_EASY	2.0
42770	gaul_senate_gal_capture_region	VAR_FOLLOWUP_CHANCE	25
42779	gaul_senate_gal_capture_region	CND_FIRST_ROUND	4
42789	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
42794	gaul_senate_gal_capture_region	VAR_MISSION_LENGTH_MAX	4
42801	gaul_senate_gal_capture_region	VAR_CHANCE	50
42803	gaul_senate_gal_capture_region	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42806	gaul_senate_gal_capture_region	CND_FACTION	gaul_arverni
42813	gaul_senate_gal_capture_region	CND_FACTION	gaul_nervii
42819	gaul_senate_gal_capture_region	CND_CAMPAIGN	main_gaul
4282	senate_egy_recruit_dignitary	CND_ROUNDS_UNTIL_NEXT	24
42824	gaul_senate_gal_kill_agent	VAR_CHANCE	50
42833	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MIN	3
42836	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MAX	6
42838	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42848	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
42856	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MOD_EASY	2.0
4286	senate_egy_recruit_spy	VAR_CHANCE	50
42866	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42875	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MOD_HARD	1.2
42876	gaul_senate_gal_kill_agent	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
42884	gaul_senate_gal_kill_agent	CND_CAMPAIGN	main_gaul
42887	gaul_senate_gal_kill_agent	CND_FIRST_ROUND	4
42889	gaul_senate_gal_kill_agent	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
42899	gaul_senate_gal_kill_agent	CND_ROUNDS_UNTIL_NEXT	12
42902	gaul_senate_gal_kill_agent	GEN_TARGET_CHARACTER	
42912	gaul_senate_gal_kill_agent	GEN_CND_WAR	
42920	gaul_senate_gal_kill_agent	GEN_CND_AGENT	
42927	gaul_senate_gal_kill_agent	GEN_CND_MAX_REGION_DISTANCE	2
42930	gaul_senate_gal_kill_agent	CND_FACTION	gaul_arverni
42933	gaul_senate_gal_kill_agent	CND_FACTION	gaul_nervii
42941	gaul_senate_gal_muster_army	VAR_CHANCE	50
42942	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MIN	2
4295	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MIN	1
42952	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MAX	4
42961	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
42970	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
42979	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MOD_EASY	2.0
42985	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
42992	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MOD_HARD	1.2
43002	gaul_senate_gal_muster_army	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43006	gaul_senate_gal_muster_army	VAR_OBJECTIVE_ARMIES_ONLY	
4301	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MAX	2
43014	gaul_senate_gal_muster_army	CND_CAMPAIGN	main_gaul
43019	gaul_senate_gal_muster_army	CND_FIRST_ROUND	12
43021	gaul_senate_gal_muster_army	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43023	gaul_senate_gal_muster_army	CND_ARMY_CAP_FREE	
43026	gaul_senate_gal_muster_army	GEN_TARGET_REGION	
43033	gaul_senate_gal_muster_army	CND_FACTION	gaul_arverni
43042	gaul_senate_gal_muster_army	CND_ROUNDS_UNTIL_NEXT	24
43049	gaul_senate_gal_muster_army	GEN_CND_OWNS	
43056	gaul_senate_gal_muster_army	CND_MIN_FACTION_NEIGHBOUR_WAR	1
43057	gaul_senate_gal_muster_army	GEN_CND_REGION_ENEMY_NEIGHBOURS	
43067	gaul_senate_gal_muster_army	CND_FACTION	gaul_nervii
43076	gaul_senate_gal_recruit_champion	VAR_CHANCE	50
43080	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MIN	1
43088	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MAX	2
4309	senate_egy_recruit_spy	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43094	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
4310	senate_egy_recruit_spy	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
43103	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
43110	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MOD_EASY	2.0
43118	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43128	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MOD_HARD	1.2
43129	gaul_senate_gal_recruit_champion	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43139	gaul_senate_gal_recruit_champion	VAR_OBJECTIVE_AGENT	champion
43149	gaul_senate_gal_recruit_champion	CND_CAMPAIGN	main_gaul
43158	gaul_senate_gal_recruit_champion	CND_FIRST_ROUND	8
43165	gaul_senate_gal_recruit_champion	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43167	gaul_senate_gal_recruit_champion	GEN_TARGET_NONE	
43169	gaul_senate_gal_recruit_champion	CND_FACTION	gaul_arverni
43177	gaul_senate_gal_recruit_champion	CND_NOT_HAS_AGENT	champion
43187	gaul_senate_gal_recruit_champion	CND_TECHNOLOGY_RESEARCHED	rom_dlc_gaul_celtic_politics_aristocracy_1_war_horn
43195	gaul_senate_gal_recruit_champion	CND_ROUNDS_UNTIL_NEXT	24
4320	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MOD_EASY	2.0
43201	gaul_senate_gal_recruit_champion	CND_FACTION	gaul_nervii
43211	gaul_senate_gal_recruit_dignitary	VAR_CHANCE	50
43216	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MIN	1
43224	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MAX	2
43225	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43234	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
43240	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MOD_EASY	2.0
43243	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
4325	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43251	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MOD_HARD	1.2
43256	gaul_senate_gal_recruit_dignitary	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43258	gaul_senate_gal_recruit_dignitary	VAR_OBJECTIVE_AGENT	dignitary
43264	gaul_senate_gal_recruit_dignitary	CND_CAMPAIGN	main_gaul
43272	gaul_senate_gal_recruit_dignitary	CND_FIRST_ROUND	8
43277	gaul_senate_gal_recruit_dignitary	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
4328	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MOD_HARD	1.2
43283	gaul_senate_gal_recruit_dignitary	GEN_TARGET_NONE	
43293	gaul_senate_gal_recruit_dignitary	CND_FACTION	gaul_arverni
43296	gaul_senate_gal_recruit_dignitary	CND_NOT_HAS_AGENT	dignitary
43297	gaul_senate_gal_recruit_dignitary	CND_TECHNOLOGY_RESEARCHED	rom_dlc_gaul_celtic_politics_druids_1_knowldege_of_the_oak
433	senate_bar_research_military_management	CND_MAX_MILITARY_TECHNOLOGY_RATIO	30
43301	gaul_senate_gal_recruit_dignitary	CND_ROUNDS_UNTIL_NEXT	24
43308	gaul_senate_gal_recruit_dignitary	CND_FACTION	gaul_nervii
43314	gaul_senate_gal_recruit_spy	VAR_CHANCE	50
4332	senate_egy_recruit_spy	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43321	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MIN	1
43323	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MAX	2
43330	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43336	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
43342	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MOD_EASY	2.0
43348	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43349	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MOD_HARD	1.2
43354	gaul_senate_gal_recruit_spy	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43359	gaul_senate_gal_recruit_spy	VAR_OBJECTIVE_AGENT	spy
43366	gaul_senate_gal_recruit_spy	CND_CAMPAIGN	main_gaul
43367	gaul_senate_gal_recruit_spy	CND_FIRST_ROUND	4
43368	gaul_senate_gal_recruit_spy	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43376	gaul_senate_gal_recruit_spy	GEN_TARGET_NONE	
43380	gaul_senate_gal_recruit_spy	CND_FACTION	gaul_arverni
43383	gaul_senate_gal_recruit_spy	CND_NOT_HAS_AGENT	spy
43384	gaul_senate_gal_recruit_spy	CND_ROUNDS_UNTIL_NEXT	24
43392	gaul_senate_gal_recruit_spy	CND_FACTION	gaul_nervii
43402	gaul_senate_rom_attack_force	VAR_CHANCE	50
43403	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MIN	3
43410	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MAX	6
43416	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
4342	senate_egy_recruit_spy	VAR_OBJECTIVE_AGENT	spy
43423	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
43426	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MOD_EASY	2.0
43430	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43439	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MOD_HARD	1.2
4344	senate_egy_recruit_spy	CND_CAMPAIGN	main_rome
43441	gaul_senate_rom_attack_force	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43443	gaul_senate_rom_attack_force	CND_CAMPAIGN	main_gaul
43453	gaul_senate_rom_attack_force	CND_FIRST_ROUND	4
43460	gaul_senate_rom_attack_force	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43470	gaul_senate_rom_attack_force	CND_ROUNDS_UNTIL_NEXT	12
43476	gaul_senate_rom_attack_force	GEN_TARGET_MILITARY_FORCE	
43485	gaul_senate_rom_attack_force	GEN_CND_WAR	
43494	gaul_senate_rom_attack_force	GEN_CND_MIN_REGION_DISTANCE	0
43498	gaul_senate_rom_attack_force	GEN_CND_MAX_REGION_DISTANCE	2
4350	senate_egy_recruit_spy	CND_FIRST_ROUND	4
43505	gaul_senate_rom_attack_force	VAR_OBJECTIVE_ARMIES_ONLY	
43506	gaul_senate_rom_attack_force	VAR_OBJECTIVE_REQUIRES_VICTORY	
43511	gaul_senate_rom_attack_force	CND_FACTION	gaul_rome
43515	gaul_senate_rom_capture_region	GEN_CND_NOT_ARMY_IN_REGION	
43522	gaul_senate_rom_capture_region	GEN_CND_REGION_NEIGHBOURS	
43529	gaul_senate_rom_capture_region	GEN_CND_WAR	
43539	gaul_senate_rom_capture_region	GEN_TARGET_REGION	
43548	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
4355	senate_egy_recruit_spy	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43551	gaul_senate_rom_capture_region	CND_MIN_FACTION_NEIGHBOUR_WAR	1
43553	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43562	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MOD_HARD	1.2
43567	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43577	gaul_senate_rom_capture_region	CND_ROUNDS_UNTIL_NEXT	16
43587	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MIN	2
4359	senate_egy_recruit_spy	GEN_TARGET_NONE	
43594	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MOD_EASY	2.0
436	senate_bar_research_military_management	CND_MIN_MILITARY_TECHNOLOGY_RATIO	5
43603	gaul_senate_rom_capture_region	VAR_FOLLOWUP_CHANCE	25
43608	gaul_senate_rom_capture_region	CND_FIRST_ROUND	4
43616	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
43626	gaul_senate_rom_capture_region	VAR_MISSION_LENGTH_MAX	4
4363	senate_egy_recruit_spy	CND_FACTION	rom_ptolemaics
43634	gaul_senate_rom_capture_region	VAR_CHANCE	50
43639	gaul_senate_rom_capture_region	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43642	gaul_senate_rom_capture_region	CND_FACTION	gaul_rome
43645	gaul_senate_rom_capture_region	CND_CAMPAIGN	main_gaul
43649	gaul_senate_rom_kill_agent	VAR_CHANCE	50
43656	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MIN	3
43666	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MAX	6
4367	senate_egy_recruit_spy	CND_NOT_HAS_AGENT	spy
43672	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43674	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
43677	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MOD_EASY	2.0
43678	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43682	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MOD_HARD	1.2
43686	gaul_senate_rom_kill_agent	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43687	gaul_senate_rom_kill_agent	CND_CAMPAIGN	main_gaul
43691	gaul_senate_rom_kill_agent	CND_FIRST_ROUND	4
43696	gaul_senate_rom_kill_agent	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43699	gaul_senate_rom_kill_agent	CND_ROUNDS_UNTIL_NEXT	12
4370	senate_egy_recruit_spy	CND_ROUNDS_UNTIL_NEXT	24
43702	gaul_senate_rom_kill_agent	GEN_TARGET_CHARACTER	
43707	gaul_senate_rom_kill_agent	GEN_CND_WAR	
43715	gaul_senate_rom_kill_agent	GEN_CND_AGENT	
43722	gaul_senate_rom_kill_agent	GEN_CND_MAX_REGION_DISTANCE	2
43732	gaul_senate_rom_kill_agent	CND_FACTION	gaul_rome
4374	senate_gal_recruit_champion	VAR_CHANCE	50
43741	gaul_senate_rom_muster_army	VAR_CHANCE	50
43745	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MIN	2
43748	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MAX	4
43758	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43759	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
43763	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MOD_EASY	2.0
43764	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
43765	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MOD_HARD	1.2
43766	gaul_senate_rom_muster_army	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
43773	gaul_senate_rom_muster_army	VAR_OBJECTIVE_ARMIES_ONLY	
43777	gaul_senate_rom_muster_army	CND_CAMPAIGN	main_gaul
43782	gaul_senate_rom_muster_army	CND_FIRST_ROUND	12
43789	gaul_senate_rom_muster_army	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
43798	gaul_senate_rom_muster_army	CND_ARMY_CAP_FREE	
43807	gaul_senate_rom_muster_army	GEN_TARGET_REGION	
43812	gaul_senate_rom_muster_army	CND_FACTION	gaul_rome
4382	senate_gal_recruit_champion	VAR_MISSION_LENGTH_MIN	1
43820	gaul_senate_rom_muster_army	CND_ROUNDS_UNTIL_NEXT	24
43824	gaul_senate_rom_muster_army	GEN_CND_OWNS	
43826	gaul_senate_rom_muster_army	CND_MIN_FACTION_NEIGHBOUR_WAR	1
43829	gaul_senate_rom_muster_army	GEN_CND_REGION_ENEMY_NEIGHBOURS	
43836	gaul_senate_rom_recruit_champion	VAR_CHANCE	50
43846	gaul_senate_rom_recruit_champion	VAR_MISSION_LENGTH_MIN	1
43848	gaul_senate_rom_recruit_champion	VAR_MISSION_LENGTH_MAX	2
43849	gaul_senate_rom_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
43857	gaul_senate_rom_recruit_champion	VAR_MISSION_LENGTH_ADDITIONAL_MAX	3
43858	gaul_senate_rom_recruit_champion	VAR_MISSION_LENGTH_MOD_EASY	2.0
