child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position
rom_iberian_military_war_exercises_005_lode_stone	rom_iberian_military_war_exercises_003_crew_training	0	2	4
rom_iberian_military_war_exercises_006_ritual_duels	rom_iberian_military_war_exercises_004_death_in_battle	0	2	1
rom_iberian_military_war_exercises_007_servants_of_the_elite	rom_iberian_military_war_exercises_006_ritual_duels	0	2	4
rom_iberian_military_war_exercises_008_warrior_aristocracy	rom_iberian_military_war_exercises_007_servants_of_the_elite	0	1	4
rom_iberian_military_war_exercises_009_cavalry_nobility	rom_iberian_military_war_exercises_007_servants_of_the_elite	0	3	4
rom_iberian_military_warrior_code_002_headhunt	rom_iberian_military_warrior_code_001_advanced_saddle	0	1	4
rom_iberian_military_warrior_code_003_shallow_keel	rom_iberian_military_warrior_code_001_advanced_saddle	0	3	4
rom_iberian_military_warrior_code_004_cavalry_tactics	rom_iberian_military_warrior_code_002_headhunt	0	2	4
rom_iberian_military_warrior_code_005_oak_construction	rom_iberian_military_warrior_code_003_shallow_keel	0	2	4
rom_iberian_military_warrior_code_008_infantry_chainmail	rom_iberian_military_warrior_code_004_cavalry_tactics	0	2	4
rom_iberian_military_warrior_code_006_improved_ship_building	rom_iberian_military_warrior_code_005_oak_construction	0	2	3
rom_iberian_military_warrior_code_007_iron_anchors	rom_iberian_military_warrior_code_006_improved_ship_building	0	2	4
rom_iberian_military_warrior_code_009_infantry_drills	rom_iberian_military_warrior_code_008_infantry_chainmail	0	3	1
rom_nomad_civil_construction_002_under_floor_drainage	rom_nomad_civil_construction_001_earthworks	0	3	1
rom_nomad_civil_construction_003_raised_site	rom_nomad_civil_construction_001_earthworks	0	2	1
rom_nomad_civil_construction_004_tax_labour	rom_nomad_civil_construction_003_raised_site	0	2	4
rom_nomad_civil_construction_005_large_defences	rom_nomad_civil_construction_004_tax_labour	0	1	4
rom_nomad_civil_construction_006_stone_footing	rom_nomad_civil_construction_004_tax_labour	0	3	4
rom_nomad_civil_construction_007_double_wall_construction	rom_nomad_civil_construction_005_large_defences	0	2	4
rom_nomad_civil_construction_008_dry_stone_construction	rom_nomad_civil_construction_006_stone_footing	0	2	4
rom_nomad_civil_construction_009_enclosed_settlement	rom_nomad_civil_construction_007_double_wall_construction	0	2	1
rom_nomad_civil_construction_009_enclosed_settlement	rom_nomad_civil_construction_008_dry_stone_construction	0	2	3
rom_nomad_civil_tribal_council_003_linden_grove	rom_nomad_civil_tribal_council_001_knowledge_of_the_smoke	0	3	4
rom_nomad_civil_tribal_council_004_mint	rom_nomad_civil_tribal_council_001_knowledge_of_the_smoke	0	1	4
rom_nomad_civil_tribal_council_006_royal_smiths	rom_nomad_civil_tribal_council_002_cupellation_furnace	0	2	1
rom_nomad_civil_tribal_council_005_stargazing	rom_nomad_civil_tribal_council_003_linden_grove	0	2	4
rom_nomad_civil_tribal_council_002_cupellation_furnace	rom_nomad_civil_tribal_council_004_mint	0	2	4
rom_nomad_civil_tribal_council_009_bood_brotherhood	rom_nomad_civil_tribal_council_005_stargazing	0	2	4
rom_nomad_civil_tribal_council_007_multilingual	rom_nomad_civil_tribal_council_006_royal_smiths	0	2	4
rom_nomad_civil_tribal_council_008_land_and_community_laws	rom_nomad_civil_tribal_council_007_multilingual	0	1	4
rom_nomad_civil_tribal_economy_002_fertilisation	rom_nomad_civil_tribal_economy_001_iron_tools	0	1	4
rom_nomad_civil_tribal_economy_003_craft_specialisation	rom_nomad_civil_tribal_economy_001_iron_tools	0	3	4
rom_nomad_civil_tribal_economy_004_animal_husbandry	rom_nomad_civil_tribal_economy_002_fertilisation	0	2	4
rom_nomad_civil_tribal_economy_005_organised_craft_working	rom_nomad_civil_tribal_economy_003_craft_specialisation	0	2	4
rom_nomad_civil_tribal_economy_006_crop_rotation	rom_nomad_civil_tribal_economy_004_animal_husbandry	0	2	1
rom_nomad_civil_tribal_economy_009_intensified_production	rom_nomad_civil_tribal_economy_005_organised_craft_working	0	2	4
rom_nomad_civil_tribal_economy_007_souterrain	rom_nomad_civil_tribal_economy_006_crop_rotation	0	2	4
rom_nomad_civil_tribal_economy_008_grain_kiln	rom_nomad_civil_tribal_economy_007_souterrain	0	1	4
rom_nomad_military_siege_002_battering_ram	rom_nomad_military_siege_001_emergency_siege_measures	0	1	4
rom_nomad_military_siege_003_wagon_laager	rom_nomad_military_siege_001_emergency_siege_measures	0	3	4
rom_nomad_military_siege_004_siege_tower	rom_nomad_military_siege_002_battering_ram	0	2	4
rom_nomad_military_siege_005_boiling_oil	rom_nomad_military_siege_003_wagon_laager	0	2	4
rom_nomad_military_siege_008_torsion_techniques	rom_nomad_military_siege_004_siege_tower	0	2	4
rom_nomad_military_siege_006_ammunition_stores	rom_nomad_military_siege_005_boiling_oil	0	2	3
rom_nomad_military_siege_007_improved_defensive_artillery	rom_nomad_military_siege_006_ammunition_stores	0	2	4
rom_nomad_military_siege_009_armoured_siege_units	rom_nomad_military_siege_007_improved_defensive_artillery	0	3	4
rom_nomad_military_war_exercises_002_massed_charge	rom_nomad_military_war_exercises_001_war_dance	0	1	4
rom_nomad_military_war_exercises_003_crew_training	rom_nomad_military_war_exercises_001_war_dance	0	3	4
rom_nomad_military_war_exercises_004_tribal_totem	rom_nomad_military_war_exercises_002_massed_charge	0	2	4
rom_nomad_military_war_exercises_005_lode_stone	rom_nomad_military_war_exercises_003_crew_training	0	2	4
rom_nomad_military_war_exercises_006_servants_of_the_elite	rom_nomad_military_war_exercises_004_tribal_totem	0	2	1
rom_nomad_military_war_exercises_007_war_horn	rom_nomad_military_war_exercises_006_servants_of_the_elite	0	2	4
rom_nomad_military_war_exercises_008_warrior_aristocracy	rom_nomad_military_war_exercises_007_war_horn	0	1	4
rom_nomad_military_war_exercises_009_battle_fury	rom_nomad_military_war_exercises_007_war_horn	0	3	4
rom_nomad_military_warrior_code_002_head_token	rom_nomad_military_warrior_code_001_headhunt	0	1	4
rom_nomad_military_warrior_code_003_leather_sails	rom_nomad_military_warrior_code_001_headhunt	0	3	4
rom_nomad_military_warrior_code_004_plains_horsemanship	rom_nomad_military_warrior_code_002_head_token	0	2	4
rom_nomad_military_warrior_code_005_oak_construction	rom_nomad_military_warrior_code_003_leather_sails	0	2	4
rom_nomad_military_warrior_code_006_cavalry_tactics	rom_nomad_military_warrior_code_004_plains_horsemanship	0	2	1
rom_nomad_military_warrior_code_009_canvas_sails	rom_nomad_military_warrior_code_005_oak_construction	0	2	4
rom_nomad_military_warrior_code_007_composite_bow_training	rom_nomad_military_warrior_code_006_cavalry_tactics	0	2	4
rom_nomad_military_warrior_code_008_flexibility_of_the_horde	rom_nomad_military_warrior_code_007_composite_bow_training	0	1	4
rom_pontus_civil_economy_002_armed_escorts	rom_pontus_civil_economy_001_preferred_markets	0	1	4
rom_pontus_civil_economy_005_fertilisation	rom_pontus_civil_economy_001_preferred_markets	0	3	4
rom_pontus_civil_economy_004_fixed_tarrifs	rom_pontus_civil_economy_002_armed_escorts	0	2	4
rom_pontus_civil_economy_008_land_reclamation	rom_pontus_civil_economy_003_animal_husbandry	0	2	4
rom_pontus_civil_economy_006_trade_language	rom_pontus_civil_economy_004_fixed_tarrifs	0	2	1
rom_pontus_civil_economy_003_animal_husbandry	rom_pontus_civil_economy_005_fertilisation	0	2	4
rom_pontus_civil_economy_007_public_auction	rom_pontus_civil_economy_006_trade_language	0	2	4
rom_pontus_civil_economy_009_perennial_irrigation	rom_pontus_civil_economy_008_land_reclamation	0	1	3
rom_pontus_civil_philosophy_002_philhellenism	rom_pontus_civil_philosophy_001_scholarship	0	1	4
rom_pontus_civil_philosophy_003_legal_institutions	rom_pontus_civil_philosophy_001_scholarship	0	3	4
rom_pontus_civil_philosophy_004_philosophers	rom_pontus_civil_philosophy_002_philhellenism	0	2	4
rom_pontus_civil_philosophy_005_state_banking	rom_pontus_civil_philosophy_003_legal_institutions	0	2	4
rom_pontus_civil_philosophy_006_astronomy	rom_pontus_civil_philosophy_004_philosophers	0	2	1
rom_pontus_civil_philosophy_009_consensual_contracts	rom_pontus_civil_philosophy_005_state_banking	0	2	4
rom_pontus_civil_philosophy_007_natural_philosophy	rom_pontus_civil_philosophy_006_astronomy	0	2	4
rom_pontus_civil_philosophy_008_cult_of_alexander	rom_pontus_civil_philosophy_007_natural_philosophy	0	1	4
rom_pontus_engineering_construction_002_quarrying	rom_pontus_engineering_construction_001_tax_labour	0	3	1
rom_pontus_engineering_construction_003_advanced_construction_techniques	rom_pontus_engineering_construction_001_tax_labour	0	2	1
rom_pontus_engineering_construction_004_architectural_advances	rom_pontus_engineering_construction_003_advanced_construction_techniques	0	2	4
rom_pontus_engineering_construction_006_dioptra	rom_pontus_engineering_construction_004_architectural_advances	0	3	4
rom_pontus_engineering_construction_007_temple_design	rom_pontus_engineering_construction_004_architectural_advances	0	1	4
rom_pontus_engineering_construction_009_monumental_architecture	rom_pontus_engineering_construction_005_city_planning	0	2	1
rom_pontus_engineering_construction_008_crane	rom_pontus_engineering_construction_006_dioptra	0	2	4
rom_pontus_engineering_construction_005_city_planning	rom_pontus_engineering_construction_007_temple_design	0	2	4
rom_pontus_engineering_construction_009_monumental_architecture	rom_pontus_engineering_construction_008_crane	0	2	3
rom_pontus_engineering_siege_002_battering_ram	rom_pontus_engineering_siege_001_engineering	0	1	4
rom_pontus_engineering_siege_003_central_grain_warehouse	rom_pontus_engineering_siege_001_engineering	0	3	4
rom_pontus_engineering_siege_004_siege_tower	rom_pontus_engineering_siege_002_battering_ram	0	2	4
rom_pontus_engineering_siege_005_ammunition_stores	rom_pontus_engineering_siege_003_central_grain_warehouse	0	2	4
rom_pontus_engineering_siege_008_onager	rom_pontus_engineering_siege_004_siege_tower	0	2	4
rom_pontus_engineering_siege_006_armoured_siege_engineers	rom_pontus_engineering_siege_005_ammunition_stores	0	2	3
rom_pontus_engineering_siege_007_improved_defensive_artillery	rom_pontus_engineering_siege_006_armoured_siege_engineers	0	2	4
rom_pontus_engineering_siege_009_helepolis	rom_pontus_engineering_siege_008_onager	0	3	1
rom_pontus_military_management_002_advanced_chariot_training	rom_pontus_military_management_001_mercenaries	0	1	4
rom_pontus_military_management_003_naval_manoeuvres	rom_pontus_military_management_001_mercenaries	0	3	4
rom_pontus_military_management_004_military_settlement	rom_pontus_military_management_002_advanced_chariot_training	0	2	4
rom_pontus_military_management_006_marine_training	rom_pontus_military_management_003_naval_manoeuvres	0	2	4
rom_pontus_military_management_005_propaganda	rom_pontus_military_management_004_military_settlement	0	2	1
rom_pontus_military_management_007_supply_reforms	rom_pontus_military_management_005_propaganda	0	2	4
rom_pontus_military_management_009_eastern_ship_design	rom_pontus_military_management_006_marine_training	0	2	4
rom_pontus_military_management_008_remuneration_reforms	rom_pontus_military_management_007_supply_reforms	0	1	4
rom_pontus_military_tactics_002_gymnasia	rom_pontus_military_tactics_001_physical_conditioning	0	1	4
rom_pontus_military_tactics_003_ram	rom_pontus_military_tactics_001_physical_conditioning	0	3	4
rom_pontus_military_tactics_004_weapon_proficiency	rom_pontus_military_tactics_002_gymnasia	0	2	4
rom_pontus_military_tactics_005_improved_ramming	rom_pontus_military_tactics_003_ram	0	2	4
rom_pontus_military_tactics_006_tactical_flexibility	rom_pontus_military_tactics_004_weapon_proficiency	0	2	1
rom_pontus_military_tactics_007_tactical_drills	rom_pontus_military_tactics_006_tactical_flexibility	0	2	4
rom_pontus_military_tactics_008_strategic_manoeuvres	rom_pontus_military_tactics_007_tactical_drills	0	1	4
rom_pontus_military_tactics_009_advanced_cavalry_tactics	rom_pontus_military_tactics_007_tactical_drills	0	3	4
rom_roman_civil_construction_002_water_sluicing	rom_roman_civil_construction_001_tax_labour	0	3	1
rom_roman_civil_construction_003_concrete	rom_roman_civil_construction_001_tax_labour	0	2	1
rom_roman_civil_construction_004_advanced_construction_techniques	rom_roman_civil_construction_003_concrete	0	2	4
rom_roman_civil_construction_005_fired_brick	rom_roman_civil_construction_004_advanced_construction_techniques	0	1	4
rom_roman_civil_construction_006_dioptra	rom_roman_civil_construction_004_advanced_construction_techniques	0	3	4
rom_roman_civil_construction_007_improved_sewer	rom_roman_civil_construction_005_fired_brick	0	2	4
rom_roman_civil_construction_008_crane	rom_roman_civil_construction_006_dioptra	0	2	4
rom_roman_civil_construction_009_moulded_architecture	rom_roman_civil_construction_007_improved_sewer	0	2	1
rom_roman_civil_construction_009_moulded_architecture	rom_roman_civil_construction_008_crane	0	2	3
rom_roman_civil_economy_002_common_weights_and_measures	rom_roman_civil_economy_001_iron_tools	0	3	1
rom_roman_civil_economy_003_double_cropping	rom_roman_civil_economy_001_iron_tools	0	2	1
rom_roman_civil_economy_006_common_currency	rom_roman_civil_economy_002_common_weights_and_measures	0	2	4
rom_roman_civil_economy_004_improved_irrigation	rom_roman_civil_economy_003_double_cropping	0	2	4
rom_roman_civil_economy_005_land_reclamation	rom_roman_civil_economy_004_improved_irrigation	0	1	4
rom_roman_civil_economy_007_seed_selection	rom_roman_civil_economy_005_land_reclamation	0	2	4
rom_roman_civil_economy_008_denominational_system	rom_roman_civil_economy_006_common_currency	0	2	4
rom_roman_civil_economy_009_production_lines	rom_roman_civil_economy_008_denominational_system	0	2	3
rom_roman_civil_philosophy_002_philosophers	rom_roman_civil_philosophy_001_scholarship	0	1	4
rom_roman_civil_philosophy_003_legal_documentation	rom_roman_civil_philosophy_001_scholarship	0	3	4
rom_roman_civil_philosophy_004_astronomy	rom_roman_civil_philosophy_002_philosophers	0	2	4
rom_roman_civil_philosophy_005_labour_organisation	rom_roman_civil_philosophy_003_legal_documentation	0	2	4
rom_roman_civil_philosophy_008_natural_philosophy	rom_roman_civil_philosophy_004_astronomy	0	2	4
rom_roman_civil_philosophy_006_legal_institutions	rom_roman_civil_philosophy_005_labour_organisation	0	2	3
rom_roman_civil_philosophy_007_consensual_contracts	rom_roman_civil_philosophy_006_legal_institutions	0	2	4
rom_roman_civil_philosophy_009_mysticism	rom_roman_civil_philosophy_008_natural_philosophy	0	3	1
rom_roman_military_management_002_training_reforms	rom_roman_military_management_001_manipular_organisation	0	2	1
rom_roman_military_management_003_naval_manoeuvres	rom_roman_military_management_001_manipular_organisation	0	3	1
rom_roman_military_management_004_mercenary_assets	rom_roman_military_management_002_training_reforms	0	2	4
rom_roman_military_management_006_double_plank_construction	rom_roman_military_management_003_naval_manoeuvres	0	2	4
rom_roman_military_management_005_renumeration_reforms	rom_roman_military_management_004_mercenary_assets	0	1	4
rom_roman_military_management_007_cohort_organisation	rom_roman_military_management_005_renumeration_reforms	0	2	4
rom_roman_military_management_008_fore_and_aft_rigging	rom_roman_military_management_006_double_plank_construction	0	2	4
rom_roman_military_management_009_professional_soldiery	rom_roman_military_management_007_cohort_organisation	0	2	1
rom_roman_military_siege_002_boiling_oil	rom_roman_military_siege_001_battering_ram	0	1	4
rom_roman_military_siege_005_ammunition_stores	rom_roman_military_siege_001_battering_ram	0	3	4
rom_roman_military_siege_004_siege_tower	rom_roman_military_siege_002_boiling_oil	0	2	4
rom_roman_military_siege_006_armoured_siege_engines	rom_roman_military_siege_003_engineering	0	2	4
rom_roman_military_siege_003_engineering	rom_roman_military_siege_004_siege_tower	0	2	1
rom_roman_military_siege_007_central_grain_warehouse	rom_roman_military_siege_005_ammunition_stores	0	2	4
rom_roman_military_siege_008_onager	rom_roman_military_siege_006_armoured_siege_engines	0	1	4
rom_roman_military_siege_009_improved_defensive_artillery	rom_roman_military_siege_007_central_grain_warehouse	0	2	4
