effect_bundle_key	effect_key	effect_scope	value	advancement_stage
rom_payload_research_thirst_for_knowledge	rom_building_research_points_mod	this_faction	10.0000	start_turn_completed
rom_payload_research	rom_building_research_points_mod	this_faction	20.0000	start_turn_completed
rom_payload_servitude	rom_building_slave_gpd_mod	in_all_your_provinces	10.0000	start_turn_completed
rom_payload_servitude	rom_building_slave_happiness_mod	in_all_your_provinces	50.0000	start_turn_completed
rom_payload_setback_sandstorm	rom_agent_movement_range_mod	all_characters_in_this_region	-50.0000	end_round_completed
rom_payload_setback_sandstorm	rom_building_gdp_mod_industry	this_region_regions_in_this_province	-50.0000	start_turn_completed
rom_payload_setback_sandstorm	rom_force_campaign_mod_replenishment_rate	this_region_all_local_forces	-50.0000	start_turn_completed
rom_payload_setback_sandstorm	rom_force_unit_mod_morale	this_region_all_local_forces	-15.0000	start_turn_completed
rom_payload_setback_sandstorm	rom_general_local_mod_construction_costs	this_region_regions_in_this_province	50.0000	start_turn_completed
rom_payload_setback_snowstorm	rom_agent_movement_range_mod	all_characters_in_this_region	-50.0000	end_round_completed
rom_payload_setback_snowstorm	rom_building_gdp_mod_agriculture_all	this_region	-50.0000	start_turn_completed
rom_payload_setback_snowstorm	rom_faction_public_order_events	this_region_province	-4.0000	start_turn_completed
rom_payload_setback_snowstorm	rom_force_campaign_mod_replenishment_rate	this_region_all_local_forces	-50.0000	start_turn_completed
rom_payload_setback_snowstorm	rom_force_unit_mod_morale	this_region_all_local_forces	-15.0000	start_turn_completed
rom_payload_siegecraft	rom_tech_engineering_siege_machine_cost_mod	in_all_your_provinces	-25.0000	start_turn_completed
rom_payload_siegecraft	rom_tech_engineering_siege_offence_attrition_mod	all_your_generals	-25.0000	start_turn_completed
rom_payload_slave_economic_negative	rom_building_slave_gpd_mod	this_province	-10.0000	start_turn_completed
rom_payload_slave_economic_positive	rom_building_slave_gpd_mod	this_province	10.0000	start_turn_completed
rom_payload_slave_happiness	rom_building_slave_happiness_mod	this_province	-100.0000	start_turn_completed
rom_payload_slave_unhappiness	rom_building_slave_happiness_mod	this_province	100.0000	start_turn_completed
rom_payload_slaves_decrease	rom_slave_decrease	this_province	100.0000	start_turn_completed
rom_payload_slaves_increase	rom_slave_increase	this_province	-100.0000	start_turn_completed
rom_payload_subject_horse	rom_building_unit_training_attack_melee_cavalry	this_province	10.0000	start_turn_completed
rom_payload_subject_research	rom_building_research_points_mod_civil	this_province_faction	15.0000	start_turn_completed
rom_payload_subject_slaver	rom_building_research_points_mod_civil	this_province_faction	10.0000	start_turn_completed
rom_payload_subject_slaver	rom_building_unit_training_attack_melee_cavalry	this_province	5.0000	start_turn_completed
rom_payload_thriving_trade	rom_building_gdp_mod_trade_all	in_all_your_regions	10.0000	start_turn_completed
rom_payload_thriving_trade	rom_building_trade_tariffs_all	this_faction	5.0000	start_turn_completed
rom_payload_tribute_local	rom_building_tax_level	this_province	10.0000	start_turn_completed
rom_payload_tribute	rom_tech_civil_economy_tax_mod	this_faction	5.0000	start_turn_initiated
rom_payload_unhappy_populace	rom_faction_public_order_events	this_province	-2.0000	start_turn_completed
rom_payload_urban_migration_global	rom_building_gdp_mod_agriculture_all	in_all_your_regions	-40.0000	start_turn_completed
rom_payload_urban_migration_global	rom_faction_gdp_mod_major_settlements	in_all_your_regions	20.0000	start_turn_completed
rom_payload_urban_migration_local	rom_building_gdp_mod_agriculture_all	regions_in_this_province	-60.0000	start_turn_completed
rom_payload_urban_migration_local	rom_faction_gdp_mod_major_settlements	regions_in_this_province	30.0000	start_turn_completed
rom_payload_war_fervour	rom_force_unit_mod_morale	in_all_your_forces	10.0000	start_turn_completed
rom_payload_weapons	rom_building_unit_equipment_weapon_bronze	this_province	10.0000	start_turn_completed
rom_public_order_barbarian_1_outraged	rom_building_tax_level	this_province	-16.0000	start_turn_completed
rom_public_order_barbarian_1_outraged	rom_province_growth_province_effects	this_province	-8.0000	start_turn_completed
rom_public_order_barbarian_2_unhappy	rom_building_tax_level	this_province	-8.0000	start_turn_completed
rom_public_order_barbarian_2_unhappy	rom_province_growth_province_effects	this_province	-4.0000	start_turn_completed
rom_public_order_barbarian_3_troubled	rom_building_tax_level	this_province	-4.0000	start_turn_completed
rom_public_order_barbarian_3_troubled	rom_province_growth_province_effects	this_province	-2.0000	start_turn_completed
rom_public_order_barbarian_5_content	rom_building_tax_level	this_province	2.0000	start_turn_completed
rom_public_order_barbarian_5_content	rom_province_growth_province_effects	this_province	1.0000	start_turn_completed
rom_public_order_barbarian_6_happy	rom_building_tax_level	this_province	4.0000	start_turn_completed
rom_public_order_barbarian_6_happy	rom_province_growth_province_effects	this_province	3.0000	start_turn_completed
rom_public_order_barbarian_7_jubilant	rom_building_tax_level	this_province	8.0000	start_turn_completed
rom_public_order_barbarian_7_jubilant	rom_province_growth_province_effects	this_province	6.0000	start_turn_completed
rom_public_order_eastern_1_outraged	rom_building_tax_level	this_province	-16.0000	start_turn_completed
rom_public_order_eastern_1_outraged	rom_province_growth_province_effects	this_province	-8.0000	start_turn_completed
rom_public_order_eastern_2_unhappy	rom_building_tax_level	this_province	-8.0000	start_turn_completed
rom_public_order_eastern_2_unhappy	rom_province_growth_province_effects	this_province	-4.0000	start_turn_completed
rom_public_order_eastern_3_troubled	rom_building_tax_level	this_province	-4.0000	start_turn_completed
rom_public_order_eastern_3_troubled	rom_province_growth_province_effects	this_province	-2.0000	start_turn_completed
rom_public_order_eastern_5_content	rom_building_tax_level	this_province	2.0000	start_turn_completed
rom_public_order_eastern_5_content	rom_province_growth_province_effects	this_province	1.0000	start_turn_completed
rom_public_order_eastern_6_happy	rom_building_tax_level	this_province	4.0000	start_turn_completed
rom_public_order_eastern_6_happy	rom_province_growth_province_effects	this_province	3.0000	start_turn_completed
rom_public_order_eastern_7_jubilant	rom_building_tax_level	this_province	8.0000	start_turn_completed
rom_public_order_eastern_7_jubilant	rom_province_growth_province_effects	this_province	6.0000	start_turn_completed
rom_public_order_hellenistic_1_outraged	rom_building_tax_level	this_province	-16.0000	start_turn_completed
rom_public_order_hellenistic_1_outraged	rom_province_growth_province_effects	this_province	-8.0000	start_turn_completed
rom_public_order_hellenistic_2_unhappy	rom_building_tax_level	this_province	-8.0000	start_turn_completed
rom_public_order_hellenistic_2_unhappy	rom_province_growth_province_effects	this_province	-4.0000	start_turn_completed
rom_public_order_hellenistic_3_troubled	rom_building_tax_level	this_province	-4.0000	start_turn_completed
rom_public_order_hellenistic_3_troubled	rom_province_growth_province_effects	this_province	-2.0000	start_turn_completed
rom_public_order_hellenistic_5_content	rom_building_tax_level	this_province	2.0000	start_turn_completed
rom_public_order_hellenistic_5_content	rom_province_growth_province_effects	this_province	1.0000	start_turn_completed
rom_public_order_hellenistic_6_happy	rom_building_tax_level	this_province	4.0000	start_turn_completed
rom_public_order_hellenistic_6_happy	rom_province_growth_province_effects	this_province	3.0000	start_turn_completed
rom_public_order_hellenistic_7_jubilant	rom_building_tax_level	this_province	8.0000	start_turn_completed
rom_public_order_hellenistic_7_jubilant	rom_province_growth_province_effects	this_province	6.0000	start_turn_completed
rom_public_order_roman_1_outraged	rom_building_tax_level	this_province	-16.0000	start_turn_completed
rom_public_order_roman_1_outraged	rom_province_growth_province_effects	this_province	-8.0000	start_turn_completed
rom_public_order_roman_2_unhappy	rom_building_tax_level	this_province	-8.0000	start_turn_completed
rom_public_order_roman_2_unhappy	rom_province_growth_province_effects	this_province	-4.0000	start_turn_completed
rom_public_order_roman_3_troubled	rom_building_tax_level	this_province	-4.0000	start_turn_completed
rom_public_order_roman_3_troubled	rom_province_growth_province_effects	this_province	-2.0000	start_turn_completed
rom_public_order_roman_5_content	rom_building_tax_level	this_province	2.0000	start_turn_completed
rom_public_order_roman_5_content	rom_province_growth_province_effects	this_province	1.0000	start_turn_completed
rom_public_order_roman_6_happy	rom_building_tax_level	this_province	4.0000	start_turn_completed
rom_public_order_roman_6_happy	rom_province_growth_province_effects	this_province	3.0000	start_turn_completed
rom_public_order_roman_7_jubilant	rom_building_tax_level	this_province	8.0000	start_turn_completed
rom_public_order_roman_7_jubilant	rom_province_growth_province_effects	this_province	6.0000	start_turn_completed
rom_stance_army_ambush	rom_force_enable_defensive_deployables_fireballs_single	this_army	1.0000	start_turn_completed
rom_stance_army_ambush	rom_force_stance_AP_cost	this_army	50.0000	start_turn_completed
rom_stance_army_ambush	rom_force_stance_dummy_ambush_tooltip_hint	this_army	1.0000	start_turn_completed
rom_stance_army_ambush	rom_force_stance_dummy_cannot_move	this_army	1.0000	start_turn_completed
rom_stance_army_ambush	rom_force_stance_dummy_hidden	this_army	1.0000	start_turn_completed
rom_stance_army_ambush	rom_general_force_mod_campaign_spotting_chance	this_force_general	50.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_campaign_mod_line_of_sight	this_force_general	-25.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_campaign_mod_movement_range	this_force	75.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_stance_dummy_always_ambush	this_army	1.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_stance_dummy_cannot_attack	this_army	1.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_stance_dummy_cannot_recruit	this_army	1.0000	start_turn_completed
rom_stance_army_forced_march	rom_force_unit_mod_morale	this_army	-25.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_campaign_mod_reinforcement_range	this_force_general	50.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_campaign_mod_replenishment_rate	this_army	4.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_enable_defensive_deployables_barricades_single	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_enable_defensive_deployables_sharp_stones	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_enable_defensive_deployables_stakes	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_stance_AP_cost	this_army	50.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_stance_dummy_cannot_move	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_barbarian	rom_force_unit_mod_melee_defence	this_army	10.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_campaign_mod_reinforcement_range	this_force_general	50.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_campaign_mod_replenishment_rate	this_army	4.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_enable_defensive_deployables_barricades	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_enable_defensive_deployables_brimstone_single	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_enable_defensive_deployables_stakes	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_stance_AP_cost	this_army	50.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_stance_dummy_cannot_move	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_eastern	rom_force_unit_mod_melee_defence	this_army	10.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_campaign_mod_reinforcement_range	this_force_general	50.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_campaign_mod_replenishment_rate	this_army	4.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_enable_defensive_deployables_barricades	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_enable_defensive_deployables_spikes_single	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_enable_defensive_deployables_sudes	this_army	2.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_stance_AP_cost	this_army	50.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_stance_dummy_cannot_move	this_army	1.0000	start_turn_completed
rom_stance_army_fortification_rome	rom_force_unit_mod_melee_defence	this_army	10.0000	start_turn_completed
rom_stance_army_fortification	rom_force_campaign_mod_reinforcement_range	this_force_general	50.0000	start_turn_completed
rom_stance_army_fortification	rom_force_campaign_mod_replenishment_rate	this_army	4.0000	start_turn_completed
rom_stance_army_fortification	rom_force_enable_defensive_deployables_barricades	this_army	2.0000	start_turn_completed
rom_stance_army_fortification	rom_force_enable_defensive_deployables_brimstone_single	this_army	1.0000	start_turn_completed
rom_stance_army_fortification	rom_force_enable_defensive_deployables_sudes	this_army	2.0000	start_turn_completed
rom_stance_army_fortification	rom_force_stance_AP_cost	this_army	50.0000	start_turn_completed
rom_stance_army_fortification	rom_force_stance_dummy_cannot_move	this_army	1.0000	start_turn_completed
rom_stance_army_fortification	rom_force_unit_mod_melee_defence	this_army	10.0000	start_turn_completed
rom_stance_army_garrisoned	rom_force_unit_mod_morale	this_army	10.0000	start_turn_completed
rom_stance_army_garrisoned	rom_general_local_mod_happiness	this_force_local_province	2.0000	start_turn_completed
rom_stance_army_laying_siege	rom_general_local_mod_repression	this_force_local_enemy_province	-4.0000	start_turn_completed
