trait_level	effect	effect_scope	value
r2_sp_trait_female_roman_virtues_freedom_1	rom_building_slave_decrease_mod	this_character_local_province	20.0000
r2_sp_trait_female_roman_virtues_frugality_1	rom_building_tax_level	this_character_local_province	5.0000
r2_sp_trait_female_roman_virtues_frugality_1	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_character_local_province	10.0000
r2_sp_trait_female_roman_virtues_giving_1	rom_building_trade_tariffs_all	this_character_faction	-10.0000
r2_sp_trait_female_roman_virtues_giving_1	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_trait_female_roman_virtues_gravity_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_female_roman_virtues_humanity_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_female_roman_virtues_industriousness_1	rom_character_province_growth	this_character_local_province	1.0000
r2_sp_trait_female_roman_virtues_modesty_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_female_roman_virtues_modesty_1	rom_building_culture_conversion_latin	this_agent	1.0000
r2_sp_trait_female_roman_virtues_personal_humour_1	rom_agent_action_cost_mod	all_agents	-5.0000
r2_sp_trait_female_roman_virtues_personal_mercy_1	rom_agent_attribute_authority_mod	this_agent	5.0000
r2_sp_trait_female_roman_virtues_personal_mercy_1	rom_agent_attribute_zeal_mod	this_agent	-3.0000
r2_sp_trait_female_roman_virtues_prudence_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_female_roman_virtues_prudence_1	rom_agent_attribute_zeal_mod	this_agent	-1.0000
r2_sp_trait_female_roman_virtues_prudence_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_female_roman_virtues_public_dutifulnes	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_female_roman_virtues_tenacity_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_female_roman_virtues_truthfulness_1	rom_agent_attribute_authority_mod	this_agent	5.0000
r2_sp_trait_female_roman_virtues_truthfulness_1	rom_agent_attribute_subterfuge_mod	this_agent	-3.0000
r2_sp_trait_female_roman_virtues_wholesomeness_1	rom_agent_attribute_zeal_mod	this_agent	-2.0000
r2_sp_trait_female_roman_virtues_wholesomeness_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_female_roman_virtues_wholesomeness_1	rom_fertility_mod	this_agent	5.0000
r2_sp_trait_female_scholar_1	rom_building_research_points_mod_civil	this_character_faction	7.0000
r2_sp_trait_female_trader_1	rom_character_faction_leader_global_gdp_mod_all	in_all_your_regions	6.0000
r2_sp_trait_female_warrior_1	rom_force_unit_mod_morale	this_general_force	6.0000
r2_sp_trait_greco_roman_humors_black_bile_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_greco_roman_humors_black_bile_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_greco_roman_humors_blood_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_greco_roman_humors_blood_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_greco_roman_humors_phlegm_1	rom_agent_attribute_authority_mod	this_agent	-1.0000
r2_sp_trait_greco_roman_humors_phlegm_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_greco_roman_humors_phlegm_1	rom_fertility_mod	this_agent	-10.0000
r2_sp_trait_greco_roman_humors_yellow_bile_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_greco_roman_humors_yellow_bile_1	rom_general_attribute_mod_zeal	this_agent	2.0000
r2_sp_trait_non_roman_background_adept_1	rom_agent_action_passive_culture_spread	this_agent	1.0000
r2_sp_trait_non_roman_background_adept_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_non_roman_background_adept_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_non_roman_background_fighter_1	rom_agent_defence_wound_chance_mod	this_agent	30.0000
r2_sp_trait_non_roman_background_fighter_1	rom_general_attribute_mod_zeal	this_agent	1.0000
r2_sp_trait_non_roman_background_mascot_1	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_trait_non_roman_background_mascot_1	rom_province_initiative_festival_base_recruitment_cost_all_mod	in_all_your_armies_in_this_province	-5.0000
r2_sp_trait_non_roman_background_poor_1	rom_building_tax_level	this_character_local_province	-5.0000
r2_sp_trait_non_roman_background_poor_1	rom_character_province_public_order	this_character_local_province	4.0000
r2_sp_trait_non_roman_background_wealthy_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_non_roman_background_wealthy_1	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_character_local_province	5.0000
r2_sp_trait_non_roman_dishonest_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_non_roman_dishonest_2	rom_agent_attribute_authority_mod	this_agent	-1.0000
r2_sp_trait_non_roman_dishonest_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_non_roman_dishonest_3	rom_agent_attribute_authority_mod	this_agent	-2.0000
r2_sp_trait_non_roman_dishonest_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_non_roman_eagle_won_1	rom_force_unit_mod_morale_versus_romans	this_general_force	15.0000
r2_sp_trait_non_roman_eagle_won_2	rom_force_unit_mod_morale_versus_romans	this_general_force	30.0000
r2_sp_trait_roman_background_gladiator_1	rom_agent_attribute_authority_mod	this_agent	-2.0000
r2_sp_trait_roman_background_gladiator_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_roman_background_gladiator_1	rom_agent_defence_wound_chance_mod	this_agent	15.0000
r2_sp_trait_roman_background_mascot_1	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_trait_roman_background_mascot_1	rom_province_initiative_festival_base_recruitment_cost_all_mod	in_all_your_armies_in_this_province	-5.0000
r2_sp_trait_roman_background_poor_1	rom_building_tax_level	this_character_local_province	-5.0000
r2_sp_trait_roman_background_poor_1	rom_character_province_public_order	this_character_local_province	4.0000
r2_sp_trait_roman_background_wealthy_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_background_wealthy_1	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_character_local_province	5.0000
r2_sp_trait_roman_blood_feud_1	rom_general_attribute_mod_zeal	this_general	3.0000
r2_sp_trait_roman_dishonest_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_roman_dishonest_2	rom_agent_attribute_authority_mod	this_agent	-1.0000
r2_sp_trait_roman_dishonest_2	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_roman_dishonest_3	rom_agent_attribute_authority_mod	this_agent	-2.0000
r2_sp_trait_roman_dishonest_3	rom_agent_attribute_subterfuge_mod	this_agent	3.0000
r2_sp_trait_roman_drink_1	rom_general_attribute_mod_authority	this_agent	-1.0000
r2_sp_trait_roman_drink_2	rom_force_unit_mod_morale	this_general_force	4.0000
r2_sp_trait_roman_drink_2	rom_general_attribute_mod_authority	this_agent	-2.0000
r2_sp_trait_roman_drink_2	rom_province_initiative_festival_mod_happiness_entertainment	this_general_local_province	4.0000
r2_sp_trait_roman_drink_3	rom_force_unit_mod_morale	this_general_force	6.0000
r2_sp_trait_roman_drink_3	rom_general_attribute_mod_authority	this_agent	-3.0000
r2_sp_trait_roman_drink_3	rom_province_initiative_festival_mod_happiness_entertainment	this_general_local_province	8.0000
r2_sp_trait_roman_eagle_found_1	rom_force_unit_mod_morale	this_general	15.0000
r2_sp_trait_roman_eagle_lost_1	rom_force_unit_mod_morale	this_general	-10.0000
r2_sp_trait_roman_eagle_lost_2	rom_force_unit_mod_morale	this_general	-20.0000
r2_sp_trait_roman_games_obsessive_1	rom_province_initiative_festival_base_happiness_entertainment	this_character_local_province	2.0000
r2_sp_trait_roman_games_obsessive_2	rom_building_tax_level	this_character_local_province	-10.0000
r2_sp_trait_roman_games_obsessive_2	rom_province_initiative_festival_base_happiness_entertainment	this_character_local_province	4.0000
r2_sp_trait_roman_games_obsessive_3	rom_building_tax_level	this_character_local_province	-15.0000
r2_sp_trait_roman_games_obsessive_3	rom_province_initiative_festival_base_happiness_entertainment	this_character_local_province	8.0000
r2_sp_trait_roman_gladiator_obsessive_mermillo_1	rom_province_initiative_festival_base_recruitment_cost_land_mod	this_character_local_province	-5.0000
r2_sp_trait_roman_gladiator_obsessive_samnite_1	rom_province_initiative_festival_mod_gdp_entertainment_mod	this_character_local_province	10.0000
r2_sp_trait_roman_good_roman_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_good_roman_1	rom_building_culture_conversion_latin	this_agent	1.0000
r2_sp_trait_roman_good_roman_1	rom_character_political_party_loyalty	this_agent	1.0000
r2_sp_trait_roman_good_roman_2	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_roman_good_roman_2	rom_building_culture_conversion_latin	this_agent	2.0000
r2_sp_trait_roman_good_roman_2	rom_character_political_party_loyalty	this_agent	2.0000
r2_sp_trait_roman_good_roman_3	rom_building_culture_conversion_latin	this_agent	3.0000
r2_sp_trait_roman_good_roman_3	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_good_roman_3	rom_character_political_party_loyalty	this_agent	3.0000
r2_sp_trait_roman_proscriptor_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_proscriptor_1	rom_character_province_public_order	this_character_local_province	-1.0000
r2_sp_trait_roman_races_obsessive_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_races_obsessive_1	rom_province_initiative_festival_mod_gdp_entertainment_mod	this_character_local_province	5.0000
r2_sp_trait_roman_races_obsessive_2	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_races_obsessive_2	rom_province_initiative_festival_mod_gdp_entertainment_mod	this_character_local_province	10.0000
r2_sp_trait_roman_races_obsessive_3	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_races_obsessive_3	rom_province_initiative_festival_mod_gdp_entertainment_mod	this_character_local_province	20.0000
r2_sp_trait_roman_unroman_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	-1.0000
r2_sp_trait_roman_unroman_2	rom_character_power_to_ruling_party_per_turn	this_character_faction	-2.0000
r2_sp_trait_roman_unroman_3	rom_character_power_to_ruling_party_per_turn	this_character_faction	-3.0000
r2_sp_trait_roman_victor_1	rom_character_province_public_order	this_character_local_province	2.0000
r2_sp_trait_roman_victor_2	rom_character_province_public_order	this_character_local_province	4.0000
r2_sp_trait_roman_victor_3	rom_character_province_public_order	this_character_local_province	6.0000
r2_sp_trait_roman_virtues_personal_dignity_1	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_personal_dignity_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_personal_dutifulness_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_virtues_personal_fortitude_1	rom_general_attribute_mod_zeal	this_agent	3.0000
r2_sp_trait_roman_virtues_personal_frugality_1	rom_building_tax_level	this_character_local_province	5.0000
r2_sp_trait_roman_virtues_personal_frugality_1	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_character_local_province	10.0000
r2_sp_trait_roman_virtues_personal_gravity_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_personal_humanity_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_roman_virtues_personal_humour_1	rom_agent_action_cost_mod	all_agents	-5.0000
r2_sp_trait_roman_virtues_personal_industriousness	rom_character_province_growth	this_character_local_province	1.0000
r2_sp_trait_roman_virtues_personal_mercy_1	rom_agent_attribute_authority_mod	this_agent	5.0000
r2_sp_trait_roman_virtues_personal_mercy_1	rom_agent_attribute_zeal_mod	this_agent	-3.0000
r2_sp_trait_roman_virtues_personal_morale_courage_	rom_general_attribute_mod_zeal	this_agent	3.0000
r2_sp_trait_roman_virtues_personal_prudence_1	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_personal_prudence_1	rom_agent_attribute_zeal_mod	this_agent	-1.0000
r2_sp_trait_roman_virtues_personal_prudence_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_virtues_personal_respectability	rom_agent_attribute_authority_mod	this_agent	5.0000
r2_sp_trait_roman_virtues_personal_respectability	rom_agent_attribute_subterfuge_mod	this_agent	-3.0000
r2_sp_trait_roman_virtues_personal_spiritual_autho	rom_building_culture_conversion_latin	this_agent	3.0000
r2_sp_trait_roman_virtues_personal_spiritual_autho	rom_character_province_public_order	this_force_local_province	3.0000
r2_sp_trait_roman_virtues_personal_sternness_1	rom_force_unit_mod_morale_own_territory	this_general	5.0000
r2_sp_trait_roman_virtues_personal_tenacity_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_personal_truthfulness_1	rom_agent_attribute_authority_mod	this_agent	5.0000
r2_sp_trait_roman_virtues_personal_truthfulness_1	rom_agent_attribute_subterfuge_mod	this_agent	-3.0000
r2_sp_trait_roman_virtues_personal_wholesomeness_1	rom_agent_attribute_zeal_mod	this_agent	-2.0000
r2_sp_trait_roman_virtues_personal_wholesomeness_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_virtues_personal_wholesomeness_1	rom_fertility_mod	this_agent	10.0000
r2_sp_trait_roman_virtues_public_clemency_1	rom_agent_attribute_zeal_mod	this_agent	-3.0000
r2_sp_trait_roman_virtues_public_clemency_1	rom_character_province_public_order	this_character_local_province	5.0000
r2_sp_trait_roman_virtues_public_confidence_1	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_roman_virtues_public_dutifulness_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_public_endurance_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_public_endurance_1	rom_any_corruption_mod_global	this_character_faction	-5.0000
r2_sp_trait_roman_virtues_public_fair_1	rom_character_province_public_order	this_character_local_province	2.0000
r2_sp_trait_roman_virtues_public_faith_1	rom_agent_attribute_zeal_mod	this_agent	3.0000
r2_sp_trait_roman_virtues_public_fertile_agricultu	rom_building_gdp_mod_agriculture_all	this_character_local_region_province	10.0000
r2_sp_trait_roman_virtues_public_forethought_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_roman_virtues_public_forethought_1	rom_agent_attribute_zeal_mod	this_agent	-1.0000
r2_sp_trait_roman_virtues_public_fortune_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_virtues_public_freedom_1	rom_building_slave_decrease_mod	this_character_local_province	20.0000
r2_sp_trait_roman_virtues_public_giving_1	rom_building_trade_tariffs_all	this_character_faction	-10.0000
r2_sp_trait_roman_virtues_public_giving_1	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_trait_roman_virtues_public_harmony_1	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_trait_roman_virtues_public_hope_1	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_trait_roman_virtues_public_joy_1	rom_character_province_public_order	this_character_local_province	2.0000
r2_sp_trait_roman_virtues_public_justice_1	rom_character_province_public_order	this_character_local_province	5.0000
r2_sp_trait_roman_virtues_public_lucky_1	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_public_mirth_1	rom_agent_attribute_authority_mod	this_agent	-2.0000
r2_sp_trait_roman_virtues_public_mirth_1	rom_character_province_public_order	this_character_local_province	4.0000
r2_sp_trait_roman_virtues_public_modesty_1	rom_building_culture_conversion_latin	this_agent	2.0000
r2_sp_trait_roman_virtues_public_modesty_1	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_trait_roman_virtues_public_nobility_1	rom_agent_attribute_authority_mod	this_agent	3.0000
r2_sp_trait_roman_virtues_public_peace_1	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_trait_roman_virtues_public_plenty_1	rom_building_food_trade	this_character_local_region_province	2.0000
r2_sp_trait_roman_virtues_public_prosperity_1	rom_building_culture_conversion_latin	this_agent	3.0000
r2_sp_trait_roman_virtues_public_public_health_1	rom_character_province_growth	this_character_local_province	2.0000
r2_sp_trait_roman_virtues_public_roman_spirit_1	rom_building_research_points	this_character_faction	1.0000
r2_sp_trait_roman_virtues_public_wealth_1	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_trait_roman_virtues_public_wealth_1	rom_character_province_public_order	this_character_local_province	-1.0000
r2_sp_trait_rome_eunuch_1	rom_agent_attribute_subterfuge_mod	this_agent	2.0000
r2_sp_trait_rome_eunuch_1	rom_fertility_eunuch	this_agent	-100.0000
r2_sp_trait_rome_mad_1	rom_general_attribute_mod_authority	this_agent	-2.0000
r2_sp_trait_rome_mad_1	rom_general_attribute_mod_zeal	this_agent	1.0000
r2_sp_trait_rome_mad_2	rom_general_attribute_mod_authority	this_agent	-4.0000
r2_sp_trait_rome_mad_2	rom_general_attribute_mod_zeal	this_agent	2.0000
