building_level_key	technology_key
rom_HELLENIC_outskirts_minor_cattle_4	pun_carthage_civil_improvements_improved_drainage
rom_HELLENIC_outskirts_minor_cattle_4	rom_baktria_civil_economy_animal_husbandry
rom_HELLENIC_outskirts_minor_cattle_4	rom_carthage_civil_economy_improved_drainage
rom_HELLENIC_outskirts_minor_cattle_4	rom_egypt_civil_agriculture_artificial_lakes
rom_HELLENIC_outskirts_minor_cattle_4	rom_greek_civil_economy_livestock_tax
rom_HELLENIC_outskirts_minor_cattle_4	rom_pontus_civil_economy_animal_husbandry
rom_HELLENIC_outskirts_minor_cattle_4	rom_seleucid_civil_economy_animal_husbandry
rom_HELLENIC_outskirts_minor_grain_3	pun_carthage_civil_improvements_improved_drainage
rom_HELLENIC_outskirts_minor_grain_3	rom_baktria_civil_economy_fertilisation
rom_HELLENIC_outskirts_minor_grain_3	rom_carthage_civil_economy_fertilisation
rom_HELLENIC_outskirts_minor_grain_3	rom_egypt_civil_agriculture_nile_calendar
rom_HELLENIC_outskirts_minor_grain_3	rom_greek_civil_agriculture_improved_irrigation
rom_HELLENIC_outskirts_minor_grain_3	rom_pontus_civil_economy_fertilisation
rom_HELLENIC_outskirts_minor_grain_3	rom_seleucid_civil_economy_fertilisation
rom_HELLENIC_outskirts_minor_grain_4	rom_baktria_civil_agriculture_perennial_irrigation
rom_HELLENIC_outskirts_minor_grain_4	rom_carthage_civil_economy_intensified_agriculture
rom_HELLENIC_outskirts_minor_grain_4	rom_egypt_civil_agriculture_desert_reclamation
rom_HELLENIC_outskirts_minor_grain_4	rom_greek_civil_agriculture_perennial_irrigation
rom_HELLENIC_outskirts_minor_grain_4	rom_pontus_civil_economy_perennial_irrigation
rom_HELLENIC_outskirts_minor_grain_4	rom_seleucid_civil_agriculture_perennial_irrigation
rom_HELLENIC_outskirts_minor_grain_MACEDON_3	rom_greek_civil_agriculture_improved_irrigation
rom_HELLENIC_outskirts_minor_grain_MACEDON_4	rom_greek_civil_agriculture_perennial_irrigation
rom_HELLENIC_outskirts_minor_horses_MACEDON_3	rom_greek_civil_agriculture_land_reclamation
rom_HELLENIC_outskirts_minor_horses_MACEDON_4	rom_greek_civil_economy_livestock_tax
rom_HELLENIC_outskirts_pottery_3	rom_carthage_civil_economy_formal_government
rom_HELLENIC_outskirts_pottery_3	rom_egypt_civil_economy_administration_reforms
rom_HELLENIC_outskirts_pottery_3	rom_greek_civil_top_land_management
rom_HELLENIC_outskirts_pottery_3	rom_pontus_civil_economy_armed_escorts
rom_HELLENIC_outskirts_pottery_4	pun_carthage_civil_laws_fixed_tariffs
rom_HELLENIC_outskirts_pottery_4	rom_carthage_civil_economy_fixed_tarrifs
rom_HELLENIC_outskirts_pottery_4	rom_egypt_civil_economy_tribal_vassalage
rom_HELLENIC_outskirts_pottery_4	rom_greek_civil_economy_archive
rom_HELLENIC_outskirts_pottery_4	rom_pontus_civil_economy_public_auction
rom_HELLENIC_port_food_4	pun_carthage_civil_improvements_armed_escorts
rom_HELLENIC_port_food_4	rom_carthage_civil_economy_armed_escorts
rom_HELLENIC_port_food_4	rom_egypt_civil_economy_public_auction
rom_HELLENIC_port_food_4	rom_greek_civil_economy_public_auction
rom_HELLENIC_port_food_4	rom_pontus_civil_economy_fixed_tariffs
rom_HELLENIC_port_large_military_3	rom_baktria_military_management_logistics
rom_HELLENIC_port_large_military_3	rom_carthage_military_management_military_settlement
rom_HELLENIC_port_large_military_3	rom_egypt_military_management_training_reforms
rom_HELLENIC_port_large_military_3	rom_greek_military_management_organised_supply
rom_HELLENIC_port_large_military_3	rom_pontus_military_navy_naval_manoeuvres
rom_HELLENIC_port_large_military_3	rom_seleucid_military_management_logistics
rom_HELLENIC_port_large_military_4	rom_carthage_military_management_naval_manoeuvres
rom_HELLENIC_port_large_military_4	rom_egypt_military_navy_improved_artillery
rom_HELLENIC_port_large_military_4	rom_greek_military_navy_marine_training
rom_HELLENIC_port_large_military_4	rom_pontus_military_navy_marine_training
rom_HELLENIC_port_minor_small_military_3	rom_baktria_military_management_logistics
rom_HELLENIC_port_minor_small_military_3	rom_carthage_military_management_military_settlement
rom_HELLENIC_port_minor_small_military_3	rom_egypt_military_management_training_reforms
rom_HELLENIC_port_minor_small_military_3	rom_greek_military_management_organised_supply
rom_HELLENIC_port_minor_small_military_3	rom_pontus_military_navy_naval_manoeuvres
rom_HELLENIC_port_minor_small_military_3	rom_seleucid_military_management_logistics
rom_HELLENIC_port_small_military_3	rom_baktria_military_management_logistics
rom_HELLENIC_port_small_military_3	rom_carthage_military_management_military_settlement
rom_HELLENIC_port_small_military_3	rom_egypt_military_management_training_reforms
rom_HELLENIC_port_small_military_3	rom_greek_military_management_organised_supply
rom_HELLENIC_port_small_military_3	rom_pontus_military_navy_naval_manoeuvres
rom_HELLENIC_port_small_military_3	rom_seleucid_military_management_logistics
rom_HELLENIC_port_small_military_4	rom_carthage_military_management_naval_manoeuvres
rom_HELLENIC_port_small_military_4	rom_egypt_military_navy_improved_artillery
rom_HELLENIC_port_small_military_4	rom_greek_military_navy_marine_training
rom_HELLENIC_port_small_military_4	rom_pontus_military_navy_naval_manoeuvres
rom_HELLENIC_port_trade_4	pun_carthage_civil_laws_fixed_tariffs
rom_HELLENIC_port_trade_4	rom_carthage_civil_economy_fixed_tarrifs
rom_HELLENIC_port_trade_4	rom_egypt_civil_economy_tribal_vassalage
rom_HELLENIC_port_trade_4	rom_greek_civil_economy_archive
rom_HELLENIC_port_trade_4	rom_pontus_civil_economy_trade_language
rom_HELLENIC_temple_Altar_Zeus_5	rom_syracuse_engineering_construction_golden_age
rom_HELLENIC_temple_Ares_4	rom_baktria_military_management_elephant_trading
rom_HELLENIC_temple_Ares_4	rom_egypt_military_management_professional_soldiery
rom_HELLENIC_temple_Ares_4	rom_greek_military_management_remuneration_reforms
rom_HELLENIC_temple_Ares_4	rom_pontus_military_management_remuneration_reforms
rom_HELLENIC_temple_Ares_4	rom_seleucid_military_management_elephant_trading
rom_HELLENIC_temple_Athene_4	rom_baktria_civil_philosophy_cult_of_alexander
rom_HELLENIC_temple_Athene_4	rom_greek_civil_philosophy_field_surgery
rom_HELLENIC_temple_Athene_4	rom_pontus_civil_philosophy_natural_philosophy
rom_HELLENIC_temple_Athene_4	rom_seleucid_civil_philosophy_cult_of_alexander
rom_HELLENIC_temple_Hephaistos_4	rom_greek_engineering_construction_crane
rom_HELLENIC_temple_Hephaistos_4	rom_pontus_civil_construction_crane
rom_HELLENIC_temple_Hermes_4	rom_greek_civil_economy_state_banking
rom_HELLENIC_temple_Hermes_4	rom_pontus_civil_economy_public_auction
rom_HELLENIC_temple_Nymphs_4	pun_carthage_civil_improvements_concrete
rom_HELLENIC_temple_Nymphs_4	rom_carthage_engineering_construction_concrete
rom_HELLENIC_temple_Nymphs_4	rom_greek_engineering_construction_temple_design
rom_HELLENIC_temple_Nymphs_4	rom_pontus_civil_construction_temple_design
rom_HELLENIC_temple_Poseidon_4	rom_baktria_military_management_fore_and_aft_rigging
rom_HELLENIC_temple_Poseidon_4	rom_greek_military_navy_improved_artillery
rom_HELLENIC_temple_Poseidon_4	rom_pontus_military_navy_kataphract_ships
rom_HELLENIC_temple_Poseidon_4	rom_seleucid_military_management_fore_and_aft_rigging
rom_HELLENIC_temple_Zeus_4	rom_greek_engineering_siege_improved_defensive_artillery
rom_HELLENIC_temple_Zeus_4	rom_pontus_military_siege_improved_defensive_artillery
rom_HELLENIC_temple_ptolemaic_AmmonZeus_4	rom_egypt_civil_philosophy_cult_of_alexander
rom_HELLENIC_temple_ptolemaic_HathorMaat_4	rom_egypt_civil_economy_labour_organisation
rom_HELLENIC_temple_ptolemaic_Horus_4	rom_egypt_military_tactics_tactical_drills
rom_HELLENIC_temple_ptolemaic_Imhotep_4	rom_egypt_civil_philosophy_natural_philosophy
rom_HELLENIC_temple_ptolemaic_Isis_4	rom_egypt_civil_agriculture_intensified_agriculture
rom_HELLENIC_temple_ptolemaic_Serapis_4	rom_egypt_civil_economy_annual_survey
rom_HELLENIC_temple_ptolemaic_imperial_4	rom_egypt_engineering_construction_crane
rom_HELLENIC_temple_punic_Astarte_4	rom_carthage_military_tactics_tactical_drills
rom_HELLENIC_temple_punic_BaalHamon_4	rom_carthage_civil_philosophy_tophet
rom_HELLENIC_temple_punic_BaalZephon_4	rom_carthage_military_management_marine_training
rom_HELLENIC_temple_punic_Eshmun_4	rom_carthage_military_management_propaganda
rom_HELLENIC_temple_punic_Kore_4	pun_carthage_civil_improvements_crane
rom_HELLENIC_temple_punic_Kore_4	rom_carthage_engineering_construction_crane
rom_HELLENIC_temple_punic_Melqart_4	pun_carthage_civil_laws_trade_language
rom_HELLENIC_temple_punic_Melqart_4	rom_carthage_civil_economy_trade_language
rom_HELLENIC_temple_punic_Tanit_4	rom_carthage_civil_philosophy_religious_conformity
rom_HELLENIC_water_1	rom_egypt_engineering_construction_advanced_construction_techniques
rom_HELLENIC_water_1	rom_greek_engineering_construction_advanced_construction_techniques
rom_HELLENIC_water_1	rom_pontus_civil_construction_advanced_construction_techniques
rom_HELLENIC_water_PUNIC_1	pun_carthage_civil_improvements_city_planning
rom_HELLENIC_water_PUNIC_1	rom_carthage_engineering_construction_city_planning
rom_HELLENIC_water_bath_3	rom_egypt_engineering_construction_improved_fortifications
rom_HELLENIC_water_bath_3	rom_greek_engineering_construction_city_planning
rom_HELLENIC_water_bath_3	rom_pontus_civil_construction_city_planning
rom_HELLENIC_water_bath_4	rom_egypt_engineering_construction_monumental_architecture
rom_HELLENIC_water_bath_4	rom_greek_engineering_construction_monumental_architecture
rom_HELLENIC_water_bath_4	rom_pontus_civil_construction_monumental_architecture
rom_HELLENIC_water_bath_4	rom_syracuse_engineering_construction_golden_age
rom_HELLENIC_water_bath_PUNIC_3	pun_carthage_civil_improvements_concrete
rom_HELLENIC_water_bath_PUNIC_3	rom_carthage_engineering_construction_concrete
rom_HELLENIC_water_bath_PUNIC_4	pun_carthage_civil_improvements_monumental_architecture
rom_HELLENIC_water_bath_PUNIC_4	rom_carthage_engineering_construction_monumental_architecture
rom_HELLENIC_water_firefighter_3	rom_egypt_engineering_construction_improved_fortifications
rom_HELLENIC_water_firefighter_3	rom_greek_engineering_construction_city_planning
rom_HELLENIC_water_firefighter_3	rom_pontus_civil_construction_city_planning
rom_HELLENIC_water_firefighter_4	rom_egypt_engineering_construction_monumental_architecture
rom_HELLENIC_water_firefighter_4	rom_greek_engineering_construction_monumental_architecture
rom_HELLENIC_water_firefighter_4	rom_pontus_civil_construction_monumental_architecture
rom_HELLENIC_water_firefighter_4	rom_syracuse_engineering_construction_golden_age
rom_HELLENIC_water_firefighter_PUNIC_3	pun_carthage_civil_improvements_concrete
rom_HELLENIC_water_firefighter_PUNIC_3	rom_carthage_engineering_construction_concrete
rom_HELLENIC_water_firefighter_PUNIC_4	pun_carthage_civil_improvements_monumental_architecture
rom_HELLENIC_water_firefighter_PUNIC_4	rom_carthage_engineering_construction_monumental_architecture
rom_ROMAN_city_major_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_major_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_major_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_major_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_fish_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_fish_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_fish_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_fish_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_glass_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_glass_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_glass_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_glass_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_gold_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_gold_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_gold_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_gold_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_grain_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_grain_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_grain_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_grain_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_hides_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_hides_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_hides_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_hides_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_iron_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_iron_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_iron_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_iron_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_limestone_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_limestone_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_limestone_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_limestone_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_marble_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_marble_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_marble_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_marble_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_olives_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_olives_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_olives_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_olives_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_purple_dye_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_purple_dye_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_purple_dye_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_purple_dye_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_silk_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_silk_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_silk_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_silk_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_silver_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_silver_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_silver_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_silver_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_timber_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_timber_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_timber_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_timber_4	rom_roman_engineering_construction_improved_sewer
rom_ROMAN_city_minor_township_3	rom_dlc_gaul_roman_politics_caesar_2_trade_concession_olives
rom_ROMAN_city_minor_township_3	rom_roman_engineering_construction_advanced_construction_techniques
rom_ROMAN_city_minor_township_4	rom_dlc_gaul_roman_politics_caesar_2_prolong_imperium
rom_ROMAN_city_minor_township_4	rom_roman_engineering_construction_improved_sewer
